0, McLaughlinCluster, study, 0, 0, study, -1.167694, 8.512505, -1.931519, 20211029, 14:57:56.38562, 20.31655
0, 53Commons, study, 0, 0, study, 3.11052, -10.18604, -2.314178, 20211029, 14:58:48.34995, 71.92361
0, 53Commons, study, 0, 0, study, 3.645453, -10.18246, -2.312195, 20211029, 14:58:48.36378, 71.93747
0, 53Commons, study, 0, 0, study, 4.200441, -10.15747, -2.331879, 20211029, 14:58:48.37785, 71.95145
0, 53Commons, study, 0, 0, study, 4.711909, -10.07751, -2.4104, 20211029, 14:58:48.39172, 71.96535
0, 53Commons, study, 0, 0, study, 5.270439, -10.00562, -2.491028, 20211029, 14:58:48.40540, 71.97929
0, 53Commons, study, 0, 0, study, 5.84912, -9.949615, -2.572845, 20211029, 14:58:48.41958, 71.99321
0, 53Commons, study, 0, 0, study, 6.442914, -9.849335, -2.637207, 20211029, 14:58:48.43344, 72.0071
0, 53Commons, study, 0, 0, study, 6.868244, -9.807922, -2.682739, 20211029, 14:58:48.44773, 72.02124
0, 53Commons, study, 0, 0, study, 7.144959, -9.882446, -2.716766, 20211029, 14:58:48.46096, 72.03488
0, 53Commons, study, 0, 0, study, 7.380068, -10.00238, -2.740692, 20211029, 14:58:48.47523, 72.04889
0, 53Commons, study, 0, 0, study, 7.599676, -10.09653, -2.727112, 20211029, 14:58:48.48912, 72.06279
0, 53Commons, study, 0, 0, study, 7.817303, -10.19119, -2.739899, 20211029, 14:58:48.50273, 72.07672
0, 53Commons, study, 0, 0, study, 8.096242, -10.25223, -2.787537, 20211029, 14:58:48.51714, 72.09075
0, 53Commons, study, 0, 0, study, 8.410536, -10.30984, -2.842804, 20211029, 14:58:48.53131, 72.10463
0, 53Commons, study, 0, 0, study, 8.670632, -10.32944, -2.844147, 20211029, 14:58:48.54496, 72.11859
0, 53Commons, study, 0, 0, study, 8.88613, -10.35825, -2.833771, 20211029, 14:58:48.55879, 72.13241
0, 53Commons, study, 0, 0, study, 8.994033, -10.46201, -2.831116, 20211029, 14:58:48.57301, 72.14641
0, 53Commons, study, 0, 0, study, 9.068835, -10.53894, -2.855896, 20211029, 14:58:48.58674, 72.16029
0, 53Commons, study, 0, 0, study, 9.17063, -10.57651, -2.852356, 20211029, 14:58:48.60022, 72.17418
0, 53Commons, study, 0, 0, study, 9.225478, -10.58719, -2.807709, 20211029, 14:58:48.61467, 72.18828
0, 53Commons, study, 0, 0, study, 9.206537, -10.56815, -2.770355, 20211029, 14:58:48.62849, 72.20203
0, 53Commons, study, 0, 0, study, 9.130521, -10.59885, -2.72702, 20211029, 14:58:48.64208, 72.21597
0, 53Commons, study, 0, 0, study, 9.077049, -10.71497, -2.699951, 20211029, 14:58:48.65632, 72.22993
0, 53Commons, study, 0, 0, study, 9.007532, -10.84531, -2.682678, 20211029, 14:58:48.67016, 72.2438
0, 53Commons, study, 0, 0, study, 8.980405, -10.99362, -2.667053, 20211029, 14:58:48.68384, 72.2578
0, 53Commons, study, 0, 0, study, 8.963811, -11.03308, -2.616058, 20211029, 14:58:48.69806, 72.27165
0, 53Commons, study, 0, 0, study, 8.909047, -11.01154, -2.548462, 20211029, 14:58:48.71196, 72.28555
0, 53Commons, study, 0, 0, study, 8.854116, -10.95871, -2.476593, 20211029, 14:58:48.72553, 72.29946
0, 53Commons, study, 0, 0, study, 8.830954, -10.82153, -2.406738, 20211029, 14:58:48.73987, 72.31342
0, 53Commons, study, 0, 0, study, 8.850038, -10.68991, -2.334137, 20211029, 14:58:48.75369, 72.32734
0, 53Commons, study, 0, 0, study, 8.873956, -10.51517, -2.271698, 20211029, 14:58:48.76766, 72.34134
0, 53Commons, study, 0, 0, study, 8.804139, -10.38309, -2.247009, 20211029, 14:58:48.78141, 72.35537
0, 53Commons, study, 0, 0, study, 8.821227, -10.26898, -2.246704, 20211029, 14:58:48.79533, 72.36903
0, 53Commons, study, 0, 0, study, 8.883886, -10.19324, -2.261658, 20211029, 14:58:48.80947, 72.38306
0, 53Commons, study, 0, 0, study, 8.954926, -10.15854, -2.293457, 20211029, 14:58:48.82291, 72.39689
0, 53Commons, study, 0, 0, study, 8.9658, -10.07596, -2.32547, 20211029, 14:58:48.83738, 72.411
0, 53Commons, study, 0, 0, study, 8.952621, -9.977661, -2.367889, 20211029, 14:58:48.85126, 72.42489
0, 53Commons, study, 0, 0, study, 8.982593, -9.900665, -2.445251, 20211029, 14:58:48.86509, 72.43875
0, 53Commons, study, 0, 0, study, 9.038396, -9.809845, -2.566132, 20211029, 14:58:48.87914, 72.45268
0, 53Commons, study, 0, 0, study, 9.107406, -9.691528, -2.679749, 20211029, 14:58:48.89299, 72.46658
0, 53Commons, study, 0, 0, study, 9.14407, -9.589539, -2.803436, 20211029, 14:58:48.90693, 72.4805
0, 53Commons, study, 0, 0, study, 9.170788, -9.49118, -2.899597, 20211029, 14:58:48.92096, 72.49494
0, 53Commons, study, 0, 0, study, 9.160411, -9.401642, -3.008331, 20211029, 14:58:48.93460, 72.50825
0, 53Commons, study, 0, 0, study, 9.140831, -9.332947, -3.13031, 20211029, 14:58:48.94870, 72.52238
0, 53Commons, study, 0, 0, study, 9.11056, -9.268616, -3.245026, 20211029, 14:58:48.96239, 72.53608
0, 53Commons, study, 0, 0, study, 9.063868, -9.200134, -3.39978, 20211029, 14:58:48.97657, 72.55015
0, 53Commons, study, 0, 0, study, 9.027752, -9.149872, -3.5354, 20211029, 14:58:48.99075, 72.56412
0, 53Commons, study, 0, 0, study, 8.925188, -9.038147, -3.613831, 20211029, 14:58:49.00434, 72.57799
0, 53Commons, study, 0, 0, study, 8.729572, -8.882202, -3.63504, 20211029, 14:58:49.01820, 72.59189
0, 53Commons, study, 0, 0, study, 8.477275, -8.72702, -3.664215, 20211029, 14:58:49.03217, 72.6058
0, 53Commons, study, 0, 0, study, 8.233347, -8.618958, -3.681396, 20211029, 14:58:49.04577, 72.61966
0, 53Commons, study, 0, 0, study, 7.984104, -8.617371, -3.752869, 20211029, 14:58:49.05989, 72.63358
0, 53Commons, study, 0, 0, study, 7.77593, -8.632385, -3.831726, 20211029, 14:58:49.07387, 72.64752
0, 53Commons, study, 0, 0, study, 7.551866, -8.66571, -3.892212, 20211029, 14:58:49.08784, 72.66146
0, 53Commons, study, 0, 0, study, 7.349752, -8.65036, -3.942505, 20211029, 14:58:49.10149, 72.67539
0, 53Commons, study, 0, 0, study, 7.145968, -8.575256, -3.954437, 20211029, 14:58:49.11583, 72.68946
0, 53Commons, study, 0, 0, study, 6.92689, -8.438629, -3.926605, 20211029, 14:58:49.12984, 72.7032
0, 53Commons, study, 0, 0, study, 6.677956, -8.263489, -3.877197, 20211029, 14:58:49.14336, 72.71719
0, 53Commons, study, 0, 0, study, 6.425867, -8.111084, -3.803131, 20211029, 14:58:49.15744, 72.73109
0, 53Commons, study, 0, 0, study, 6.100222, -7.978485, -3.730682, 20211029, 14:58:49.17160, 72.74497
0, 53Commons, study, 0, 0, study, 5.821703, -7.820221, -3.684204, 20211029, 14:58:49.18522, 72.75908
0, 53Commons, study, 0, 0, study, 5.644098, -7.607635, -3.660645, 20211029, 14:58:49.19926, 72.77283
0, 53Commons, study, 0, 0, study, 5.5224, -7.363556, -3.666809, 20211029, 14:58:49.21329, 72.78681
0, 53Commons, study, 0, 0, study, 5.402732, -7.143555, -3.68335, 20211029, 14:58:49.22698, 72.80064
0, 53Commons, study, 0, 0, study, 5.276959, -7.00885, -3.664368, 20211029, 14:58:49.24063, 72.81458
0, 53Commons, study, 0, 0, study, 5.120376, -6.917664, -3.656738, 20211029, 14:58:49.25494, 72.82854
0, 53Commons, study, 0, 0, study, 4.960011, -6.77832, -3.580902, 20211029, 14:58:49.26889, 72.84255
0, 53Commons, study, 0, 0, study, 4.831755, -6.665588, -3.498596, 20211029, 14:58:49.28257, 72.85648
0, 53Commons, study, 0, 0, study, 4.723184, -6.548004, -3.420319, 20211029, 14:58:49.29669, 72.87025
0, 53Commons, study, 0, 0, study, 4.632833, -6.429657, -3.323425, 20211029, 14:58:49.31107, 72.88438
0, 53Commons, study, 0, 0, study, 4.590717, -6.291168, -3.242371, 20211029, 14:58:49.32424, 72.89812
0, 53Commons, study, 0, 0, study, 4.561049, -6.164917, -3.138733, 20211029, 14:58:49.33837, 72.91206
0, 53Commons, study, 0, 0, study, 4.563729, -6.083771, -3.058594, 20211029, 14:58:49.35247, 72.92603
0, 53Commons, study, 0, 0, study, 4.501283, -6.061096, -2.986511, 20211029, 14:58:49.36630, 72.93992
0, 53Commons, study, 0, 0, study, 4.452203, -6.031067, -2.928345, 20211029, 14:58:49.38036, 72.95387
0, 53Commons, study, 0, 0, study, 4.397297, -6.012665, -2.865814, 20211029, 14:58:49.39412, 72.96773
0, 53Commons, study, 0, 0, study, 4.312918, -5.987366, -2.824402, 20211029, 14:58:49.40804, 72.9817
0, 53Commons, study, 0, 0, study, 4.221534, -5.92923, -2.762817, 20211029, 14:58:49.42162, 72.99554
0, 53Commons, study, 0, 0, study, 4.080374, -5.856079, -2.684967, 20211029, 14:58:49.43579, 73.00944
0, 53Commons, study, 0, 0, study, 3.895647, -5.70813, -2.56662, 20211029, 14:58:49.44980, 73.02345
0, 53Commons, study, 0, 0, study, 3.724851, -5.595673, -2.470123, 20211029, 14:58:49.46329, 73.03723
0, 53Commons, study, 0, 0, study, 3.596108, -5.498962, -2.375397, 20211029, 14:58:49.47772, 73.05129
0, 53Commons, study, 0, 0, study, 3.508264, -5.454102, -2.296234, 20211029, 14:58:49.49140, 73.06509
0, 53Commons, study, 0, 0, study, 3.488934, -5.499786, -2.214752, 20211029, 14:58:49.50534, 73.07926
0, 53Commons, study, 0, 0, study, 3.468318, -5.513123, -2.139526, 20211029, 14:58:49.51939, 73.09305
0, 53Commons, study, 0, 0, study, 3.448132, -5.505859, -2.083099, 20211029, 14:58:49.53364, 73.10698
0, 53Commons, study, 0, 0, study, 3.397809, -5.47522, -2.059296, 20211029, 14:58:49.54775, 73.12106
0, 53Commons, study, 0, 0, study, 3.363746, -5.408936, -2.038818, 20211029, 14:58:49.56093, 73.13485
0, 53Commons, study, 0, 0, study, 3.356305, -5.366821, -2.039063, 20211029, 14:58:49.57551, 73.14897
0, 53Commons, study, 0, 0, study, 3.353113, -5.333984, -2.009979, 20211029, 14:58:49.58897, 73.16263
0, 53Commons, study, 0, 0, study, 3.356762, -5.209503, -2.006012, 20211029, 14:58:49.60263, 73.17655
0, 53Commons, study, 0, 0, study, 3.380744, -5.040558, -2.060852, 20211029, 14:58:49.61698, 73.19064
0, 53Commons, study, 0, 0, study, 3.527396, -4.868835, -2.172424, 20211029, 14:58:49.63088, 73.20444
0, 53Commons, study, 0, 0, study, 3.658204, -4.697418, -2.289795, 20211029, 14:58:49.64440, 73.21832
0, 53Commons, study, 0, 0, study, 3.939286, -4.461823, -2.499237, 20211029, 14:58:49.65856, 73.23219
0, 53Commons, study, 0, 0, study, 4.41648, -4.164764, -2.730743, 20211029, 14:58:49.67289, 73.24622
0, 53Commons, study, 0, 0, study, 4.915354, -3.933472, -2.937683, 20211029, 14:58:49.68665, 73.26015
0, 53Commons, study, 0, 0, study, 5.379094, -3.56662, -3.069061, 20211029, 14:58:49.70009, 73.27406
0, 53Commons, study, 0, 0, study, 5.652963, -3.235291, -3.178253, 20211029, 14:58:49.71448, 73.28804
0, 53Commons, study, 0, 0, study, 5.849719, -2.967712, -3.261444, 20211029, 14:58:49.72818, 73.3018
0, 53Commons, study, 0, 0, study, 6.00691, -2.640076, -3.293915, 20211029, 14:58:49.74191, 73.31583
0, 53Commons, study, 0, 0, study, 6.069319, -2.254456, -3.317017, 20211029, 14:58:49.75623, 73.32971
0, 53Commons, study, 0, 0, study, 6.065419, -1.745941, -3.266907, 20211029, 14:58:49.77007, 73.34368
0, 53Commons, study, 0, 0, study, 5.864262, -1.265106, -3.054199, 20211029, 14:58:49.78369, 73.35758
0, 53Commons, study, 0, 0, study, 5.75492, -0.8622437, -2.800446, 20211029, 14:58:49.79789, 73.37148
0, 53Commons, study, 0, 0, study, 5.803606, -0.5356445, -2.586609, 20211029, 14:58:49.81187, 73.38548
0, 53Commons, study, 0, 0, study, 5.81411, -0.2842712, -2.406219, 20211029, 14:58:49.82536, 73.39928
0, 53Commons, study, 0, 0, study, 5.788676, -0.1853027, -2.263123, 20211029, 14:58:49.83959, 73.41322
0, 53Commons, study, 0, 0, study, 5.76732, -0.3162842, -2.203064, 20211029, 14:58:49.85351, 73.42716
0, 53Commons, study, 0, 0, study, 5.747694, -0.4572144, -2.152588, 20211029, 14:58:49.86742, 73.44115
0, 53Commons, study, 0, 0, study, 5.636759, -0.6030273, -2.110138, 20211029, 14:58:49.88152, 73.45524
0, 53Commons, study, 0, 0, study, 5.564651, -0.76828, -2.06366, 20211029, 14:58:49.89520, 73.46885
0, 53Commons, study, 0, 0, study, 5.528504, -0.9100037, -2.054657, 20211029, 14:58:49.90921, 73.48288
0, 53Commons, study, 0, 0, study, 5.507274, -1.011566, -2.019989, 20211029, 14:58:49.92323, 73.49718
0, 53Commons, study, 0, 0, study, 5.454579, -1.184753, -2.035187, 20211029, 14:58:49.93713, 73.51075
0, 53Commons, study, 0, 0, study, 5.376802, -1.370636, -2.095459, 20211029, 14:58:49.95097, 73.52462
0, 53Commons, study, 0, 0, study, 5.334519, -1.550903, -2.134308, 20211029, 14:58:49.96456, 73.5385
0, 53Commons, study, 0, 0, study, 5.293234, -1.618042, -2.180511, 20211029, 14:58:49.97888, 73.55244
0, 53Commons, study, 0, 0, study, 5.220015, -1.631744, -2.196045, 20211029, 14:58:49.99269, 73.56635
0, 53Commons, study, 0, 0, study, 5.173972, -1.571259, -2.210388, 20211029, 14:58:50.00673, 73.58033
0, 53Commons, study, 0, 0, study, 5.140377, -1.479309, -2.199951, 20211029, 14:58:50.02030, 73.59419
0, 53Commons, study, 0, 0, study, 5.110223, -1.387299, -2.225189, 20211029, 14:58:50.03457, 73.60831
0, 53Commons, study, 0, 0, study, 5.06613, -1.266998, -2.245789, 20211029, 14:58:50.04864, 73.62226
0, 53Commons, study, 0, 0, study, 5.087156, -1.173645, -2.268036, 20211029, 14:58:50.06200, 73.63595
0, 53Commons, study, 0, 0, study, 5.126955, -1.063293, -2.289093, 20211029, 14:58:50.07633, 73.64991
0, 53Commons, study, 0, 0, study, 5.102595, -0.8257141, -2.28775, 20211029, 14:58:50.09019, 73.66383
0, 53Commons, study, 0, 0, study, 5.028979, -0.494873, -2.251038, 20211029, 14:58:50.10390, 73.6778
0, 53Commons, study, 0, 0, study, 4.958819, -0.1615906, -2.160004, 20211029, 14:58:50.11815, 73.69177
0, 53Commons, study, 0, 0, study, 4.910994, 0.1311893, -2.096771, 20211029, 14:58:50.13200, 73.70566
0, 53Commons, study, 0, 0, study, 4.905922, 0.334527, -2.100433, 20211029, 14:58:50.14566, 73.7196
0, 53Commons, study, 0, 0, study, 4.927184, 0.3811477, -2.166687, 20211029, 14:58:50.15982, 73.73343
0, 53Commons, study, 0, 0, study, 4.900223, 0.3413276, -2.290436, 20211029, 14:58:50.17405, 73.7474
0, 53Commons, study, 0, 0, study, 4.857563, 0.3238114, -2.388977, 20211029, 14:58:50.18773, 73.76136
0, 53Commons, study, 0, 0, study, 4.715781, 0.3683227, -2.459198, 20211029, 14:58:50.20126, 73.77522
0, 53Commons, study, 0, 0, study, 4.523694, 0.3640018, -2.496796, 20211029, 14:58:50.21571, 73.78928
0, 53Commons, study, 0, 0, study, 4.276281, 0.3414229, -2.508087, 20211029, 14:58:50.22966, 73.80302
0, 53Commons, study, 0, 0, study, 4.078067, 0.2768236, -2.538818, 20211029, 14:58:50.24317, 73.81713
0, 53Commons, study, 0, 0, study, 3.878645, 0.2601815, -2.563599, 20211029, 14:58:50.25726, 73.83092
0, 53Commons, study, 0, 0, study, 3.756841, 0.195538, -2.632324, 20211029, 14:58:50.27151, 73.84487
0, 53Commons, study, 0, 0, study, 3.720405, 0.06966577, -2.7052, 20211029, 14:58:50.28497, 73.85886
0, 53Commons, study, 0, 0, study, 3.638525, -0.009246826, -2.777069, 20211029, 14:58:50.29905, 73.87267
0, 53Commons, study, 0, 0, study, 3.543191, -0.1058044, -2.843781, 20211029, 14:58:50.31338, 73.88675
0, 53Commons, study, 0, 0, study, 3.461583, -0.1897888, -2.902863, 20211029, 14:58:50.32684, 73.90053
0, 53Commons, study, 0, 0, study, 3.3478, -0.2939453, -2.952393, 20211029, 14:58:50.34055, 73.91451
0, 53Commons, study, 0, 0, study, 3.197725, -0.354187, -2.994232, 20211029, 14:58:50.35482, 73.92843
0, 53Commons, study, 0, 0, study, 3.112805, -0.4541626, -3.027313, 20211029, 14:58:50.36889, 73.94236
0, 53Commons, study, 0, 0, study, 3.060512, -0.5344238, -3.045074, 20211029, 14:58:50.38270, 73.95637
0, 53Commons, study, 0, 0, study, 3.034695, -0.5977783, -3.063599, 20211029, 14:58:50.39645, 73.97005
0, 53Commons, study, 0, 0, study, 3.063972, -0.6354065, -3.082092, 20211029, 14:58:50.41047, 73.98411
0, 53Commons, study, 0, 0, study, 3.119462, -0.7070618, -3.080322, 20211029, 14:58:50.42403, 73.99802
0, 53Commons, study, 0, 0, study, 3.210857, -0.7199707, -3.076019, 20211029, 14:58:50.43823, 74.01189
0, 53Commons, study, 0, 0, study, 3.246457, -0.6930847, -3.058533, 20211029, 14:58:50.45222, 74.02593
0, 53Commons, study, 0, 0, study, 3.2338, -0.6626587, -3.003632, 20211029, 14:58:50.46595, 74.03978
0, 53Commons, study, 0, 0, study, 3.279274, -0.6300964, -2.969513, 20211029, 14:58:50.48019, 74.05374
0, 53Commons, study, 0, 0, study, 3.330729, -0.557251, -2.911072, 20211029, 14:58:50.49404, 74.06766
0, 53Commons, study, 0, 0, study, 3.377321, -0.4829712, -2.906555, 20211029, 14:58:50.50794, 74.0816
0, 53Commons, study, 0, 0, study, 3.379784, -0.3650818, -2.909241, 20211029, 14:58:50.52155, 74.09546
0, 53Commons, study, 0, 0, study, 3.389591, -0.1560059, -2.917664, 20211029, 14:58:50.53574, 74.10937
0, 53Commons, study, 0, 0, study, 3.399251, 0.1285922, -2.939728, 20211029, 14:58:50.54967, 74.12334
0, 53Commons, study, 0, 0, study, 3.372111, 0.3960022, -2.971802, 20211029, 14:58:50.56320, 74.13713
0, 53Commons, study, 0, 0, study, 3.23848, 0.6975682, -2.990997, 20211029, 14:58:50.57757, 74.15125
0, 53Commons, study, 0, 0, study, 3.037913, 0.9967886, -2.995331, 20211029, 14:58:50.59138, 74.16502
0, 53Commons, study, 0, 0, study, 2.79576, 1.160286, -2.997162, 20211029, 14:58:50.60525, 74.17911
0, 53Commons, study, 0, 0, study, 2.635626, 1.219742, -3.019073, 20211029, 14:58:50.61928, 74.19292
0, 53Commons, study, 0, 0, study, 2.539281, 1.289884, -3.049957, 20211029, 14:58:50.63355, 74.20686
0, 53Commons, study, 0, 0, study, 2.4823, 1.353491, -3.066101, 20211029, 14:58:50.64733, 74.22088
0, 53Commons, study, 0, 0, study, 2.472149, 1.413865, -3.125671, 20211029, 14:58:50.66066, 74.23458
0, 53Commons, study, 0, 0, study, 2.473078, 1.500919, -3.172211, 20211029, 14:58:50.67502, 74.24861
0, 53Commons, study, 0, 0, study, 2.44191, 1.541036, -3.209167, 20211029, 14:58:50.68878, 74.26247
0, 53Commons, study, 0, 0, study, 2.364192, 1.549062, -3.230072, 20211029, 14:58:50.70248, 74.27645
0, 53Commons, study, 0, 0, study, 2.276625, 1.46884, -3.270782, 20211029, 14:58:50.71681, 74.29043
0, 53Commons, study, 0, 0, study, 2.187287, 1.363438, -3.277924, 20211029, 14:58:50.73058, 74.30424
0, 53Commons, study, 0, 0, study, 2.080724, 1.260601, -3.292389, 20211029, 14:58:50.74427, 74.31821
0, 53Commons, study, 0, 0, study, 1.967177, 1.113632, -3.296631, 20211029, 14:58:50.75838, 74.33205
0, 53Commons, study, 0, 0, study, 1.876053, 0.9712674, -3.286865, 20211029, 14:58:50.77276, 74.34614
0, 53Commons, study, 0, 0, study, 1.797293, 0.8532996, -3.284393, 20211029, 14:58:50.78658, 74.36002
0, 53Commons, study, 0, 0, study, 1.751506, 0.7547954, -3.283356, 20211029, 14:58:50.79985, 74.37386
0, 53Commons, study, 0, 0, study, 1.707422, 0.6474715, -3.27948, 20211029, 14:58:50.81438, 74.38792
0, 53Commons, study, 0, 0, study, 1.69983, 0.5745646, -3.270996, 20211029, 14:58:50.82796, 74.40165
0, 53Commons, study, 0, 0, study, 1.736693, 0.549426, -3.268616, 20211029, 14:58:50.84184, 74.41585
0, 53Commons, study, 0, 0, study, 1.767055, 0.5253522, -3.278015, 20211029, 14:58:50.85614, 74.42966
0, 53Commons, study, 0, 0, study, 1.814491, 0.5227481, -3.33136, 20211029, 14:58:50.86980, 74.44344
0, 53Commons, study, 0, 0, study, 1.834494, 0.5128137, -3.358673, 20211029, 14:58:50.88358, 74.45743
0, 53Commons, study, 0, 0, study, 1.819756, 0.5293534, -3.396637, 20211029, 14:58:50.89772, 74.47132
0, 53Commons, study, 0, 0, study, 1.814114, 0.5466869, -3.453735, 20211029, 14:58:50.91190, 74.48545
0, 53Commons, study, 0, 0, study, 1.808764, 0.6020376, -3.536224, 20211029, 14:58:50.92569, 74.49968
0, 53Commons, study, 0, 0, study, 1.763154, 0.6640959, -3.610382, 20211029, 14:58:50.93949, 74.51311
0, 53Commons, study, 0, 0, study, 1.72208, 0.7439172, -3.682953, 20211029, 14:58:50.95347, 74.52707
0, 53Commons, study, 0, 0, study, 1.662039, 0.798945, -3.765076, 20211029, 14:58:50.96733, 74.54102
0, 53Commons, study, 0, 0, study, 1.638921, 0.8496618, -3.833862, 20211029, 14:58:50.98111, 74.55499
0, 53Commons, study, 0, 0, study, 1.621356, 0.8568886, -3.90506, 20211029, 14:58:50.99499, 74.56867
0, 53Commons, study, 0, 0, study, 1.614729, 0.7916775, -3.984406, 20211029, 14:58:51.00906, 74.5827
0, 53Commons, study, 0, 0, study, 1.599716, 0.7352097, -4.034332, 20211029, 14:58:51.02263, 74.59663
0, 53Commons, study, 0, 0, study, 1.559779, 0.6712902, -4.087769, 20211029, 14:58:51.03697, 74.61066
0, 53Commons, study, 0, 0, study, 1.547158, 0.571354, -4.154205, 20211029, 14:58:51.05091, 74.62457
0, 53Commons, study, 0, 0, study, 1.556629, 0.5369145, -4.202606, 20211029, 14:58:51.06476, 74.63841
0, 53Commons, study, 0, 0, study, 1.535157, 0.4908584, -4.253296, 20211029, 14:58:51.07881, 74.65244
0, 53Commons, study, 0, 0, study, 1.540848, 0.4305169, -4.317108, 20211029, 14:58:51.09292, 74.66628
0, 53Commons, study, 0, 0, study, 1.476805, 0.3601249, -4.358612, 20211029, 14:58:51.10666, 74.6802
0, 53Commons, study, 0, 0, study, 1.448071, 0.2682618, -4.390442, 20211029, 14:58:51.12023, 74.69411
0, 53Commons, study, 0, 0, study, 1.413169, 0.171523, -4.467682, 20211029, 14:58:51.13438, 74.70802
0, 53Commons, study, 0, 0, study, 1.411996, 0.07113741, -4.524139, 20211029, 14:58:51.14851, 74.7221
0, 53Commons, study, 0, 0, study, 1.447425, -0.01599121, -4.616669, 20211029, 14:58:51.16187, 74.73579
0, 53Commons, study, 0, 0, study, 1.457656, -0.0920105, -4.693878, 20211029, 14:58:51.17622, 74.74979
0, 53Commons, study, 0, 0, study, 1.468252, -0.18573, -4.789154, 20211029, 14:58:51.19012, 74.76371
0, 53Commons, study, 0, 0, study, 1.443065, -0.262207, -4.860474, 20211029, 14:58:51.20409, 74.77776
0, 53Commons, study, 0, 0, study, 1.406251, -0.3482971, -4.921356, 20211029, 14:58:51.21810, 74.79168
0, 53Commons, study, 0, 0, study, 1.374061, -0.4537048, -4.988098, 20211029, 14:58:51.23186, 74.8055
0, 53Commons, study, 0, 0, study, 1.361444, -0.5316162, -5.086243, 20211029, 14:58:51.24580, 74.81942
0, 53Commons, study, 0, 0, study, 1.366864, -0.5623474, -5.165039, 20211029, 14:58:51.25960, 74.8333
0, 53Commons, study, 0, 0, study, 1.364442, -0.6195374, -5.236969, 20211029, 14:58:51.27395, 74.84724
0, 53Commons, study, 0, 0, study, 1.370826, -0.6728821, -5.336884, 20211029, 14:58:51.28765, 74.86124
0, 53Commons, study, 0, 0, study, 1.379369, -0.7377319, -5.439453, 20211029, 14:58:51.30123, 74.87517
0, 53Commons, study, 0, 0, study, 1.383543, -0.7534485, -5.552002, 20211029, 14:58:51.31567, 74.88921
0, 53Commons, study, 0, 0, study, 1.409668, -0.7023926, -5.647034, 20211029, 14:58:51.32928, 74.90293
0, 53Commons, study, 0, 0, study, 1.443581, -0.6220398, -5.750275, 20211029, 14:58:51.34304, 74.91695
0, 53Commons, study, 0, 0, study, 1.502901, -0.4980469, -5.83548, 20211029, 14:58:51.35715, 74.93082
0, 53Commons, study, 0, 0, study, 1.598027, -0.3252869, -5.910156, 20211029, 14:58:51.37105, 74.94468
0, 53Commons, study, 0, 0, study, 1.69348, -0.1034546, -5.968353, 20211029, 14:58:51.38476, 74.95868
0, 53Commons, study, 0, 0, study, 1.805298, 0.1473648, -6.019104, 20211029, 14:58:51.39889, 74.97253
0, 53Commons, study, 0, 0, study, 1.879988, 0.3238537, -6.05191, 20211029, 14:58:51.41290, 74.98651
0, 53Commons, study, 0, 0, study, 1.752394, 0.4373449, -6.054779, 20211029, 14:58:51.42689, 75.00041
0, 53Commons, study, 0, 0, study, 1.593364, 0.4712349, -5.978607, 20211029, 14:58:51.44047, 75.01438
0, 53Commons, study, 0, 0, study, 1.614755, 0.418452, -5.898682, 20211029, 14:58:51.45459, 75.02827
0, 53Commons, study, 0, 0, study, 1.612312, 0.3533147, -5.845428, 20211029, 14:58:51.46868, 75.04224
0, 53Commons, study, 0, 0, study, 1.622237, 0.2750816, -5.766266, 20211029, 14:58:51.48231, 75.05622
0, 53Commons, study, 0, 0, study, 1.646815, 0.2190638, -5.712738, 20211029, 14:58:51.49634, 75.07
0, 53Commons, study, 0, 0, study, 1.635152, 0.2045674, -5.619598, 20211029, 14:58:51.51033, 75.08394
0, 53Commons, study, 0, 0, study, 1.655671, 0.2135279, -5.57489, 20211029, 14:58:51.52394, 75.09782
0, 53Commons, study, 0, 0, study, 1.706735, 0.2003712, -5.522552, 20211029, 14:58:51.53822, 75.11179
0, 53Commons, study, 0, 0, study, 1.687274, 0.1936509, -5.516815, 20211029, 14:58:51.55216, 75.12584
0, 53Commons, study, 0, 0, study, 1.701321, 0.1698967, -5.521637, 20211029, 14:58:51.56570, 75.13965
0, 53Commons, study, 0, 0, study, 1.729455, 0.1373883, -5.529388, 20211029, 14:58:51.58000, 75.15359
0, 53Commons, study, 0, 0, study, 1.734924, 0.1274899, -5.546997, 20211029, 14:58:51.59387, 75.16749
0, 53Commons, study, 0, 0, study, 1.761305, 0.130492, -5.569122, 20211029, 14:58:51.60780, 75.18142
0, 53Commons, study, 0, 0, study, 1.763368, 0.09900082, -5.599457, 20211029, 14:58:51.62168, 75.19535
0, 53Commons, study, 0, 0, study, 1.734844, 0.06785928, -5.615265, 20211029, 14:58:51.63581, 75.2094
0, 53Commons, study, 0, 0, study, 1.656989, 0.02949246, -5.567078, 20211029, 14:58:51.64967, 75.2233
0, 53Commons, study, 0, 0, study, 1.668834, -0.03240967, -5.531342, 20211029, 14:58:51.66310, 75.23705
0, 53Commons, study, 0, 0, study, 1.681687, -0.06051636, -5.442841, 20211029, 14:58:51.67742, 75.25103
0, 53Commons, study, 0, 0, study, 1.684292, -0.1210632, -5.367767, 20211029, 14:58:51.69132, 75.26492
0, 53Commons, study, 0, 0, study, 1.699685, -0.1643677, -5.273224, 20211029, 14:58:51.70502, 75.27892
