0, McLaughlinCluster, study, 0, 0, study, -4.267822, -10.88589, -8.145935, 20211018, 10:11:51.89418, 31.1258
0, RaunerFirst, study, 0, 0, study, -2.62027, -4.400055, 8.217463, 20211018, 10:15:56.30404, 274.3585
0, RaunerFirst, study, 0, 0, study, -2.65036, -4.247772, 8.204629, 20211018, 10:15:56.31791, 274.3724
0, RaunerFirst, study, 0, 0, study, -2.669037, -4.126801, 8.184282, 20211018, 10:15:56.33181, 274.3864
0, RaunerFirst, study, 0, 0, study, -2.699432, -4.062317, 8.227579, 20211018, 10:15:56.34558, 274.4002
0, RaunerFirst, study, 0, 0, study, -2.76474, -4.043182, 8.265962, 20211018, 10:15:56.35927, 274.4141
0, RaunerFirst, study, 0, 0, study, -2.801208, -4.005859, 8.326452, 20211018, 10:15:56.37346, 274.4281
0, RaunerFirst, study, 0, 0, study, -2.840271, -3.943146, 8.376105, 20211018, 10:15:56.38734, 274.442
0, RaunerFirst, study, 0, 0, study, -2.901611, -3.899017, 8.429958, 20211018, 10:15:56.40118, 274.456
0, RaunerFirst, study, 0, 0, study, -2.97049, -3.857758, 8.476501, 20211018, 10:15:56.41513, 274.4698
0, RaunerFirst, study, 0, 0, study, -3.050934, -3.858246, 8.550662, 20211018, 10:15:56.42985, 274.4841
0, RaunerFirst, study, 0, 0, study, -3.155701, -3.858246, 8.641518, 20211018, 10:15:56.44316, 274.4977
0, RaunerFirst, study, 0, 0, study, -3.260834, -3.882813, 8.76263, 20211018, 10:15:56.45705, 274.5116
0, RaunerFirst, study, 0, 0, study, -3.3414, -3.876404, 8.900082, 20211018, 10:15:56.47103, 274.5256
0, RaunerFirst, study, 0, 0, study, -3.403503, -3.825592, 9.051358, 20211018, 10:15:56.48462, 274.5395
0, RaunerFirst, study, 0, 0, study, -3.439789, -3.785126, 9.184799, 20211018, 10:15:56.49879, 274.5534
0, RaunerFirst, study, 0, 0, study, -3.488281, -3.771942, 9.309288, 20211018, 10:15:56.51270, 274.5673
0, RaunerFirst, study, 0, 0, study, -3.530182, -3.737976, 9.463381, 20211018, 10:15:56.52676, 274.5812
0, RaunerFirst, study, 0, 0, study, -3.570679, -3.738312, 9.615457, 20211018, 10:15:56.54029, 274.5951
0, RaunerFirst, study, 0, 0, study, -3.609131, -3.767334, 9.769265, 20211018, 10:15:56.55462, 274.6091
0, RaunerFirst, study, 0, 0, study, -3.700653, -3.746399, 9.918789, 20211018, 10:15:56.56847, 274.6231
0, RaunerFirst, study, 0, 0, study, -3.77594, -3.71228, 10.07147, 20211018, 10:15:56.58235, 274.6369
0, RaunerFirst, study, 0, 0, study, -3.814697, -3.734253, 10.20175, 20211018, 10:15:56.59616, 274.6508
0, RaunerFirst, study, 0, 0, study, -3.846619, -3.754852, 10.31458, 20211018, 10:15:56.61083, 274.6655
0, RaunerFirst, study, 0, 0, study, -3.867706, -3.747711, 10.41725, 20211018, 10:15:56.62390, 274.6787
0, RaunerFirst, study, 0, 0, study, -3.894592, -3.767303, 10.50582, 20211018, 10:15:56.63810, 274.6927
0, RaunerFirst, study, 0, 0, study, -3.940399, -3.804993, 10.58792, 20211018, 10:15:56.65193, 274.7065
0, RaunerFirst, study, 0, 0, study, -3.985657, -3.844513, 10.65037, 20211018, 10:15:56.66625, 274.7205
0, RaunerFirst, study, 0, 0, study, -4.044403, -3.87146, 10.66741, 20211018, 10:15:56.67983, 274.7344
0, RaunerFirst, study, 0, 0, study, -4.081116, -3.897644, 10.63049, 20211018, 10:15:56.69373, 274.7483
0, RaunerFirst, study, 0, 0, study, -4.093414, -3.898254, 10.49919, 20211018, 10:15:56.70771, 274.7623
0, RaunerFirst, study, 0, 0, study, -4.108582, -3.912231, 10.28856, 20211018, 10:15:56.72125, 274.7761
0, RaunerFirst, study, 0, 0, study, -3.993225, -3.934052, 9.831259, 20211018, 10:15:56.73556, 274.7901
0, RaunerFirst, study, 0, 0, study, -3.833588, -3.983215, 9.186128, 20211018, 10:15:56.74936, 274.804
0, RaunerFirst, study, 0, 0, study, -3.853485, -4.023773, 8.263642, 20211018, 10:15:56.76302, 274.8179
0, RaunerFirst, study, 0, 0, study, -4.015198, -4.079895, 7.224519, 20211018, 10:15:56.77710, 274.8317
0, RaunerFirst, study, 0, 0, study, -4.190857, -4.088806, 6.251667, 20211018, 10:15:56.79121, 274.8458
0, RaunerFirst, study, 0, 0, study, -4.307465, -4.086456, 5.339945, 20211018, 10:15:56.80492, 274.8597
0, RaunerFirst, study, 0, 0, study, -4.392059, -4.076965, 4.513852, 20211018, 10:15:56.81894, 274.8736
0, RaunerFirst, study, 0, 0, study, -4.472992, -4.024933, 3.710938, 20211018, 10:15:56.83291, 274.8875
0, RaunerFirst, study, 0, 0, study, -4.529541, -3.962433, 2.943179, 20211018, 10:15:56.84674, 274.9013
0, RaunerFirst, study, 0, 0, study, -4.461365, -3.956329, 2.174048, 20211018, 10:15:56.86049, 274.9154
0, RaunerFirst, study, 0, 0, study, -4.336426, -3.975708, 1.410533, 20211018, 10:15:56.87465, 274.9293
0, RaunerFirst, study, 0, 0, study, -4.218445, -3.960632, 0.6109948, 20211018, 10:15:56.88859, 274.9432
0, RaunerFirst, study, 0, 0, study, -4.115753, -3.877533, -0.2345886, 20211018, 10:15:56.90260, 274.9571
0, RaunerFirst, study, 0, 0, study, -4.022308, -3.809906, -1.132477, 20211018, 10:15:56.91661, 274.9712
0, RaunerFirst, study, 0, 0, study, -3.965698, -3.809753, -2.108826, 20211018, 10:15:56.93047, 274.985
0, RaunerFirst, study, 0, 0, study, -3.943573, -3.7836, -3.171265, 20211018, 10:15:56.94401, 274.9988
0, RaunerFirst, study, 0, 0, study, -3.909698, -3.73349, -4.334808, 20211018, 10:15:56.95831, 275.0128
0, RaunerFirst, study, 0, 0, study, -3.864777, -3.66275, -5.631989, 20211018, 10:15:56.97214, 275.0268
0, RaunerFirst, study, 0, 0, study, -3.80545, -3.6026, -7.072418, 20211018, 10:15:56.98603, 275.0406
0, RaunerFirst, study, 0, 0, study, -3.803375, -3.517181, -8.641815, 20211018, 10:15:57.00009, 275.0546
0, RaunerFirst, study, 0, 0, study, -3.799744, -3.481171, -10.36801, 20211018, 10:15:57.01388, 275.0684
0, RaunerFirst, study, 0, 0, study, -3.765137, -3.550995, -12.22775, 20211018, 10:15:57.02789, 275.0824
0, RaunerFirst, study, 0, 0, study, -3.750671, -3.684784, -14.1846, 20211018, 10:15:57.04178, 275.0963
0, RaunerFirst, study, 0, 0, study, -3.72995, -3.743835, -16.10989, 20211018, 10:15:57.05579, 275.1103
0, RaunerFirst, study, 0, 0, study, -3.699188, -3.817719, -18.02545, 20211018, 10:15:57.07005, 275.1242
0, RaunerFirst, study, 0, 0, study, -3.630493, -3.897736, -19.85712, 20211018, 10:15:57.08361, 275.1382
0, RaunerFirst, study, 0, 0, study, -3.542511, -3.964874, -21.64771, 20211018, 10:15:57.09744, 275.152
0, RaunerFirst, study, 0, 0, study, -3.48645, -4.000275, -23.41006, 20211018, 10:15:57.11132, 275.1659
0, RaunerFirst, study, 0, 0, study, -3.444305, -3.995087, -25.12784, 20211018, 10:15:57.12511, 275.18
0, RaunerFirst, study, 0, 0, study, -3.311768, -3.974731, -26.80502, 20211018, 10:15:57.13925, 275.1938
0, RaunerFirst, study, 0, 0, study, -3.139679, -3.96817, -28.44431, 20211018, 10:15:57.15305, 275.2077
0, RaunerFirst, study, 0, 0, study, -2.953278, -3.933685, -30.09946, 20211018, 10:15:57.16710, 275.2217
0, RaunerFirst, study, 0, 0, study, -2.817596, -3.895325, -31.80652, 20211018, 10:15:57.18102, 275.2355
0, RaunerFirst, study, 0, 0, study, -2.665771, -3.820129, -33.57159, 20211018, 10:15:57.19491, 275.2495
0, RaunerFirst, study, 0, 0, study, -2.548279, -3.74054, -35.39151, 20211018, 10:15:57.20915, 275.2634
0, RaunerFirst, study, 0, 0, study, -2.450348, -3.64209, -37.26324, 20211018, 10:15:57.22286, 275.2774
0, RaunerFirst, study, 0, 0, study, -2.351563, -3.582092, -39.17578, 20211018, 10:15:57.23676, 275.2913
0, RaunerFirst, study, 0, 0, study, -2.265503, -3.545044, -41.11301, 20211018, 10:15:57.25066, 275.3052
0, RaunerFirst, study, 0, 0, study, -2.205353, -3.484344, -43.03091, 20211018, 10:15:57.26429, 275.3192
0, RaunerFirst, study, 0, 0, study, -2.118103, -3.448517, -44.95135, 20211018, 10:15:57.27848, 275.333
0, RaunerFirst, study, 0, 0, study, -1.982025, -3.363831, -46.8616, 20211018, 10:15:57.29241, 275.347
0, RaunerFirst, study, 0, 0, study, -1.821198, -3.261902, -48.74857, 20211018, 10:15:57.30637, 275.3609
0, RaunerFirst, study, 0, 0, study, -1.695129, -3.152771, -50.57562, 20211018, 10:15:57.32003, 275.3748
0, RaunerFirst, study, 0, 0, study, -1.600403, -3.063293, -52.29999, 20211018, 10:15:57.33423, 275.3888
0, RaunerFirst, study, 0, 0, study, -1.469055, -2.974609, -53.93246, 20211018, 10:15:57.34802, 275.4026
0, RaunerFirst, study, 0, 0, study, -1.385803, -2.877502, -55.49805, 20211018, 10:15:57.36168, 275.4165
0, RaunerFirst, study, 0, 0, study, -1.328674, -2.74939, -57.00797, 20211018, 10:15:57.37589, 275.4305
0, RaunerFirst, study, 0, 0, study, -1.242126, -2.580658, -58.43866, 20211018, 10:15:57.38988, 275.4445
0, RaunerFirst, study, 0, 0, study, -1.196259, -2.394043, -59.78998, 20211018, 10:15:57.40355, 275.4583
0, RaunerFirst, study, 0, 0, study, -1.12793, -2.269318, -61.07767, 20211018, 10:15:57.41773, 275.4723
0, RaunerFirst, study, 0, 0, study, -1.072357, -2.149933, -62.26791, 20211018, 10:15:57.43202, 275.4863
0, RaunerFirst, study, 0, 0, study, -1.052704, -2.033844, -63.44525, 20211018, 10:15:57.44561, 275.5002
0, RaunerFirst, study, 0, 0, study, -1.012329, -1.888, -64.56042, 20211018, 10:15:57.45927, 275.5141
0, RaunerFirst, study, 0, 0, study, -1.049927, -1.700623, -65.64819, 20211018, 10:15:57.47338, 275.528
0, RaunerFirst, study, 0, 0, study, -1.139496, -1.564026, -66.68118, 20211018, 10:15:57.48730, 275.5419
0, RaunerFirst, study, 0, 0, study, -1.219727, -1.478546, -67.67471, 20211018, 10:15:57.50102, 275.5559
0, RaunerFirst, study, 0, 0, study, -1.357727, -1.409515, -68.60669, 20211018, 10:15:57.51504, 275.5697
0, RaunerFirst, study, 0, 0, study, -1.526245, -1.386536, -69.48492, 20211018, 10:15:57.52899, 275.5836
0, RaunerFirst, study, 0, 0, study, -1.625275, -1.321838, -70.35602, 20211018, 10:15:57.54267, 275.5976
0, RaunerFirst, study, 0, 0, study, -1.69989, -1.242828, -71.17642, 20211018, 10:15:57.55704, 275.6115
0, RaunerFirst, study, 0, 0, study, -1.763092, -1.164764, -71.96423, 20211018, 10:15:57.57087, 275.6254
0, RaunerFirst, study, 0, 0, study, -1.804657, -1.103546, -72.69556, 20211018, 10:15:57.58457, 275.6394
0, RaunerFirst, study, 0, 0, study, -1.874939, -1.09494, -73.41101, 20211018, 10:15:57.59873, 275.6532
0, RaunerFirst, study, 0, 0, study, -1.931458, -1.101593, -74.08221, 20211018, 10:15:57.61310, 275.6677
0, RaunerFirst, study, 0, 0, study, -1.986267, -1.073517, -74.75873, 20211018, 10:15:57.62687, 275.6811
0, RaunerFirst, study, 0, 0, study, -2.006805, -1.0383, -75.43622, 20211018, 10:15:57.64027, 275.695
0, RaunerFirst, study, 0, 0, study, -2.01178, -1.024353, -76.09229, 20211018, 10:15:57.65453, 275.709
0, RaunerFirst, study, 0, 0, study, -2.028381, -1.075043, -76.7641, 20211018, 10:15:57.66833, 275.7229
0, RaunerFirst, study, 0, 0, study, -2.000671, -1.15387, -77.48834, 20211018, 10:15:57.68191, 275.7367
0, RaunerFirst, study, 0, 0, study, -1.937531, -1.16864, -78.30453, 20211018, 10:15:57.69603, 275.7506
0, RaunerFirst, study, 0, 0, study, -1.969269, -1.102966, -79.19418, 20211018, 10:15:57.71011, 275.7646
0, RaunerFirst, study, 0, 0, study, -2.095001, -1.032898, -80.14868, 20211018, 10:15:57.72378, 275.7786
0, RaunerFirst, study, 0, 0, study, -2.292694, -1.052887, -81.13101, 20211018, 10:15:57.73793, 275.7924
0, RaunerFirst, study, 0, 0, study, -2.53067, -1.196716, -82.15967, 20211018, 10:15:57.75216, 275.8065
0, RaunerFirst, study, 0, 0, study, -2.757721, -1.391144, -83.21121, 20211018, 10:15:57.76614, 275.8203
0, RaunerFirst, study, 0, 0, study, -2.94635, -1.483307, -84.23846, 20211018, 10:15:57.77984, 275.8343
0, RaunerFirst, study, 0, 0, study, -3.065125, -1.500885, -85.26288, 20211018, 10:15:57.79359, 275.8481
0, RaunerFirst, study, 0, 0, study, -3.143646, -1.522278, -86.22467, 20211018, 10:15:57.80749, 275.862
0, RaunerFirst, study, 0, 0, study, -3.185059, -1.505188, -87.16653, 20211018, 10:15:57.82114, 275.8759
0, RaunerFirst, study, 0, 0, study, -3.145172, -1.542297, -88.04211, 20211018, 10:15:57.83549, 275.89
0, RaunerFirst, study, 0, 0, study, -3.130005, -1.65448, -88.89435, 20211018, 10:15:57.84962, 275.9038
0, RaunerFirst, study, 0, 0, study, -3.15094, -1.791412, -89.71484, 20211018, 10:15:57.86292, 275.9178
0, RaunerFirst, study, 0, 0, study, -3.246979, -1.896759, -90.44064, 20211018, 10:15:57.87718, 275.9318
0, RaunerFirst, study, 0, 0, study, -3.356293, -1.96637, -91.10956, 20211018, 10:15:57.89125, 275.9458
0, RaunerFirst, study, 0, 0, study, -3.418488, -1.813354, -91.75998, 20211018, 10:15:57.90491, 275.9597
0, RaunerFirst, study, 0, 0, study, -3.51947, -1.604065, -92.38815, 20211018, 10:15:57.91939, 275.9736
0, RaunerFirst, study, 0, 0, study, -3.634827, -1.591156, -93.00015, 20211018, 10:15:57.93282, 275.9875
0, RaunerFirst, study, 0, 0, study, -3.710144, -1.572021, -93.55908, 20211018, 10:15:57.94689, 276.0013
0, RaunerFirst, study, 0, 0, study, -3.783478, -1.581268, -94.05798, 20211018, 10:15:57.96052, 276.0153
0, RaunerFirst, study, 0, 0, study, -3.848785, -1.524323, -94.51312, 20211018, 10:15:57.97471, 276.0293
0, RaunerFirst, study, 0, 0, study, -3.9552, -1.489929, -94.8804, 20211018, 10:15:57.98865, 276.0432
0, RaunerFirst, study, 0, 0, study, -4.064453, -1.549377, -95.24084, 20211018, 10:15:58.00250, 276.0573
0, RaunerFirst, study, 0, 0, study, -4.113586, -1.490509, -95.58505, 20211018, 10:15:58.01639, 276.071
0, RaunerFirst, study, 0, 0, study, -4.173248, -1.448792, -95.84659, 20211018, 10:15:58.03038, 276.0849
0, RaunerFirst, study, 0, 0, study, -4.187439, -1.46225, -96.12469, 20211018, 10:15:58.04407, 276.0988
0, RaunerFirst, study, 0, 0, study, -4.137329, -1.521759, -96.38486, 20211018, 10:15:58.05824, 276.1128
0, RaunerFirst, study, 0, 0, study, -4.140686, -1.524689, -96.65643, 20211018, 10:15:58.07217, 276.1267
0, RaunerFirst, study, 0, 0, study, -4.243958, -1.478241, -96.86304, 20211018, 10:15:58.08602, 276.1406
0, RaunerFirst, study, 0, 0, study, -4.356445, -1.426147, -97.09683, 20211018, 10:15:58.09971, 276.1545
0, RaunerFirst, study, 0, 0, study, -4.470673, -1.403595, -97.27356, 20211018, 10:15:58.11402, 276.1685
0, RaunerFirst, study, 0, 0, study, -4.572876, -1.400879, -97.47977, 20211018, 10:15:58.12791, 276.1824
0, RaunerFirst, study, 0, 0, study, -4.656586, -1.411438, -97.6095, 20211018, 10:15:58.14148, 276.1963
0, RaunerFirst, study, 0, 0, study, -4.723267, -1.314514, -97.69678, 20211018, 10:15:58.15575, 276.2103
0, RaunerFirst, study, 0, 0, study, -4.798035, -1.253021, -97.76135, 20211018, 10:15:58.16999, 276.2242
0, RaunerFirst, study, 0, 0, study, -4.859741, -1.19162, -97.76596, 20211018, 10:15:58.18333, 276.2381
0, RaunerFirst, study, 0, 0, study, -4.924683, -1.165833, -97.75168, 20211018, 10:15:58.19738, 276.252
0, RaunerFirst, study, 0, 0, study, -5.003296, -1.148132, -97.6759, 20211018, 10:15:58.21129, 276.2659
0, RaunerFirst, study, 0, 0, study, -5.069153, -1.069733, -97.56241, 20211018, 10:15:58.22523, 276.28
0, RaunerFirst, study, 0, 0, study, -5.161102, -1.028473, -97.44418, 20211018, 10:15:58.23920, 276.2938
0, RaunerFirst, study, 0, 0, study, -5.223816, -0.9678345, -97.28012, 20211018, 10:15:58.25305, 276.3077
0, RaunerFirst, study, 0, 0, study, -5.233948, -0.8981934, -97.10101, 20211018, 10:15:58.26700, 276.3216
0, RaunerFirst, study, 0, 0, study, -5.251923, -0.8359375, -96.90262, 20211018, 10:15:58.28072, 276.3355
0, RaunerFirst, study, 0, 0, study, -5.284607, -0.7682495, -96.66971, 20211018, 10:15:58.29488, 276.3495
0, RaunerFirst, study, 0, 0, study, -5.286102, -0.7287598, -96.4194, 20211018, 10:15:58.30886, 276.3634
0, RaunerFirst, study, 0, 0, study, -5.287598, -0.6823425, -96.12772, 20211018, 10:15:58.32247, 276.3774
0, RaunerFirst, study, 0, 0, study, -5.25885, -0.633667, -95.79626, 20211018, 10:15:58.33656, 276.3912
0, RaunerFirst, study, 0, 0, study, -5.262848, -0.6000061, -95.39166, 20211018, 10:15:58.35065, 276.4052
0, RaunerFirst, study, 0, 0, study, -5.218262, -0.5841675, -94.97366, 20211018, 10:15:58.36422, 276.419
0, RaunerFirst, study, 0, 0, study, -5.069763, -0.572052, -94.52444, 20211018, 10:15:58.37839, 276.4329
0, RaunerFirst, study, 0, 0, study, -4.911041, -0.6393433, -94.05359, 20211018, 10:15:58.39230, 276.4469
0, RaunerFirst, study, 0, 0, study, -4.713898, -0.7091064, -93.57507, 20211018, 10:15:58.40629, 276.4609
0, RaunerFirst, study, 0, 0, study, -4.549103, -0.7361145, -93.02722, 20211018, 10:15:58.41993, 276.4747
0, RaunerFirst, study, 0, 0, study, -4.423706, -0.7606812, -92.38998, 20211018, 10:15:58.43424, 276.4887
0, RaunerFirst, study, 0, 0, study, -4.358521, -0.7986145, -91.69547, 20211018, 10:15:58.44801, 276.5026
0, RaunerFirst, study, 0, 0, study, -4.352722, -0.8348389, -90.9458, 20211018, 10:15:58.46167, 276.5165
0, RaunerFirst, study, 0, 0, study, -4.349518, -0.8448486, -90.16177, 20211018, 10:15:58.47593, 276.5305
0, RaunerFirst, study, 0, 0, study, -4.265808, -0.8146362, -89.34592, 20211018, 10:15:58.48979, 276.5444
0, RaunerFirst, study, 0, 0, study, -4.16214, -0.7914429, -88.47696, 20211018, 10:15:58.50350, 276.5583
0, RaunerFirst, study, 0, 0, study, -4.106232, -0.8341064, -87.57382, 20211018, 10:15:58.51769, 276.5723
0, RaunerFirst, study, 0, 0, study, -4.033417, -0.9934998, -86.66232, 20211018, 10:15:58.53142, 276.5861
0, RaunerFirst, study, 0, 0, study, -4.016968, -1.079224, -85.73401, 20211018, 10:15:58.54545, 276.6001
0, RaunerFirst, study, 0, 0, study, -4.050659, -1.06665, -84.70978, 20211018, 10:15:58.55907, 276.6139
0, RaunerFirst, study, 0, 0, study, -4.08313, -1.034943, -83.586, 20211018, 10:15:58.57313, 276.6278
0, RaunerFirst, study, 0, 0, study, -4.061951, -1.010254, -82.34018, 20211018, 10:15:58.58719, 276.6418
0, RaunerFirst, study, 0, 0, study, -3.975616, -0.9946594, -80.9599, 20211018, 10:15:58.60089, 276.6557
0, RaunerFirst, study, 0, 0, study, -3.780518, -0.91922, -79.27982, 20211018, 10:15:58.61579, 276.6703
0, RaunerFirst, study, 0, 0, study, -3.563171, -0.8203125, -77.46072, 20211018, 10:15:58.62896, 276.6834
0, RaunerFirst, study, 0, 0, study, -3.267181, -0.6099854, -75.18274, 20211018, 10:15:58.64272, 276.6975
0, RaunerFirst, study, 0, 0, study, -2.950775, -0.5153503, -72.62033, 20211018, 10:15:58.65674, 276.7114
0, RaunerFirst, study, 0, 0, study, -2.661926, -0.3978882, -69.78159, 20211018, 10:15:58.67086, 276.7253
0, RaunerFirst, study, 0, 0, study, -2.468323, -0.3015137, -66.5213, 20211018, 10:15:58.68445, 276.7392
0, RaunerFirst, study, 0, 0, study, -2.347137, -0.09176636, -62.99658, 20211018, 10:15:58.69851, 276.7531
0, RaunerFirst, study, 0, 0, study, -2.185944, 0.1160117, -59.0723, 20211018, 10:15:58.71237, 276.767
0, RaunerFirst, study, 0, 0, study, -1.992706, 0.265659, -54.88699, 20211018, 10:15:58.72640, 276.7809
0, RaunerFirst, study, 0, 0, study, -1.78241, 0.3284222, -50.4931, 20211018, 10:15:58.73999, 276.7948
0, RaunerFirst, study, 0, 0, study, -1.529541, 0.4107745, -45.95773, 20211018, 10:15:58.75431, 276.8088
0, RaunerFirst, study, 0, 0, study, -1.234863, 0.4372486, -41.38876, 20211018, 10:15:58.76821, 276.8228
0, RaunerFirst, study, 0, 0, study, -0.9430847, 0.4563024, -36.77463, 20211018, 10:15:58.78171, 276.8365
0, RaunerFirst, study, 0, 0, study, -0.6333313, 0.6590834, -32.23132, 20211018, 10:15:58.79588, 276.8505
0, RaunerFirst, study, 0, 0, study, -0.3104248, 0.8791769, -27.71561, 20211018, 10:15:58.81023, 276.8645
0, RaunerFirst, study, 0, 0, study, -0.01113892, 1.016078, -23.29572, 20211018, 10:15:58.82370, 276.8785
0, RaunerFirst, study, 0, 0, study, 0.1360641, 1.21332, -18.93442, 20211018, 10:15:58.83770, 276.8923
0, RaunerFirst, study, 0, 0, study, 0.02130784, 1.082061, -14.73865, 20211018, 10:15:58.85201, 276.9063
0, RaunerFirst, study, 0, 0, study, -0.01116943, 0.6856849, -10.69418, 20211018, 10:15:58.86549, 276.9201
0, RaunerFirst, study, 0, 0, study, 0.03803422, 0.5202426, -6.864197, 20211018, 10:15:58.87926, 276.9341
0, RaunerFirst, study, 0, 0, study, 0.1756828, 0.7796415, -3.056396, 20211018, 10:15:58.89349, 276.948
0, RaunerFirst, study, 0, 0, study, 0.1630124, 1.006343, 0.7062427, 20211018, 10:15:58.90741, 276.9619
0, RaunerFirst, study, 0, 0, study, -0.01898193, 0.7880426, 4.252449, 20211018, 10:15:58.92103, 276.9758
0, RaunerFirst, study, 0, 0, study, -0.1880798, 0.5089751, 7.610844, 20211018, 10:15:58.93540, 276.99
0, RaunerFirst, study, 0, 0, study, -0.3136597, 0.4418156, 10.85957, 20211018, 10:15:58.94911, 277.0037
0, RaunerFirst, study, 0, 0, study, -0.4142761, 0.4970424, 13.97373, 20211018, 10:15:58.96279, 277.0176
0, RaunerFirst, study, 0, 0, study, -0.4507446, 0.6465608, 17.09008, 20211018, 10:15:58.97695, 277.0315
0, RaunerFirst, study, 0, 0, study, -0.5549622, 0.7347316, 20.17434, 20211018, 10:15:58.99103, 277.0456
0, RaunerFirst, study, 0, 0, study, -0.6137085, 0.7065764, 23.26705, 20211018, 10:15:59.00477, 277.0595
0, RaunerFirst, study, 0, 0, study, -0.6912537, 0.6765988, 26.38737, 20211018, 10:15:59.01909, 277.0734
0, RaunerFirst, study, 0, 0, study, -0.8176575, 0.4797633, 29.44673, 20211018, 10:15:59.03277, 277.0873
0, RaunerFirst, study, 0, 0, study, -0.8476257, 0.2477277, 32.41972, 20211018, 10:15:59.04654, 277.1011
0, RaunerFirst, study, 0, 0, study, -0.8056641, 0.1335152, 35.27372, 20211018, 10:15:59.06025, 277.1151
0, RaunerFirst, study, 0, 0, study, -0.8074951, 0.06026002, 38.03127, 20211018, 10:15:59.07451, 277.1291
0, RaunerFirst, study, 0, 0, study, -0.9024048, 0.02867263, 40.77746, 20211018, 10:15:59.08846, 277.143
0, RaunerFirst, study, 0, 0, study, -0.9642639, 0.0356918, 43.57172, 20211018, 10:15:59.10198, 277.1569
0, RaunerFirst, study, 0, 0, study, -0.9779663, 0.02589026, 46.28321, 20211018, 10:15:59.11621, 277.1708
0, RaunerFirst, study, 0, 0, study, -1.022064, 0.03187137, 48.83193, 20211018, 10:15:59.13028, 277.1847
0, RaunerFirst, study, 0, 0, study, -1.105835, -0.06167603, 51.20265, 20211018, 10:15:59.14407, 277.1986
0, RaunerFirst, study, 0, 0, study, -1.059448, -0.0954895, 53.44194, 20211018, 10:15:59.15795, 277.2126
0, RaunerFirst, study, 0, 0, study, -1.009888, -0.03820801, 55.6264, 20211018, 10:15:59.17226, 277.2266
0, RaunerFirst, study, 0, 0, study, -0.9797974, 0.02482819, 57.76675, 20211018, 10:15:59.18621, 277.2404
0, RaunerFirst, study, 0, 0, study, -0.9260864, 0.03994108, 59.82196, 20211018, 10:15:59.19982, 277.2544
0, RaunerFirst, study, 0, 0, study, -0.8473816, 0.003547083, 61.76278, 20211018, 10:15:59.21355, 277.2681
0, RaunerFirst, study, 0, 0, study, -0.7110291, -0.05889893, 63.50831, 20211018, 10:15:59.22793, 277.2822
0, RaunerFirst, study, 0, 0, study, -0.5674744, -0.1321716, 65.16463, 20211018, 10:15:59.24156, 277.2961
0, RaunerFirst, study, 0, 0, study, -0.3621521, -0.1541138, 66.77505, 20211018, 10:15:59.25553, 277.3101
0, RaunerFirst, study, 0, 0, study, -0.197937, -0.1006165, 68.26415, 20211018, 10:15:59.26950, 277.3241
0, RaunerFirst, study, 0, 0, study, -0.1087036, -0.001535729, 69.684, 20211018, 10:15:59.28299, 277.3379
0, RaunerFirst, study, 0, 0, study, -0.08746338, 0.1145287, 70.94753, 20211018, 10:15:59.29709, 277.3518
0, RaunerFirst, study, 0, 0, study, -0.131134, 0.1900115, 72.12047, 20211018, 10:15:59.31105, 277.3657
0, RaunerFirst, study, 0, 0, study, -0.1327209, 0.308892, 73.2595, 20211018, 10:15:59.32483, 277.3797
0, RaunerFirst, study, 0, 0, study, -0.1572571, 0.4383053, 74.2294, 20211018, 10:15:59.33896, 277.3936
0, RaunerFirst, study, 0, 0, study, -0.132019, 0.5669819, 75.11927, 20211018, 10:15:59.35285, 277.4074
0, RaunerFirst, study, 0, 0, study, -0.1397705, 0.7205674, 75.965, 20211018, 10:15:59.36724, 277.4214
0, RaunerFirst, study, 0, 0, study, -0.1893921, 0.8104255, 76.73532, 20211018, 10:15:59.38078, 277.4354
0, RaunerFirst, study, 0, 0, study, -0.2315674, 0.8224093, 77.50264, 20211018, 10:15:59.39472, 277.4493
0, RaunerFirst, study, 0, 0, study, -0.2770081, 0.777439, 78.20551, 20211018, 10:15:59.40862, 277.4631
0, RaunerFirst, study, 0, 0, study, -0.3716431, 0.747242, 78.86503, 20211018, 10:15:59.42227, 277.4771
0, RaunerFirst, study, 0, 0, study, -0.4721985, 0.7011658, 79.43163, 20211018, 10:15:59.43643, 277.491
0, RaunerFirst, study, 0, 0, study, -0.5742798, 0.5889384, 80.00406, 20211018, 10:15:59.45032, 277.5049
0, RaunerFirst, study, 0, 0, study, -0.6239929, 0.4408561, 80.56455, 20211018, 10:15:59.46397, 277.5188
0, RaunerFirst, study, 0, 0, study, -0.6159058, 0.3384795, 81.1035, 20211018, 10:15:59.47820, 277.5327
0, RaunerFirst, study, 0, 0, study, -0.5917969, 0.2655489, 81.62787, 20211018, 10:15:59.49217, 277.5467
0, RaunerFirst, study, 0, 0, study, -0.5536804, 0.179, 82.11875, 20211018, 10:15:59.50612, 277.5606
0, RaunerFirst, study, 0, 0, study, -0.5443115, 0.1832373, 82.52789, 20211018, 10:15:59.52000, 277.5745
0, RaunerFirst, study, 0, 0, study, -0.5478821, 0.1412371, 82.95489, 20211018, 10:15:59.53403, 277.5885
0, RaunerFirst, study, 0, 0, study, -0.6046753, 0.037382, 83.36314, 20211018, 10:15:59.54785, 277.6024
