0, McLaughlinCluster, study, 0, 0, study, -3.980133, -6.260193, 1.898404, 20211021, 13:01:06.12990, 54.69645
0, RollinsChapel3, study, 0, 0, study, -13.85333, 15.7834, -60.27344, 20211021, 13:03:42.63587, 210.4769
0, RollinsChapel3, study, 0, 0, study, -13.7352, 15.78815, -60.00229, 20211021, 13:03:42.64956, 210.4901
0, RollinsChapel3, study, 0, 0, study, -13.62958, 15.77636, -59.74619, 20211021, 13:03:42.66334, 210.5041
0, RollinsChapel3, study, 0, 0, study, -13.47021, 15.75797, -59.52032, 20211021, 13:03:42.67701, 210.518
0, RollinsChapel3, study, 0, 0, study, -13.32767, 15.70979, -59.32401, 20211021, 13:03:42.69116, 210.5319
0, RollinsChapel3, study, 0, 0, study, -13.25546, 15.68845, -59.13434, 20211021, 13:03:42.70504, 210.5458
0, RollinsChapel3, study, 0, 0, study, -13.22061, 15.67958, -58.98022, 20211021, 13:03:42.71868, 210.5597
0, RollinsChapel3, study, 0, 0, study, -13.18561, 15.67043, -58.85654, 20211021, 13:03:42.73339, 210.5737
0, RollinsChapel3, study, 0, 0, study, -13.12814, 15.67079, -58.73154, 20211021, 13:03:42.74727, 210.5876
0, RollinsChapel3, study, 0, 0, study, -13.07935, 15.65146, -58.59845, 20211021, 13:03:42.76089, 210.6016
0, RollinsChapel3, study, 0, 0, study, -13.02075, 15.6178, -58.49109, 20211021, 13:03:42.77439, 210.6154
0, RollinsChapel3, study, 0, 0, study, -12.96683, 15.53943, -58.41641, 20211021, 13:03:42.78859, 210.6293
0, RollinsChapel3, study, 0, 0, study, -12.9614, 15.47765, -58.37103, 20211021, 13:03:42.80251, 210.6433
0, RollinsChapel3, study, 0, 0, study, -12.98306, 15.41098, -58.34219, 20211021, 13:03:42.81615, 210.6572
0, RollinsChapel3, study, 0, 0, study, -13.02475, 15.33013, -58.33435, 20211021, 13:03:42.83044, 210.6712
0, RollinsChapel3, study, 0, 0, study, -13.02963, 15.16329, -58.3627, 20211021, 13:03:42.84433, 210.685
0, RollinsChapel3, study, 0, 0, study, -13.01346, 14.94214, -58.44183, 20211021, 13:03:42.85795, 210.6989
0, RollinsChapel3, study, 0, 0, study, -13.0452, 14.77199, -58.5527, 20211021, 13:03:42.87218, 210.7129
0, RollinsChapel3, study, 0, 0, study, -13.13937, 14.66494, -58.65338, 20211021, 13:03:42.88609, 210.7268
0, RollinsChapel3, study, 0, 0, study, -13.26181, 14.59831, -58.73877, 20211021, 13:03:42.90014, 210.7408
0, RollinsChapel3, study, 0, 0, study, -13.37405, 14.55961, -58.80524, 20211021, 13:03:42.91365, 210.7546
0, RollinsChapel3, study, 0, 0, study, -13.46198, 14.49556, -58.8168, 20211021, 13:03:42.92784, 210.7685
0, RollinsChapel3, study, 0, 0, study, -13.51596, 14.44428, -58.79004, 20211021, 13:03:42.94173, 210.7824
0, RollinsChapel3, study, 0, 0, study, -13.46292, 14.38163, -58.7182, 20211021, 13:03:42.95535, 210.7963
0, RollinsChapel3, study, 0, 0, study, -13.34973, 14.32434, -58.66574, 20211021, 13:03:42.96972, 210.8103
0, RollinsChapel3, study, 0, 0, study, -13.34085, 14.29546, -58.64093, 20211021, 13:03:42.98362, 210.8243
0, RollinsChapel3, study, 0, 0, study, -13.38889, 14.26286, -58.62726, 20211021, 13:03:42.99724, 210.8382
0, RollinsChapel3, study, 0, 0, study, -13.41043, 14.25114, -58.6582, 20211021, 13:03:43.01144, 210.8521
0, RollinsChapel3, study, 0, 0, study, -13.35498, 14.22624, -58.69916, 20211021, 13:03:43.02534, 210.866
0, RollinsChapel3, study, 0, 0, study, -13.32242, 14.16978, -58.79959, 20211021, 13:03:43.03900, 210.8799
0, RollinsChapel3, study, 0, 0, study, -13.3295, 14.12743, -58.92499, 20211021, 13:03:43.05314, 210.8938
0, RollinsChapel3, study, 0, 0, study, -13.3483, 14.12913, -59.05438, 20211021, 13:03:43.06707, 210.9078
0, RollinsChapel3, study, 0, 0, study, -13.36841, 14.10788, -59.18915, 20211021, 13:03:43.08096, 210.9218
0, RollinsChapel3, study, 0, 0, study, -13.36478, 14.08113, -59.3053, 20211021, 13:03:43.09474, 210.9357
0, RollinsChapel3, study, 0, 0, study, -13.38406, 14.03788, -59.41653, 20211021, 13:03:43.10889, 210.9496
0, RollinsChapel3, study, 0, 0, study, -13.38559, 13.9795, -59.55865, 20211021, 13:03:43.12276, 210.9635
0, RollinsChapel3, study, 0, 0, study, -13.38437, 13.89272, -59.69736, 20211021, 13:03:43.13646, 210.9774
0, RollinsChapel3, study, 0, 0, study, -13.42984, 13.86272, -59.85645, 20211021, 13:03:43.15069, 210.9914
0, RollinsChapel3, study, 0, 0, study, -13.49176, 13.80895, -60.03326, 20211021, 13:03:43.16452, 211.0052
0, RollinsChapel3, study, 0, 0, study, -13.55322, 13.75472, -60.23062, 20211021, 13:03:43.17823, 211.0192
0, RollinsChapel3, study, 0, 0, study, -13.71259, 13.62134, -60.43707, 20211021, 13:03:43.19247, 211.0331
0, RollinsChapel3, study, 0, 0, study, -14.05719, 13.43627, -60.75406, 20211021, 13:03:43.20625, 211.047
0, RollinsChapel3, study, 0, 0, study, -14.62878, 13.17414, -61.18207, 20211021, 13:03:43.22025, 211.061
0, RollinsChapel3, study, 0, 0, study, -15.31357, 12.80504, -61.83865, 20211021, 13:03:43.23393, 211.0749
0, RollinsChapel3, study, 0, 0, study, -15.69891, 12.41327, -62.62476, 20211021, 13:03:43.24808, 211.0888
0, RollinsChapel3, study, 0, 0, study, -15.89572, 12.03391, -63.53265, 20211021, 13:03:43.26204, 211.1028
0, RollinsChapel3, study, 0, 0, study, -16.04767, 11.56929, -64.51639, 20211021, 13:03:43.27566, 211.1167
0, RollinsChapel3, study, 0, 0, study, -16.31216, 10.99421, -65.43552, 20211021, 13:03:43.28994, 211.1307
0, RollinsChapel3, study, 0, 0, study, -16.63065, 10.48735, -66.2341, 20211021, 13:03:43.30381, 211.1445
0, RollinsChapel3, study, 0, 0, study, -16.83432, 10.02392, -67.00275, 20211021, 13:03:43.31777, 211.1585
0, RollinsChapel3, study, 0, 0, study, -16.82553, 9.607857, -67.81021, 20211021, 13:03:43.33175, 211.1724
0, RollinsChapel3, study, 0, 0, study, -16.79031, 9.21372, -68.71207, 20211021, 13:03:43.34584, 211.1865
0, RollinsChapel3, study, 0, 0, study, -16.84738, 8.82872, -69.63861, 20211021, 13:03:43.35956, 211.2002
0, RollinsChapel3, study, 0, 0, study, -16.9411, 8.502718, -70.53888, 20211021, 13:03:43.37314, 211.2141
0, RollinsChapel3, study, 0, 0, study, -16.97546, 8.214705, -71.42096, 20211021, 13:03:43.38745, 211.2281
0, RollinsChapel3, study, 0, 0, study, -17.00052, 7.98015, -72.26938, 20211021, 13:03:43.40130, 211.242
0, RollinsChapel3, study, 0, 0, study, -17.0918, 7.766523, -73.0878, 20211021, 13:03:43.41489, 211.2559
0, RollinsChapel3, study, 0, 0, study, -17.22452, 7.512479, -73.81412, 20211021, 13:03:43.42909, 211.2698
0, RollinsChapel3, study, 0, 0, study, -17.29633, 7.317042, -74.56824, 20211021, 13:03:43.44289, 211.2836
0, RollinsChapel3, study, 0, 0, study, -17.25522, 7.120032, -75.21832, 20211021, 13:03:43.45661, 211.2976
0, RollinsChapel3, study, 0, 0, study, -17.26685, 6.99727, -75.81805, 20211021, 13:03:43.47102, 211.3117
0, RollinsChapel3, study, 0, 0, study, -17.24496, 6.877828, -76.31616, 20211021, 13:03:43.48484, 211.3255
0, RollinsChapel3, study, 0, 0, study, -17.17624, 6.785013, -76.71747, 20211021, 13:03:43.49837, 211.3394
0, RollinsChapel3, study, 0, 0, study, -17.08813, 6.676099, -77.05701, 20211021, 13:03:43.51284, 211.3535
0, RollinsChapel3, study, 0, 0, study, -17.03546, 6.646825, -77.32574, 20211021, 13:03:43.52661, 211.3674
0, RollinsChapel3, study, 0, 0, study, -16.93478, 6.630013, -77.50464, 20211021, 13:03:43.54050, 211.3812
0, RollinsChapel3, study, 0, 0, study, -16.73923, 6.631923, -77.64764, 20211021, 13:03:43.55413, 211.3951
0, RollinsChapel3, study, 0, 0, study, -16.51218, 6.625798, -77.79034, 20211021, 13:03:43.56845, 211.4091
0, RollinsChapel3, study, 0, 0, study, -16.36847, 6.598186, -77.93042, 20211021, 13:03:43.58248, 211.4232
0, RollinsChapel3, study, 0, 0, study, -16.27151, 6.623633, -78.02448, 20211021, 13:03:43.59599, 211.437
0, RollinsChapel3, study, 0, 0, study, -16.15543, 6.666061, -78.08392, 20211021, 13:03:43.61018, 211.4509
0, RollinsChapel3, study, 0, 0, study, -16.00479, 6.69965, -78.10651, 20211021, 13:03:43.62399, 211.4647
0, RollinsChapel3, study, 0, 0, study, -15.92136, 6.766052, -78.12442, 20211021, 13:03:43.63813, 211.4793
0, RollinsChapel3, study, 0, 0, study, -15.89767, 6.826294, -78.0986, 20211021, 13:03:43.65185, 211.4927
0, RollinsChapel3, study, 0, 0, study, -15.83176, 6.889213, -78.03552, 20211021, 13:03:43.66597, 211.5067
0, RollinsChapel3, study, 0, 0, study, -15.74719, 6.928027, -77.88226, 20211021, 13:03:43.67992, 211.5207
0, RollinsChapel3, study, 0, 0, study, -15.67767, 6.974049, -77.68463, 20211021, 13:03:43.69337, 211.5344
0, RollinsChapel3, study, 0, 0, study, -15.61942, 7.03864, -77.52213, 20211021, 13:03:43.70761, 211.5483
0, RollinsChapel3, study, 0, 0, study, -15.60001, 7.106174, -77.37143, 20211021, 13:03:43.72160, 211.5623
0, RollinsChapel3, study, 0, 0, study, -15.63962, 7.220262, -77.22156, 20211021, 13:03:43.73517, 211.5762
0, RollinsChapel3, study, 0, 0, study, -15.72571, 7.330071, -77.11441, 20211021, 13:03:43.74958, 211.5902
0, RollinsChapel3, study, 0, 0, study, -15.79596, 7.488875, -77.08615, 20211021, 13:03:43.76319, 211.604
0, RollinsChapel3, study, 0, 0, study, -15.83398, 7.649861, -77.15292, 20211021, 13:03:43.77689, 211.618
0, RollinsChapel3, study, 0, 0, study, -15.8793, 7.874803, -77.40143, 20211021, 13:03:43.79110, 211.6319
0, RollinsChapel3, study, 0, 0, study, -15.8963, 8.101198, -77.78839, 20211021, 13:03:43.80504, 211.6457
0, RollinsChapel3, study, 0, 0, study, -15.8887, 8.260399, -78.33752, 20211021, 13:03:43.81869, 211.6597
0, RollinsChapel3, study, 0, 0, study, -15.91345, 8.291631, -79.00873, 20211021, 13:03:43.83299, 211.6737
0, RollinsChapel3, study, 0, 0, study, -15.97318, 8.293415, -79.73004, 20211021, 13:03:43.84686, 211.6876
0, RollinsChapel3, study, 0, 0, study, -16.09097, 8.193328, -80.60562, 20211021, 13:03:43.86085, 211.7016
0, RollinsChapel3, study, 0, 0, study, -16.18399, 8.056018, -81.54581, 20211021, 13:03:43.87434, 211.7154
0, RollinsChapel3, study, 0, 0, study, -16.29593, 7.918862, -82.70972, 20211021, 13:03:43.88857, 211.7293
0, RollinsChapel3, study, 0, 0, study, -16.41473, 7.768992, -84.1171, 20211021, 13:03:43.90253, 211.7432
0, RollinsChapel3, study, 0, 0, study, -16.62515, 7.621093, -85.71265, 20211021, 13:03:43.91619, 211.7572
0, RollinsChapel3, study, 0, 0, study, -16.92447, 7.564913, -87.58856, 20211021, 13:03:43.93037, 211.7711
0, RollinsChapel3, study, 0, 0, study, -17.23953, 7.643607, -89.50598, 20211021, 13:03:43.94426, 211.785
0, RollinsChapel3, study, 0, 0, study, -17.48895, 7.743348, -91.65649, 20211021, 13:03:43.95794, 211.7989
0, RollinsChapel3, study, 0, 0, study, -17.59576, 7.822769, -93.84576, 20211021, 13:03:43.97220, 211.8129
0, RollinsChapel3, study, 0, 0, study, -17.68311, 7.974743, -95.96704, 20211021, 13:03:43.98609, 211.8268
0, RollinsChapel3, study, 0, 0, study, -17.7464, 8.187616, -97.97293, 20211021, 13:03:44.00008, 211.8407
0, RollinsChapel3, study, 0, 0, study, -17.73022, 8.46531, -99.85193, 20211021, 13:03:44.01357, 211.8546
0, RollinsChapel3, study, 0, 0, study, -17.72452, 8.850898, -101.6377, 20211021, 13:03:44.02784, 211.8685
0, RollinsChapel3, study, 0, 0, study, -17.73386, 9.326281, -103.35, 20211021, 13:03:44.04173, 211.8825
0, RollinsChapel3, study, 0, 0, study, -17.78656, 9.884256, -104.7868, 20211021, 13:03:44.05535, 211.8964
0, RollinsChapel3, study, 0, 0, study, -17.8696, 10.5791, -105.9999, 20211021, 13:03:44.06968, 211.9104
0, RollinsChapel3, study, 0, 0, study, -17.83508, 11.2204, -106.9629, 20211021, 13:03:44.08354, 211.9243
0, RollinsChapel3, study, 0, 0, study, -17.73471, 11.67066, -107.6526, 20211021, 13:03:44.09709, 211.9381
0, RollinsChapel3, study, 0, 0, study, -17.64191, 12.08093, -108.1825, 20211021, 13:03:44.11139, 211.9521
0, RollinsChapel3, study, 0, 0, study, -17.59998, 12.48198, -108.4549, 20211021, 13:03:44.12543, 211.9661
0, RollinsChapel3, study, 0, 0, study, -17.59607, 12.96533, -108.6896, 20211021, 13:03:44.13885, 211.9799
0, RollinsChapel3, study, 0, 0, study, -17.60751, 13.45735, -108.969, 20211021, 13:03:44.15330, 211.9939
0, RollinsChapel3, study, 0, 0, study, -17.57068, 13.83212, -109.2987, 20211021, 13:03:44.16705, 212.0078
0, RollinsChapel3, study, 0, 0, study, -17.51724, 14.10343, -109.6004, 20211021, 13:03:44.18101, 212.0218
0, RollinsChapel3, study, 0, 0, study, -17.48764, 14.33351, -109.8078, 20211021, 13:03:44.19469, 212.0357
0, RollinsChapel3, study, 0, 0, study, -17.48608, 14.53239, -109.9598, 20211021, 13:03:44.20880, 212.0495
0, RollinsChapel3, study, 0, 0, study, -17.4028, 14.7527, -109.9661, 20211021, 13:03:44.22291, 212.0636
0, RollinsChapel3, study, 0, 0, study, -17.31464, 15.01684, -109.87, 20211021, 13:03:44.23644, 212.0774
0, RollinsChapel3, study, 0, 0, study, -17.16663, 15.23498, -109.6363, 20211021, 13:03:44.25078, 212.0914
0, RollinsChapel3, study, 0, 0, study, -16.99353, 15.32319, -109.3284, 20211021, 13:03:44.26463, 212.1053
0, RollinsChapel3, study, 0, 0, study, -16.89191, 15.3264, -108.8789, 20211021, 13:03:44.27818, 212.1191
0, RollinsChapel3, study, 0, 0, study, -16.74762, 15.32133, -108.4024, 20211021, 13:03:44.29243, 212.1331
0, RollinsChapel3, study, 0, 0, study, -16.44827, 15.47707, -107.9223, 20211021, 13:03:44.30653, 212.147
0, RollinsChapel3, study, 0, 0, study, -16.25812, 15.57096, -107.456, 20211021, 13:03:44.32036, 212.1609
0, RollinsChapel3, study, 0, 0, study, -16.21521, 15.58158, -106.9851, 20211021, 13:03:44.33392, 212.1749
0, RollinsChapel3, study, 0, 0, study, -16.24271, 15.55221, -106.5955, 20211021, 13:03:44.34830, 212.1888
0, RollinsChapel3, study, 0, 0, study, -16.26932, 15.4839, -106.2955, 20211021, 13:03:44.36200, 212.2027
0, RollinsChapel3, study, 0, 0, study, -16.26132, 15.44779, -106.0002, 20211021, 13:03:44.37541, 212.2165
0, RollinsChapel3, study, 0, 0, study, -16.34113, 15.38976, -105.6961, 20211021, 13:03:44.38978, 212.2305
0, RollinsChapel3, study, 0, 0, study, -16.41513, 15.33648, -105.3535, 20211021, 13:03:44.40373, 212.2444
0, RollinsChapel3, study, 0, 0, study, -16.34451, 15.30842, -104.9355, 20211021, 13:03:44.41742, 212.2584
0, RollinsChapel3, study, 0, 0, study, -16.17575, 15.27652, -104.5159, 20211021, 13:03:44.43168, 212.2724
0, RollinsChapel3, study, 0, 0, study, -16.1586, 15.24855, -104.0195, 20211021, 13:03:44.44566, 212.2863
0, RollinsChapel3, study, 0, 0, study, -16.31482, 15.4012, -103.496, 20211021, 13:03:44.45938, 212.3001
0, RollinsChapel3, study, 0, 0, study, -16.32755, 15.56585, -102.8459, 20211021, 13:03:44.47299, 212.314
0, RollinsChapel3, study, 0, 0, study, -16.11703, 15.73763, -102.1038, 20211021, 13:03:44.48725, 212.328
0, RollinsChapel3, study, 0, 0, study, -15.83255, 15.88285, -101.2239, 20211021, 13:03:44.50125, 212.342
0, RollinsChapel3, study, 0, 0, study, -15.48856, 16.03678, -100.2202, 20211021, 13:03:44.51484, 212.3559
0, RollinsChapel3, study, 0, 0, study, -15.16019, 16.34006, -99.23657, 20211021, 13:03:44.52904, 212.3698
0, RollinsChapel3, study, 0, 0, study, -14.94098, 16.74944, -98.28918, 20211021, 13:03:44.54282, 212.3835
0, RollinsChapel3, study, 0, 0, study, -14.90723, 17.24395, -97.39438, 20211021, 13:03:44.55660, 212.3975
0, RollinsChapel3, study, 0, 0, study, -15.01727, 17.87409, -96.43604, 20211021, 13:03:44.57088, 212.4116
0, RollinsChapel3, study, 0, 0, study, -15.24548, 18.42562, -95.36978, 20211021, 13:03:44.58481, 212.4255
0, RollinsChapel3, study, 0, 0, study, -15.27112, 18.96629, -94.27505, 20211021, 13:03:44.59830, 212.4393
0, RollinsChapel3, study, 0, 0, study, -14.94635, 19.6285, -93.36682, 20211021, 13:03:44.61270, 212.4534
0, RollinsChapel3, study, 0, 0, study, -14.79663, 20.39576, -92.64774, 20211021, 13:03:44.62640, 212.4671
0, RollinsChapel3, study, 0, 0, study, -15.08017, 21.44012, -92.03815, 20211021, 13:03:44.64075, 212.4815
0, RollinsChapel3, study, 0, 0, study, -15.82425, 22.82771, -91.3233, 20211021, 13:03:44.65403, 212.495
0, RollinsChapel3, study, 0, 0, study, -16.47836, 24.3177, -90.38242, 20211021, 13:03:44.66826, 212.509
0, RollinsChapel3, study, 0, 0, study, -15.91632, 25.77111, -89.54517, 20211021, 13:03:44.68224, 212.523
0, RollinsChapel3, study, 0, 0, study, -14.81912, 27.12425, -88.97443, 20211021, 13:03:44.69628, 212.537
0, RollinsChapel3, study, 0, 0, study, -14.26938, 28.34639, -88.8652, 20211021, 13:03:44.71007, 212.5508
0, RollinsChapel3, study, 0, 0, study, -14.92749, 29.70634, -89.009, 20211021, 13:03:44.72381, 212.5646
0, RollinsChapel3, study, 0, 0, study, -16.42215, 31.31889, -89.17102, 20211021, 13:03:44.73758, 212.5786
0, RollinsChapel3, study, 0, 0, study, -16.75543, 32.80737, -89.2811, 20211021, 13:03:44.75172, 212.5925
0, RollinsChapel3, study, 0, 0, study, -15.88242, 34.07793, -89.58417, 20211021, 13:03:44.76569, 212.6064
0, RollinsChapel3, study, 0, 0, study, -15.19568, 34.93005, -90.31396, 20211021, 13:03:44.77960, 212.6204
0, RollinsChapel3, study, 0, 0, study, -16.01886, 35.68282, -91.35834, 20211021, 13:03:44.79335, 212.6343
0, RollinsChapel3, study, 0, 0, study, -17.76688, 36.79935, -92.33575, 20211021, 13:03:44.80757, 212.6483
0, RollinsChapel3, study, 0, 0, study, -19.29684, 38.03841, -93.21634, 20211021, 13:03:44.82139, 212.6621
0, RollinsChapel3, study, 0, 0, study, -19.32822, 39.20854, -94.06061, 20211021, 13:03:44.83501, 212.676
0, RollinsChapel3, study, 0, 0, study, -18.44165, 40.13177, -94.98297, 20211021, 13:03:44.84928, 212.69
0, RollinsChapel3, study, 0, 0, study, -18.24655, 41.00582, -96.10712, 20211021, 13:03:44.86307, 212.7038
0, RollinsChapel3, study, 0, 0, study, -19.25613, 41.80053, -97.10654, 20211021, 13:03:44.87667, 212.7177
0, RollinsChapel3, study, 0, 0, study, -20.76083, 42.6275, -98.1138, 20211021, 13:03:44.89103, 212.7317
0, RollinsChapel3, study, 0, 0, study, -21.69836, 43.43766, -98.96198, 20211021, 13:03:44.90484, 212.7456
0, RollinsChapel3, study, 0, 0, study, -21.69269, 44.19981, -99.59885, 20211021, 13:03:44.91854, 212.7595
0, RollinsChapel3, study, 0, 0, study, -21.30862, 44.99483, -100.238, 20211021, 13:03:44.93280, 212.7735
0, RollinsChapel3, study, 0, 0, study, -21.31503, 45.66977, -100.8795, 20211021, 13:03:44.94674, 212.7874
0, RollinsChapel3, study, 0, 0, study, -21.83316, 46.09359, -101.3265, 20211021, 13:03:44.96076, 212.8014
0, RollinsChapel3, study, 0, 0, study, -22.50534, 46.49371, -101.725, 20211021, 13:03:44.97417, 212.8152
0, RollinsChapel3, study, 0, 0, study, -22.86234, 46.89244, -101.9083, 20211021, 13:03:44.98853, 212.8292
0, RollinsChapel3, study, 0, 0, study, -22.59604, 47.24142, -101.8953, 20211021, 13:03:45.00239, 212.8431
0, RollinsChapel3, study, 0, 0, study, -21.87369, 47.61171, -101.7834, 20211021, 13:03:45.01608, 212.8571
0, RollinsChapel3, study, 0, 0, study, -21.457, 47.83377, -101.7347, 20211021, 13:03:45.03059, 212.8712
0, RollinsChapel3, study, 0, 0, study, -21.64511, 48.04139, -101.7315, 20211021, 13:03:45.04420, 212.8848
0, RollinsChapel3, study, 0, 0, study, -22.15598, 48.29386, -101.804, 20211021, 13:03:45.05770, 212.8987
0, RollinsChapel3, study, 0, 0, study, -22.44199, 48.53225, -101.8499, 20211021, 13:03:45.07196, 212.9127
0, RollinsChapel3, study, 0, 0, study, -22.40198, 48.80732, -101.8166, 20211021, 13:03:45.08578, 212.9266
0, RollinsChapel3, study, 0, 0, study, -22.20935, 49.05523, -101.673, 20211021, 13:03:45.10000, 212.9407
0, Maynard, study, 0, 0, study, -0.9169617, 1.736061, 1.788916, 20211021, 13:03:48.37798, 216.0756
0, Maynard, study, 0, 0, study, -0.7038879, 1.714948, 1.783709, 20211021, 13:03:48.38746, 216.0869
0, Maynard, study, 0, 0, study, -0.6875916, 1.708405, 1.736282, 20211021, 13:03:48.39907, 216.0987
0, Maynard, study, 0, 0, study, -0.6846619, 1.724795, 1.681596, 20211021, 13:03:48.41316, 216.1126
0, Maynard, study, 0, 0, study, -0.6959534, 1.733642, 1.635275, 20211021, 13:03:48.42710, 216.1265
0, Maynard, study, 0, 0, study, -0.7194824, 1.719468, 1.551381, 20211021, 13:03:48.44107, 216.1404
0, Maynard, study, 0, 0, study, -0.7365723, 1.702241, 1.447152, 20211021, 13:03:48.45464, 216.1543
0, Maynard, study, 0, 0, study, -0.7702332, 1.693057, 1.354569, 20211021, 13:03:48.46873, 216.1682
0, Maynard, study, 0, 0, study, -0.8295593, 1.712898, 1.264129, 20211021, 13:03:48.48268, 216.1821
0, Maynard, study, 0, 0, study, -0.9023438, 1.747336, 1.196843, 20211021, 13:03:48.49627, 216.196
0, Maynard, study, 0, 0, study, -0.9913635, 1.807394, 1.136957, 20211021, 13:03:48.51058, 216.2099
0, Maynard, study, 0, 0, study, -1.051239, 1.79112, 1.106148, 20211021, 13:03:48.52649, 216.2256
0, Maynard, study, 0, 0, study, -1.082031, 1.765336, 1.104956, 20211021, 13:03:48.53809, 216.2378
0, Maynard, study, 0, 0, study, -1.088165, 1.767312, 1.104765, 20211021, 13:03:48.55221, 216.2517
0, Maynard, study, 0, 0, study, -1.07959, 1.766441, 1.108973, 20211021, 13:03:48.56614, 216.2656
0, Maynard, study, 0, 0, study, -1.037689, 1.755466, 1.147437, 20211021, 13:03:48.57980, 216.2795
0, Maynard, study, 0, 0, study, -1.041595, 1.753815, 1.155648, 20211021, 13:03:48.59409, 216.2935
0, Maynard, study, 0, 0, study, -1.015228, 1.722758, 1.207649, 20211021, 13:03:48.60783, 216.3073
0, Maynard, study, 0, 0, study, -0.9826355, 1.719492, 1.25023, 20211021, 13:03:48.62174, 216.3212
0, Maynard, study, 0, 0, study, -0.9009399, 1.765438, 1.29921, 20211021, 13:03:48.63564, 216.3353
0, Maynard, study, 0, 0, study, -0.8548889, 1.810584, 1.297612, 20211021, 13:03:48.65049, 216.3499
0, Maynard, study, 0, 0, study, -0.8306885, 1.85499, 1.315086, 20211021, 13:03:48.66368, 216.3631
0, Maynard, study, 0, 0, study, -0.8164063, 1.868669, 1.340813, 20211021, 13:03:48.67746, 216.3771
0, Maynard, study, 0, 0, study, -0.8343811, 1.878054, 1.380097, 20211021, 13:03:48.69149, 216.391
0, Maynard, study, 0, 0, study, -0.8674316, 1.944649, 1.420376, 20211021, 13:03:48.70545, 216.4049
0, Maynard, study, 0, 0, study, -0.877533, 2.036065, 1.458707, 20211021, 13:03:48.71910, 216.4188
0, Maynard, study, 0, 0, study, -0.8446655, 2.090878, 1.468466, 20211021, 13:03:48.73336, 216.4328
0, Maynard, study, 0, 0, study, -0.8244629, 2.125546, 1.479078, 20211021, 13:03:48.74726, 216.4467
0, Maynard, study, 0, 0, study, -0.8180847, 2.169112, 1.475448, 20211021, 13:03:48.76118, 216.4607
0, Maynard, study, 0, 0, study, -0.8370667, 2.221671, 1.483848, 20211021, 13:03:48.77491, 216.4746
0, Maynard, study, 0, 0, study, -0.8491211, 2.278045, 1.481209, 20211021, 13:03:48.78902, 216.4884
0, Maynard, study, 0, 0, study, -0.8638611, 2.327236, 1.463475, 20211021, 13:03:48.80305, 216.5025
0, Maynard, study, 0, 0, study, -0.8736267, 2.363023, 1.455478, 20211021, 13:03:48.81666, 216.5163
0, Maynard, study, 0, 0, study, -0.8974304, 2.376179, 1.426713, 20211021, 13:03:48.83108, 216.5303
0, Maynard, study, 0, 0, study, -0.9239502, 2.366828, 1.418836, 20211021, 13:03:48.84479, 216.5442
0, Maynard, study, 0, 0, study, -0.9474792, 2.276274, 1.409658, 20211021, 13:03:48.85848, 216.5581
0, Maynard, study, 0, 0, study, -0.9585876, 2.181918, 1.380241, 20211021, 13:03:48.87255, 216.572
0, Maynard, study, 0, 0, study, -0.9621582, 2.071876, 1.338799, 20211021, 13:03:48.88637, 216.5858
0, Maynard, study, 0, 0, study, -0.9812622, 2.019482, 1.318514, 20211021, 13:03:48.90018, 216.5999
0, Maynard, study, 0, 0, study, -1.021667, 1.981353, 1.283572, 20211021, 13:03:48.91431, 216.6138
0, Maynard, study, 0, 0, study, -1.059875, 1.951352, 1.258339, 20211021, 13:03:48.92829, 216.6277
0, Maynard, study, 0, 0, study, -1.048584, 1.947597, 1.241583, 20211021, 13:03:48.94219, 216.6416
0, Maynard, study, 0, 0, study, -1.024994, 1.901376, 1.219459, 20211021, 13:03:48.95576, 216.6555
0, Maynard, study, 0, 0, study, -1.075806, 1.851537, 1.214407, 20211021, 13:03:48.97006, 216.6695
0, Maynard, study, 0, 0, study, -1.110962, 1.847055, 1.23507, 20211021, 13:03:48.98392, 216.6833
0, Maynard, study, 0, 0, study, -1.113159, 1.843653, 1.227642, 20211021, 13:03:48.99759, 216.6973
0, Maynard, study, 0, 0, study, -1.068878, 1.826855, 1.222051, 20211021, 13:03:49.01198, 216.7114
0, Maynard, study, 0, 0, study, -1.050842, 1.816006, 1.190648, 20211021, 13:03:49.02567, 216.725
0, Maynard, study, 0, 0, study, -1.046051, 1.792418, 1.210553, 20211021, 13:03:49.03941, 216.7392
0, Maynard, study, 0, 0, study, -1.05069, 1.770531, 1.236264, 20211021, 13:03:49.05355, 216.7529
0, Maynard, study, 0, 0, study, -1.053314, 1.75123, 1.25173, 20211021, 13:03:49.06748, 216.7669
0, Maynard, study, 0, 0, study, -1.036285, 1.756125, 1.280088, 20211021, 13:03:49.08143, 216.7809
0, Maynard, study, 0, 0, study, -1.050293, 1.754214, 1.314814, 20211021, 13:03:49.09502, 216.7947
0, Maynard, study, 0, 0, study, -1.050476, 1.72716, 1.323601, 20211021, 13:03:49.10924, 216.8086
0, Maynard, study, 0, 0, study, -1.053894, 1.735537, 1.35146, 20211021, 13:03:49.12305, 216.8225
0, Maynard, study, 0, 0, study, -1.069, 1.745656, 1.379421, 20211021, 13:03:49.13679, 216.8365
0, Maynard, study, 0, 0, study, -1.094421, 1.758157, 1.424529, 20211021, 13:03:49.15108, 216.8505
0, Maynard, study, 0, 0, study, -1.128662, 1.77678, 1.454641, 20211021, 13:03:49.16510, 216.8645
