0, McLaughlinCluster, study, 0, 0, study, 5.912322, 8.205173, -0.5706787, 20210928, 11:17:49.80755, 19.74724
0, Maynard, study, 0, 0, study, 3.359694, 8.147098, -0.07925415, 20210928, 11:20:50.64879, 199.7665
0, Maynard, study, 0, 0, study, 3.323526, 8.204043, -0.09152222, 20210928, 11:20:50.66240, 199.7803
0, Maynard, study, 0, 0, study, 3.272467, 8.251446, -0.08001709, 20210928, 11:20:50.67608, 199.7943
0, Maynard, study, 0, 0, study, 3.22008, 8.301768, -0.07775879, 20210928, 11:20:50.69034, 199.8083
0, Maynard, study, 0, 0, study, 3.214743, 8.333884, -0.08206177, 20210928, 11:20:50.70422, 199.8222
0, Maynard, study, 0, 0, study, 3.193654, 8.387525, -0.06539917, 20210928, 11:20:50.71793, 199.8361
0, Maynard, study, 0, 0, study, 3.11837, 8.41494, -0.02542114, 20210928, 11:20:50.73210, 199.85
0, Maynard, study, 0, 0, study, 3.058114, 8.411811, -0.01980591, 20210928, 11:20:50.74640, 199.864
0, Maynard, study, 0, 0, study, 3.063066, 8.452682, 0.01341794, 20210928, 11:20:50.75962, 199.8778
0, Maynard, study, 0, 0, study, 3.071945, 8.503847, 0.04926217, 20210928, 11:20:50.77383, 199.8918
0, Maynard, study, 0, 0, study, 3.048707, 8.534236, 0.07622377, 20210928, 11:20:50.78773, 199.9057
0, Maynard, study, 0, 0, study, 3.031689, 8.583651, 0.08170005, 20210928, 11:20:50.80142, 199.9196
0, Maynard, study, 0, 0, study, 3.007514, 8.601011, 0.07340451, 20210928, 11:20:50.81572, 199.9336
0, Maynard, study, 0, 0, study, 2.977848, 8.651978, 0.07208577, 20210928, 11:20:50.82946, 199.9474
0, Maynard, study, 0, 0, study, 2.942976, 8.661194, 0.03288561, 20210928, 11:20:50.84339, 199.9613
0, Maynard, study, 0, 0, study, 2.916681, 8.680846, 0.007686707, 20210928, 11:20:50.85717, 199.9754
0, Maynard, study, 0, 0, study, 2.888275, 8.724331, -0.01306152, 20210928, 11:20:50.87134, 199.9893
0, Maynard, study, 0, 0, study, 2.852592, 8.75099, -0.02651978, 20210928, 11:20:50.88530, 200.0032
0, Maynard, study, 0, 0, study, 2.820099, 8.800703, -0.02523804, 20210928, 11:20:50.89892, 200.0171
0, Maynard, study, 0, 0, study, 2.820351, 8.837461, -0.01132202, 20210928, 11:20:50.91300, 200.0309
0, Maynard, study, 0, 0, study, 2.840219, 8.874422, -0.001468879, 20210928, 11:20:50.92687, 200.0448
0, Maynard, study, 0, 0, study, 2.817956, 8.911158, -0.0002130535, 20210928, 11:20:50.94066, 200.0589
0, Maynard, study, 0, 0, study, 2.792598, 8.928285, 0.001439063, 20210928, 11:20:50.95482, 200.0728
0, Maynard, study, 0, 0, study, 2.783789, 8.953065, -0.009979248, 20210928, 11:20:50.96884, 200.0867
0, Maynard, study, 0, 0, study, 2.759163, 8.986741, -0.02764893, 20210928, 11:20:50.98288, 200.1007
0, Maynard, study, 0, 0, study, 2.754056, 9.036191, -0.015625, 20210928, 11:20:50.99628, 200.1145
0, Maynard, study, 0, 0, study, 2.752872, 9.061478, -0.02972412, 20210928, 11:20:51.01054, 200.1285
0, Maynard, study, 0, 0, study, 2.733124, 9.078649, -0.04180908, 20210928, 11:20:51.02470, 200.1423
0, Maynard, study, 0, 0, study, 2.718393, 9.09621, -0.05163574, 20210928, 11:20:51.03819, 200.1564
0, Maynard, study, 0, 0, study, 2.699559, 9.093209, -0.0647583, 20210928, 11:20:51.05232, 200.1702
0, Maynard, study, 0, 0, study, 2.686093, 9.093618, -0.08676147, 20210928, 11:20:51.06661, 200.1846
0, Maynard, study, 0, 0, study, 2.685658, 9.084409, -0.09091187, 20210928, 11:20:51.07983, 200.1981
0, Maynard, study, 0, 0, study, 2.678532, 9.093934, -0.1169434, 20210928, 11:20:51.09405, 200.212
0, Maynard, study, 0, 0, study, 2.691681, 9.13448, -0.1305847, 20210928, 11:20:51.10802, 200.226
0, Maynard, study, 0, 0, study, 2.654974, 9.126966, -0.1340942, 20210928, 11:20:51.12163, 200.2399
0, Maynard, study, 0, 0, study, 2.642001, 9.127685, -0.1447449, 20210928, 11:20:51.13580, 200.2538
0, Maynard, study, 0, 0, study, 2.70795, 9.147228, -0.1736755, 20210928, 11:20:51.14984, 200.2678
0, Maynard, study, 0, 0, study, 2.716455, 9.179436, -0.2206726, 20210928, 11:20:51.16367, 200.2816
0, Maynard, study, 0, 0, study, 2.695989, 9.203977, -0.2479858, 20210928, 11:20:51.17733, 200.2956
0, Maynard, study, 0, 0, study, 2.610839, 9.193773, -0.2511292, 20210928, 11:20:51.19150, 200.3094
0, Maynard, study, 0, 0, study, 2.536481, 9.177765, -0.2712097, 20210928, 11:20:51.20547, 200.3234
0, Maynard, study, 0, 0, study, 2.574948, 9.189369, -0.2912598, 20210928, 11:20:51.21913, 200.3374
0, Maynard, study, 0, 0, study, 2.613891, 9.246554, -0.288147, 20210928, 11:20:51.23333, 200.3513
0, Maynard, study, 0, 0, study, 2.594021, 9.271086, -0.2652893, 20210928, 11:20:51.24716, 200.3651
0, Maynard, study, 0, 0, study, 2.58063, 9.317718, -0.2757263, 20210928, 11:20:51.26079, 200.3791
0, Maynard, study, 0, 0, study, 2.606202, 9.348719, -0.2719727, 20210928, 11:20:51.27507, 200.393
0, Maynard, study, 0, 0, study, 2.600165, 9.33671, -0.2738647, 20210928, 11:20:51.28909, 200.407
0, Maynard, study, 0, 0, study, 2.597568, 9.330894, -0.2715454, 20210928, 11:20:51.30293, 200.4209
0, Maynard, study, 0, 0, study, 2.593155, 9.339848, -0.2898865, 20210928, 11:20:51.31666, 200.4348
0, Maynard, study, 0, 0, study, 2.593055, 9.339109, -0.3049316, 20210928, 11:20:51.33069, 200.4487
0, Maynard, study, 0, 0, study, 2.580473, 9.349596, -0.3294373, 20210928, 11:20:51.34471, 200.4626
0, Maynard, study, 0, 0, study, 2.563607, 9.355568, -0.3410034, 20210928, 11:20:51.35843, 200.4767
0, Maynard, study, 0, 0, study, 2.529652, 9.356553, -0.3573914, 20210928, 11:20:51.37265, 200.4904
0, Maynard, study, 0, 0, study, 2.509536, 9.336257, -0.3674316, 20210928, 11:20:51.38649, 200.5045
0, Maynard, study, 0, 0, study, 2.530825, 9.319834, -0.3812561, 20210928, 11:20:51.40013, 200.5183
0, Maynard, study, 0, 0, study, 2.546721, 9.316457, -0.3773499, 20210928, 11:20:51.41424, 200.5322
0, Maynard, study, 0, 0, study, 2.534365, 9.318453, -0.37854, 20210928, 11:20:51.42815, 200.5461
0, Maynard, study, 0, 0, study, 2.502607, 9.289437, -0.3651733, 20210928, 11:20:51.44209, 200.56
0, Maynard, study, 0, 0, study, 2.525605, 9.262719, -0.3453064, 20210928, 11:20:51.45570, 200.5739
0, Maynard, study, 0, 0, study, 2.563865, 9.250141, -0.3243408, 20210928, 11:20:51.46997, 200.5879
0, Maynard, study, 0, 0, study, 2.587925, 9.228974, -0.3062134, 20210928, 11:20:51.48386, 200.6019
0, Maynard, study, 0, 0, study, 2.583201, 9.206607, -0.2923584, 20210928, 11:20:51.49748, 200.6158
0, Maynard, study, 0, 0, study, 2.590557, 9.18575, -0.268219, 20210928, 11:20:51.51175, 200.6296
0, Maynard, study, 0, 0, study, 2.616442, 9.146099, -0.2716675, 20210928, 11:20:51.52557, 200.6435
0, Maynard, study, 0, 0, study, 2.62777, 9.122704, -0.283783, 20210928, 11:20:51.53924, 200.6575
0, Maynard, study, 0, 0, study, 2.612962, 9.103898, -0.284729, 20210928, 11:20:51.55346, 200.6714
0, Maynard, study, 0, 0, study, 2.60692, 9.067084, -0.2817993, 20210928, 11:20:51.56742, 200.6853
0, Maynard, study, 0, 0, study, 2.608891, 9.052987, -0.2861328, 20210928, 11:20:51.58161, 200.6993
0, Maynard, study, 0, 0, study, 2.61016, 9.033292, -0.272522, 20210928, 11:20:51.59534, 200.7133
0, Maynard, study, 0, 0, study, 2.595296, 9.030254, -0.2586975, 20210928, 11:20:51.60913, 200.7271
0, Maynard, study, 0, 0, study, 2.586737, 9.014514, -0.2463684, 20210928, 11:20:51.62303, 200.741
0, Maynard, study, 0, 0, study, 2.593496, 9.013951, -0.2349854, 20210928, 11:20:51.63676, 200.755
0, Maynard, study, 0, 0, study, 2.593199, 8.990944, -0.2129822, 20210928, 11:20:51.65086, 200.7688
0, Maynard, study, 0, 0, study, 2.59219, 8.98065, -0.1882324, 20210928, 11:20:51.66520, 200.7829
0, Maynard, study, 0, 0, study, 2.57778, 8.995214, -0.1834412, 20210928, 11:20:51.67847, 200.7967
0, Maynard, study, 0, 0, study, 2.56459, 8.99444, -0.1647339, 20210928, 11:20:51.69277, 200.8106
0, Maynard, study, 0, 0, study, 2.562789, 8.999263, -0.1661987, 20210928, 11:20:51.70668, 200.8246
0, Maynard, study, 0, 0, study, 2.553851, 8.996006, -0.1554565, 20210928, 11:20:51.72047, 200.8386
0, Maynard, study, 0, 0, study, 2.542574, 8.99297, -0.1530762, 20210928, 11:20:51.73445, 200.8524
0, Maynard, study, 0, 0, study, 2.535658, 8.980778, -0.1477051, 20210928, 11:20:51.74846, 200.8663
0, Maynard, study, 0, 0, study, 2.515554, 8.966812, -0.1435852, 20210928, 11:20:51.76223, 200.8802
0, Maynard, study, 0, 0, study, 2.508417, 8.947011, -0.1355591, 20210928, 11:20:51.77598, 200.8941
0, Maynard, study, 0, 0, study, 2.505622, 8.944946, -0.1254272, 20210928, 11:20:51.79012, 200.9081
0, Maynard, study, 0, 0, study, 2.499948, 8.958429, -0.1117554, 20210928, 11:20:51.80404, 200.922
0, Maynard, study, 0, 0, study, 2.47978, 8.918249, -0.09085083, 20210928, 11:20:51.81802, 200.936
0, Maynard, study, 0, 0, study, 2.487089, 8.885657, -0.08502197, 20210928, 11:20:51.83198, 200.9499
0, Maynard, study, 0, 0, study, 2.54583, 8.850889, -0.07827759, 20210928, 11:20:51.84586, 200.9638
0, Maynard, study, 0, 0, study, 2.563074, 8.852285, -0.08169556, 20210928, 11:20:51.85940, 200.9777
0, Maynard, study, 0, 0, study, 2.542175, 8.861395, -0.08215332, 20210928, 11:20:51.87366, 200.9916
0, Maynard, study, 0, 0, study, 2.455911, 8.82196, -0.07077026, 20210928, 11:20:51.88757, 201.0055
0, Maynard, study, 0, 0, study, 2.42512, 8.754203, -0.05337524, 20210928, 11:20:51.90113, 201.0194
0, Maynard, study, 0, 0, study, 2.475604, 8.7126, -0.05282593, 20210928, 11:20:51.91596, 201.0335
0, Hop4, study, 0, 0, study, 3.416068, 7.505095, -0.1654053, 20210928, 11:20:55.11920, 204.1686
0, Hop4, study, 0, 0, study, 3.421428, 7.424167, -0.2467041, 20210928, 11:20:55.12705, 204.1783
0, Hop4, study, 0, 0, study, 3.425721, 7.429819, -0.2711182, 20210928, 11:20:55.14509, 204.196
0, Hop4, study, 0, 0, study, 3.41679, 7.433482, -0.2922058, 20210928, 11:20:55.15931, 204.2102
0, Hop4, study, 0, 0, study, 3.415679, 7.423295, -0.3041077, 20210928, 11:20:55.17328, 204.2241
0, Hop4, study, 0, 0, study, 3.423968, 7.425604, -0.3149719, 20210928, 11:20:55.18696, 204.2381
0, Hop4, study, 0, 0, study, 3.429213, 7.433632, -0.3171387, 20210928, 11:20:55.20100, 204.2519
0, Hop4, study, 0, 0, study, 3.428201, 7.429093, -0.3300476, 20210928, 11:20:55.21484, 204.2658
0, Hop4, study, 0, 0, study, 3.433013, 7.441531, -0.3249512, 20210928, 11:20:55.23040, 204.2797
0, Hop4, study, 0, 0, study, 3.436611, 7.447574, -0.3215027, 20210928, 11:20:55.24282, 204.2937
0, Hop4, study, 0, 0, study, 3.418907, 7.45668, -0.3244324, 20210928, 11:20:55.25663, 204.3076
0, Hop4, study, 0, 0, study, 3.400455, 7.467339, -0.3391724, 20210928, 11:20:55.27057, 204.3215
0, Hop4, study, 0, 0, study, 3.39272, 7.461154, -0.3388672, 20210928, 11:20:55.28443, 204.3354
0, Hop4, study, 0, 0, study, 3.38292, 7.449993, -0.3420715, 20210928, 11:20:55.29902, 204.3496
0, Hop4, study, 0, 0, study, 3.381488, 7.439388, -0.3361206, 20210928, 11:20:55.31237, 204.3633
0, Hop4, study, 0, 0, study, 3.391464, 7.415589, -0.3448792, 20210928, 11:20:55.32597, 204.3772
0, Hop4, study, 0, 0, study, 3.394114, 7.412539, -0.3356628, 20210928, 11:20:55.34020, 204.3911
0, Hop4, study, 0, 0, study, 3.39689, 7.423269, -0.3406982, 20210928, 11:20:55.35414, 204.405
0, Hop4, study, 0, 0, study, 3.398881, 7.420636, -0.3256531, 20210928, 11:20:55.36772, 204.419
0, Hop4, study, 0, 0, study, 3.390389, 7.384241, -0.321228, 20210928, 11:20:55.38202, 204.4329
0, Hop4, study, 0, 0, study, 3.428817, 7.362452, -0.3331299, 20210928, 11:20:55.39582, 204.4467
0, Hop4, study, 0, 0, study, 3.489495, 7.365579, -0.3551636, 20210928, 11:20:55.40978, 204.4607
0, Hop4, study, 0, 0, study, 3.468927, 7.361097, -0.3671265, 20210928, 11:20:55.42429, 204.4747
0, Hop4, study, 0, 0, study, 3.445287, 7.361399, -0.3670349, 20210928, 11:20:55.43804, 204.4886
0, Hop4, study, 0, 0, study, 3.344331, 7.307133, -0.3430481, 20210928, 11:20:55.45167, 204.5025
0, Hop4, study, 0, 0, study, 3.379946, 7.288033, -0.3303833, 20210928, 11:20:55.46537, 204.5165
0, Hop4, study, 0, 0, study, 3.428561, 7.286381, -0.3242798, 20210928, 11:20:55.47989, 204.5305
0, Hop4, study, 0, 0, study, 3.478608, 7.313536, -0.3008423, 20210928, 11:20:55.49348, 204.5444
0, Hop4, study, 0, 0, study, 3.497536, 7.366916, -0.2694092, 20210928, 11:20:55.50770, 204.5585
0, Hop4, study, 0, 0, study, 3.490136, 7.378109, -0.2677002, 20210928, 11:20:55.52142, 204.5723
0, Hop4, study, 0, 0, study, 3.494189, 7.364645, -0.2373047, 20210928, 11:20:55.53523, 204.5861
0, Hop4, study, 0, 0, study, 3.513391, 7.33439, -0.21698, 20210928, 11:20:55.54927, 204.6002
0, Hop4, study, 0, 0, study, 3.506131, 7.332801, -0.225769, 20210928, 11:20:55.56290, 204.6139
0, Hop4, study, 0, 0, study, 3.489119, 7.338592, -0.2400513, 20210928, 11:20:55.57696, 204.6279
0, Hop4, study, 0, 0, study, 3.474993, 7.371496, -0.2634277, 20210928, 11:20:55.59088, 204.6418
0, Hop4, study, 0, 0, study, 3.455571, 7.381293, -0.2761536, 20210928, 11:20:55.60462, 204.6558
0, Hop4, study, 0, 0, study, 3.442467, 7.387965, -0.2835999, 20210928, 11:20:55.61894, 204.6697
0, Hop4, study, 0, 0, study, 3.412016, 7.393677, -0.2826843, 20210928, 11:20:55.63269, 204.6836
0, Hop4, study, 0, 0, study, 3.398417, 7.381236, -0.2695618, 20210928, 11:20:55.64616, 204.6974
0, Hop4, study, 0, 0, study, 3.411845, 7.378701, -0.2662964, 20210928, 11:20:55.66067, 204.7115
0, Hop4, study, 0, 0, study, 3.407017, 7.396668, -0.2557983, 20210928, 11:20:55.67460, 204.7254
0, Hop4, study, 0, 0, study, 3.333312, 7.379736, -0.229126, 20210928, 11:20:55.68813, 204.7393
0, Hop4, study, 0, 0, study, 3.320633, 7.373251, -0.1903381, 20210928, 11:20:55.70232, 204.7531
0, Hop4, study, 0, 0, study, 3.343129, 7.358379, -0.161377, 20210928, 11:20:55.71640, 204.7673
0, Hop4, study, 0, 0, study, 3.347286, 7.346625, -0.1379395, 20210928, 11:20:55.73025, 204.7811
0, Hop4, study, 0, 0, study, 3.342302, 7.316044, -0.1169434, 20210928, 11:20:55.74397, 204.7952
0, Hop4, study, 0, 0, study, 3.327592, 7.292184, -0.09646606, 20210928, 11:20:55.75796, 204.8089
0, Hop4, study, 0, 0, study, 3.318677, 7.285814, -0.08480835, 20210928, 11:20:55.77193, 204.8228
0, Hop4, study, 0, 0, study, 3.297271, 7.262069, -0.08126831, 20210928, 11:20:55.78565, 204.8368
0, Hop4, study, 0, 0, study, 3.296253, 7.255095, -0.0874939, 20210928, 11:20:55.79980, 204.8507
0, Hop4, study, 0, 0, study, 3.289744, 7.239935, -0.09460449, 20210928, 11:20:55.81367, 204.8646
0, Hop4, study, 0, 0, study, 3.279911, 7.208134, -0.09310913, 20210928, 11:20:55.82746, 204.8786
0, Hop4, study, 0, 0, study, 3.262582, 7.183997, -0.09997559, 20210928, 11:20:55.84155, 204.8924
0, Hop4, study, 0, 0, study, 3.26879, 7.178945, -0.09118652, 20210928, 11:20:55.85548, 204.9063
0, Hop4, study, 0, 0, study, 3.253018, 7.168746, -0.106842, 20210928, 11:20:55.86941, 204.9203
0, Hop4, study, 0, 0, study, 3.234701, 7.15879, -0.1041565, 20210928, 11:20:55.88313, 204.9342
0, Hop4, study, 0, 0, study, 3.208776, 7.160251, -0.09442139, 20210928, 11:20:55.89723, 204.9481
0, Hop4, study, 0, 0, study, 3.200323, 7.156855, -0.1069946, 20210928, 11:20:55.91109, 204.962
0, Hop4, study, 0, 0, study, 3.190907, 7.158848, -0.08978271, 20210928, 11:20:55.92482, 204.9759
0, Hop4, study, 0, 0, study, 3.185515, 7.150502, -0.07388306, 20210928, 11:20:55.93907, 204.9899
0, Hop4, study, 0, 0, study, 3.174878, 7.160337, -0.06704712, 20210928, 11:20:55.95308, 205.0038
0, Hop4, study, 0, 0, study, 3.163194, 7.16836, -0.0607605, 20210928, 11:20:55.96652, 205.0177
0, Hop4, study, 0, 0, study, 3.147051, 7.174982, -0.05853271, 20210928, 11:20:55.98066, 205.0315
0, Hop4, study, 0, 0, study, 3.140308, 7.169563, -0.04074097, 20210928, 11:20:55.99469, 205.0455
0, Hop4, study, 0, 0, study, 3.136735, 7.180266, -0.03778076, 20210928, 11:20:56.00838, 205.0595
0, Hop4, study, 0, 0, study, 3.123685, 7.176632, -0.02389526, 20210928, 11:20:56.02255, 205.0734
0, Hop4, study, 0, 0, study, 3.104442, 7.185554, -0.02041626, 20210928, 11:20:56.03651, 205.0874
0, Hop4, study, 0, 0, study, 3.097307, 7.200413, -0.01287842, 20210928, 11:20:56.05049, 205.1014
0, Hop4, study, 0, 0, study, 3.102002, 7.246515, -0.01538086, 20210928, 11:20:56.06428, 205.1152
0, Hop4, study, 0, 0, study, 3.088441, 7.22525, -0.003445845, 20210928, 11:20:56.07855, 205.1291
0, Hop4, study, 0, 0, study, 3.082487, 7.202204, 0.001671941, 20210928, 11:20:56.09216, 205.143
0, Hop4, study, 0, 0, study, 3.122536, 7.190559, -0.01452637, 20210928, 11:20:56.10585, 205.157
0, Hop4, study, 0, 0, study, 3.145953, 7.201422, -0.03753662, 20210928, 11:20:56.12053, 205.1715
0, Hop4, study, 0, 0, study, 3.145212, 7.233193, -0.05587769, 20210928, 11:20:56.13395, 205.1848
0, Hop4, study, 0, 0, study, 3.094288, 7.246515, -0.06610107, 20210928, 11:20:56.14755, 205.1987
0, Hop4, study, 0, 0, study, 2.98352, 7.192991, -0.05075073, 20210928, 11:20:56.16172, 205.2126
0, Hop4, study, 0, 0, study, 3.023048, 7.183062, -0.05484009, 20210928, 11:20:56.17571, 205.2266
0, Hop4, study, 0, 0, study, 3.062928, 7.214117, -0.03546143, 20210928, 11:20:56.18969, 205.2406
0, Hop4, study, 0, 0, study, 3.096075, 7.260681, -0.02322388, 20210928, 11:20:56.20325, 205.2545
0, Hop4, study, 0, 0, study, 3.098696, 7.344665, -0.005087088, 20210928, 11:20:56.21749, 205.2684
0, Hop4, study, 0, 0, study, 3.109089, 7.357528, 0.0226317, 20210928, 11:20:56.23139, 205.2823
0, Hop4, study, 0, 0, study, 3.10509, 7.321684, 0.02478489, 20210928, 11:20:56.24498, 205.2962
0, Hop4, study, 0, 0, study, 3.109636, 7.32542, 0.01838184, 20210928, 11:20:56.25929, 205.3102
0, Hop4, study, 0, 0, study, 3.101975, 7.313847, -0.0005725243, 20210928, 11:20:56.27326, 205.3241
0, Hop4, study, 0, 0, study, 3.088471, 7.326623, -0.01989746, 20210928, 11:20:56.28684, 205.338
0, Hop4, study, 0, 0, study, 3.063403, 7.342745, -0.04772949, 20210928, 11:20:56.30117, 205.3519
0, Hop4, study, 0, 0, study, 3.039768, 7.386976, -0.07269287, 20210928, 11:20:56.31497, 205.3658
0, Hop4, study, 0, 0, study, 3.021709, 7.406569, -0.07012939, 20210928, 11:20:56.32860, 205.3797
0, Hop4, study, 0, 0, study, 3.017089, 7.391875, -0.06668091, 20210928, 11:20:56.34270, 205.3936
0, Hop4, study, 0, 0, study, 3.022356, 7.386881, -0.0831604, 20210928, 11:20:56.35679, 205.4076
0, Hop4, study, 0, 0, study, 3.044394, 7.38492, -0.06655884, 20210928, 11:20:56.37066, 205.4215
0, Hop4, study, 0, 0, study, 3.027118, 7.397712, -0.03656006, 20210928, 11:20:56.38431, 205.4354
0, Hop4, study, 0, 0, study, 2.989208, 7.383068, -0.02114868, 20210928, 11:20:56.39853, 205.4494
0, Hop4, study, 0, 0, study, 3.005996, 7.362557, 0.01374877, 20210928, 11:20:56.41236, 205.4632
0, Hop4, study, 0, 0, study, 3.040882, 7.350896, 0.04139665, 20210928, 11:20:56.42597, 205.4772
0, Hop4, study, 0, 0, study, 3.048881, 7.335982, 0.05771586, 20210928, 11:20:56.44031, 205.4911
0, Hop4, study, 0, 0, study, 3.060821, 7.354946, 0.07416112, 20210928, 11:20:56.45415, 205.505
0, Hop4, study, 0, 0, study, 3.068542, 7.356152, 0.07554575, 20210928, 11:20:56.46779, 205.519
0, Hop4, study, 0, 0, study, 3.067024, 7.366087, 0.07217178, 20210928, 11:20:56.48210, 205.5329
0, Hop4, study, 0, 0, study, 3.068518, 7.386647, 0.06529427, 20210928, 11:20:56.49583, 205.5468
0, Hop4, study, 0, 0, study, 3.060013, 7.386304, 0.04173738, 20210928, 11:20:56.50988, 205.5607
0, Hop4, study, 0, 0, study, 3.059718, 7.391999, 0.02510652, 20210928, 11:20:56.52345, 205.5746
0, Hop4, study, 0, 0, study, 3.062735, 7.396672, 0.0048954, 20210928, 11:20:56.53767, 205.5886
0, Hop4, study, 0, 0, study, 3.063354, 7.401109, -0.005497049, 20210928, 11:20:56.55175, 205.6026
0, Hop4, study, 0, 0, study, 3.063291, 7.415107, -0.02124023, 20210928, 11:20:56.56551, 205.6164
0, Hop4, study, 0, 0, study, 3.05687, 7.44239, -0.02441406, 20210928, 11:20:56.57943, 205.6303
0, Hop4, study, 0, 0, study, 3.050779, 7.44347, -0.01116943, 20210928, 11:20:56.59339, 205.6443
0, Hop4, study, 0, 0, study, 3.055457, 7.455656, 0.001972054, 20210928, 11:20:56.60702, 205.6582
0, Hop4, study, 0, 0, study, 3.061805, 7.472191, 0.02795006, 20210928, 11:20:56.62124, 205.6721
0, Hop4, study, 0, 0, study, 3.075182, 7.481304, 0.06205847, 20210928, 11:20:56.63520, 205.686
0, Hop4, study, 0, 0, study, 3.088757, 7.482723, 0.08422188, 20210928, 11:20:56.64883, 205.6999
0, Hop4, study, 0, 0, study, 3.094555, 7.475852, 0.1098318, 20210928, 11:20:56.66307, 205.7139
0, Hop4, study, 0, 0, study, 3.07585, 7.469645, 0.1324656, 20210928, 11:20:56.67692, 205.7278
0, Hop4, study, 0, 0, study, 3.06616, 7.475878, 0.1369096, 20210928, 11:20:56.69077, 205.7417
0, Hop4, study, 0, 0, study, 3.071934, 7.458017, 0.1464303, 20210928, 11:20:56.70443, 205.7556
0, Hop4, study, 0, 0, study, 3.08827, 7.439465, 0.1587676, 20210928, 11:20:56.71862, 205.7695
0, Hop4, study, 0, 0, study, 3.107773, 7.417675, 0.1662286, 20210928, 11:20:56.73247, 205.7834
0, Hop4, study, 0, 0, study, 3.108867, 7.409716, 0.1735358, 20210928, 11:20:56.74605, 205.7973
0, Hop4, study, 0, 0, study, 3.099155, 7.40585, 0.1728632, 20210928, 11:20:56.76037, 205.8113
0, Hop4, study, 0, 0, study, 3.115657, 7.420188, 0.1624881, 20210928, 11:20:56.77466, 205.8252
0, Hop4, study, 0, 0, study, 3.13426, 7.426116, 0.1679525, 20210928, 11:20:56.78811, 205.8392
0, Hop4, study, 0, 0, study, 3.133174, 7.391602, 0.1714981, 20210928, 11:20:56.80231, 205.8532
0, Hop4, study, 0, 0, study, 3.195401, 7.356718, 0.1265979, 20210928, 11:20:56.81620, 205.8671
0, Hop4, study, 0, 0, study, 3.270911, 7.365392, 0.08728272, 20210928, 11:20:56.82993, 205.8808
0, Hop4, study, 0, 0, study, 3.272665, 7.408436, 0.0286822, 20210928, 11:20:56.84359, 205.8948
0, Hop4, study, 0, 0, study, 3.25069, 7.415431, -0.02496338, 20210928, 11:20:56.85781, 205.9087
0, Hop4, study, 0, 0, study, 3.144287, 7.401486, -0.05108643, 20210928, 11:20:56.87182, 205.9228
0, Hop4, study, 0, 0, study, 3.105034, 7.350206, -0.06536865, 20210928, 11:20:56.88556, 205.9367
0, Hop4, study, 0, 0, study, 3.194387, 7.353079, -0.07971191, 20210928, 11:20:56.89974, 205.9506
0, Hop4, study, 0, 0, study, 3.273016, 7.387974, -0.08093262, 20210928, 11:20:56.91358, 205.9645
0, Hop4, study, 0, 0, study, 3.286031, 7.405499, -0.08206177, 20210928, 11:20:56.92715, 205.9783
0, Hop4, study, 0, 0, study, 3.298344, 7.426733, -0.07659912, 20210928, 11:20:56.94135, 205.9923
0, Hop4, study, 0, 0, study, 3.333732, 7.440182, -0.0645752, 20210928, 11:20:56.95526, 206.0062
0, Hop4, study, 0, 0, study, 3.336386, 7.446696, -0.07928467, 20210928, 11:20:56.96941, 206.0202
0, Hop4, study, 0, 0, study, 3.323395, 7.445877, -0.1082764, 20210928, 11:20:56.98301, 206.0342
0, Hop4, study, 0, 0, study, 3.309482, 7.453407, -0.1550293, 20210928, 11:20:56.99712, 206.0479
0, Hop4, study, 0, 0, study, 3.306841, 7.460534, -0.1913452, 20210928, 11:20:57.01107, 206.062
0, Hop4, study, 0, 0, study, 3.320045, 7.47525, -0.2211304, 20210928, 11:20:57.02461, 206.0758
0, Hop4, study, 0, 0, study, 3.299748, 7.508641, -0.2466431, 20210928, 11:20:57.03886, 206.0898
0, Hop4, study, 0, 0, study, 3.310562, 7.531102, -0.2727661, 20210928, 11:20:57.05294, 206.1038
0, Hop4, study, 0, 0, study, 3.303114, 7.495559, -0.2901001, 20210928, 11:20:57.06665, 206.1176
0, Hop4, study, 0, 0, study, 3.354073, 7.490897, -0.2996826, 20210928, 11:20:57.08066, 206.1315
0, Hop4, study, 0, 0, study, 3.369644, 7.516664, -0.3136292, 20210928, 11:20:57.09444, 206.1454
0, Hop4, study, 0, 0, study, 3.344031, 7.502935, -0.3082581, 20210928, 11:20:57.10829, 206.1594
0, Hop4, study, 0, 0, study, 3.330084, 7.488002, -0.2974243, 20210928, 11:20:57.12285, 206.1738
0, Hop4, study, 0, 0, study, 3.35562, 7.477262, -0.2817688, 20210928, 11:20:57.13638, 206.1872
0, Hop4, study, 0, 0, study, 3.378566, 7.46851, -0.2563171, 20210928, 11:20:57.15036, 206.2012
0, Hop4, study, 0, 0, study, 3.389045, 7.459113, -0.2458801, 20210928, 11:20:57.16388, 206.215
0, Hop4, study, 0, 0, study, 3.386575, 7.456804, -0.2416077, 20210928, 11:20:57.17805, 206.2289
0, Hop4, study, 0, 0, study, 3.4062, 7.459942, -0.2374268, 20210928, 11:20:57.19196, 206.2428
0, Hop4, study, 0, 0, study, 3.421936, 7.457411, -0.2433167, 20210928, 11:20:57.20562, 206.2568
0, Hop4, study, 0, 0, study, 3.423522, 7.456915, -0.2798767, 20210928, 11:20:57.22002, 206.2709
0, Hop4, study, 0, 0, study, 3.421509, 7.45144, -0.3067627, 20210928, 11:20:57.23376, 206.2847
