trialIdx,primeName,targetName,targetSide,condition,correctResponse,response,roll,pitch,yaw,rt,timestamp,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
102,PineEntrance,PineEntrance,90,1,closed,closed,-5.960999,13.04959,77.44577,0.7796021,1008.297,no,no,akers618,inperson,1,1,0.955555555555556,0.865979381443299
104,Neutral53Commons,53Commons,90,2,open,open,-1.69632,4.187704,79.33755,1.127686,1014.604,na,yes,akers618,inperson,NaN,1,0.758620689655172,0.865979381443299
105,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,1.36626,13.49099,-65.41681,1.197266,1017.096,yes,yes,akers618,inperson,1,1,0.955555555555556,0.865979381443299
110,NeutralHop4,Hop4,-90,2,open,open,-3.705139,13.05142,-74.20462,1.030273,1038.244,na,no,akers618,inperson,NaN,1,0.758620689655172,0.865979381443299
111,NeutralMaynard,Maynard,-90,2,open,open,-1.794128,13.01544,-75.48694,1.18335,1040.75,na,yes,akers618,inperson,NaN,1,0.758620689655172,0.865979381443299
112,NeutralUmplebys,Umplebys,90,2,closed,closed,-1.635956,7.963239,73.72781,0.9052734,1043.507,na,no,akers618,inperson,NaN,1,0.758620689655172,0.865979381443299
114,RaunerFirst,RaunerFirst,-90,1,closed,closed,0.8411189,10.42537,-62.02155,0.7236328,1048.616,no,no,akers618,inperson,1,1,0.955555555555556,0.865979381443299
115,McLaughlinCluster,McLaughlinCluster_mirror,90,3,open,open,-4.134399,8.856032,67.95933,0.9185791,1051.08,yes,yes,akers618,inperson,1,NaN,0.826086956521739,0.865979381443299
118,NeutralAllenSt,AllenSt,90,2,closed,closed,-6.648773,6.10535,58.0181,0.8078613,1058.905,na,yes,akers618,inperson,NaN,1,0.758620689655172,0.865979381443299
119,NeutralBakerBerry2nd,BakerBerry2nd,-90,2,closed,closed,-1.721588,22.72782,-63.95285,1.099487,1061.355,na,yes,akers618,inperson,NaN,1,0.758620689655172,0.865979381443299
120,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-4.27771,10.14625,68.57347,0.6264648,1063.346,yes,yes,akers618,inperson,1,1,0.955555555555556,0.865979381443299
122,NeutralRaunerFirst,RaunerFirst,90,2,open,open,-3.352997,8.149972,64.57997,1.086304,1067.954,na,no,akers618,inperson,NaN,1,0.758620689655172,0.865979381443299
123,Hop2,Hop2,90,1,open,open,-3.095276,3.724415,63.21632,0.7655029,1070.334,no,no,akers618,inperson,1,1,0.955555555555556,0.865979381443299
124,Zimmerman,Zimmerman,90,1,open,open,-3.424835,5.752259,67.7953,0.737915,1072.409,yes,yes,akers618,inperson,1,1,0.955555555555556,0.865979381443299
132,Fairbanks,Fairbanks,-90,1,open,open,1.696505,3.508487,-62.50323,0.8774414,1091.914,no,no,akers618,inperson,1,1,0.955555555555556,0.865979381443299
134,Hop2,Hop2,90,1,open,open,-0.7743225,5.433776,66.52033,0.8210449,1096.481,no,no,akers618,inperson,1,1,0.955555555555556,0.865979381443299
135,AllenSt,AllenSt,-90,1,open,open,1.990391,0.9353023,-55.18689,0.9329834,1098.667,yes,yes,akers618,inperson,1,1,0.955555555555556,0.865979381443299
136,NeutralPineEntrance,PineEntrance,-90,2,open,open,0.4600281,6.401849,-66.77472,0.9327393,1100.852,na,no,akers618,inperson,NaN,1,0.758620689655172,0.865979381443299
137,NeutralRollinsChapel3,RollinsChapel3,90,2,closed,closed,-1.89444,8.27355,69.85336,1.016602,1103.024,na,yes,akers618,inperson,NaN,1,0.758620689655172,0.865979381443299
139,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-4.563538,4.351267,57.73763,0.5292969,1107.396,yes,yes,akers618,inperson,1,1,0.955555555555556,0.865979381443299
1,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,-6.211792,9.556836,-70.59698,1.253662,665.0881,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
2,NeutralZimmerman,Zimmerman,90,2,open,open,2.186907,4.320311,74.12,1.392334,673.6031,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
3,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,5.126707,12.69248,79.03477,2.380981,685.0333,unsure,unsure,akers619,inperson,1,1,0.982456140350877,0.981818181818182
4,Fairbanks,Fairbanks_mirror,-90,3,open,open,-5.188202,9.084006,-65.13556,1.652588,690.8764,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
5,Umplebys,Umplebys,90,1,closed,closed,6.769896,8.745962,77.46384,1.586914,695.3032,yes,yes,akers619,inperson,0.666666666666667,0.666666666666667,0.982456140350877,0.981818181818182
6,NeutralMooreLot,MooreLot,90,2,open,open,9.702748,6.883905,87.49493,1.865784,701.6769,na,unsure,akers619,inperson,NaN,1,1,0.981818181818182
7,Fairbanks,Fairbanks,90,1,closed,closed,4.493035,7.262691,77.50181,1.823853,706.7167,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
8,Zimmerman,Zimmerman_mirror,90,3,open,open,2.372829,6.638333,71.80513,2.077759,710.3958,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
10,RollinsChapel3,RollinsChapel3,90,1,closed,closed,7.36526,9.444367,74.43384,1.392029,720.4695,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
11,Zimmerman,Zimmerman,-90,1,closed,closed,-5.763031,8.113231,-68.53925,1.197815,724.563,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
13,NeutralFairbanks,Fairbanks,-90,2,open,open,-4.930481,9.990369,-65.32059,2.492249,731.829,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
14,PineBackHall,PineBackHall,90,1,closed,closed,4.846982,10.56919,71.1235,1.169434,736.5065,no,no,akers619,inperson,0.666666666666667,0.666666666666667,0.982456140350877,0.981818181818182
16,Hop2,Hop2,-90,1,closed,closed,-6.387177,12.9277,-61.55716,1.295105,742.6747,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
17,Maynard,Maynard,-90,1,open,open,-3.749084,11.41701,-70.37363,1.350769,745.7792,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
18,NeutralBakerBerryCharter,BakerBerryCharter,90,2,closed,closed,4.383426,10.11177,68.10869,2.923889,750.8654,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
19,Hop4,Hop4,-90,1,open,open,-6.77887,14.32148,-70.96109,1.281006,753.7892,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
20,Hop2,Hop2,-90,1,closed,closed,-4.096558,11.01087,-64.3826,1.100403,758.2864,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
21,NeutralHop4,Hop4,90,2,closed,closed,5.30153,10.78672,70.04445,1.61499,762.3863,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
22,NeutralPineEntrance,PineEntrance,90,2,closed,closed,6.453667,10.58039,71.94192,1.516785,767.0093,na,no,akers619,inperson,NaN,1,1,0.981818181818182
23,Umplebys,Umplebys,90,1,closed,closed,4.58484,9.451363,60.90808,0.9049683,769.0978,yes,yes,akers619,inperson,0.666666666666667,0.666666666666667,0.982456140350877,0.981818181818182
24,AllenSt,AllenSt,90,1,closed,closed,5.951474,7.281087,57.88015,0.8909302,772.0631,yes,yes,akers619,inperson,0.666666666666667,0.666666666666667,0.982456140350877,0.981818181818182
25,53Commons,53Commons,90,1,open,open,5.107486,7.162034,64.20868,1.058167,774.5144,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
26,BakerBerryCharter,BakerBerryCharter_mirror,90,3,closed,closed,6.106555,12.27311,65.81251,0.9923096,777.9703,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
29,RaunerFirst,RaunerFirst,90,1,open,open,4.250763,9.078933,58.96987,1.100586,785.817,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
30,NeutralMaynard,Maynard,90,2,closed,closed,5.225101,6.807324,63.93605,1.406128,789.4128,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
31,NeutralPineBackHall,PineBackHall,-90,2,open,open,-13.94846,29.87749,-93.57611,2.715149,795.1017,na,no,akers619,inperson,NaN,0.666666666666667,1,0.981818181818182
32,MooreLot,MooreLot,-90,1,closed,closed,-7.748718,12.41086,-71.44232,1.267761,798.1788,unsure,unsure,akers619,inperson,1,1,0.982456140350877,0.981818181818182
34,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,-4.36618,14.28362,-75.43875,1.21167,803.4282,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
35,McLaughlinCluster,McLaughlinCluster_mirror,-90,3,closed,closed,-2.352753,6.627336,-65.05475,1.146729,818.2468,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
36,NeutralRaunerBackHall,RaunerBackHall,90,2,open,open,6.318307,8.600348,70.86948,1.266663,821.275,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
37,BakerBerryHistoric2,BakerBerryHistoric2_mirror,-90,3,closed,closed,-2.280914,11.63232,-57.72723,1.256226,824.0072,unsure,unsure,akers619,inperson,1,NaN,0.96,0.981818181818182
38,MooreLot,MooreLot_mirror,90,3,open,open,2.133121,9.191946,67.00835,2.58313,827.9823,unsure,unsure,akers619,inperson,1,NaN,0.96,0.981818181818182
39,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,4.423475,13.30787,68.5405,1.252991,830.7388,unsure,unsure,akers619,inperson,1,1,0.982456140350877,0.981818181818182
40,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,-4.172974,17.02565,-70.56955,1.253479,833.3984,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
41,RollinsChapel3,RollinsChapel3,90,1,closed,closed,3.481975,10.22141,59.69331,1.281189,836.0017,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
42,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,-6.492737,15.1504,-72.93484,1.405884,838.8698,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
43,53Commons,53Commons,90,1,open,open,2.902798,8.769859,58.75708,0.8912354,841.1806,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
44,NeutralRaunerFirst,RaunerFirst,-90,2,closed,closed,-3.951385,16.09843,-69.85178,2.673584,845.262,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
45,BakerBerry2nd,BakerBerry2nd_mirror,90,3,open,open,7.291306,8.904754,61.64158,1.51239,848.0134,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
46,NeutralUmplebys,Umplebys,-90,2,open,open,-6.768127,13.21818,-73.36002,1.267029,850.7408,na,yes,akers619,inperson,NaN,0.666666666666667,1,0.981818181818182
47,Zimmerman,Zimmerman,-90,1,closed,closed,-2.717499,8.927878,-63.42563,1.183899,853.3444,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
49,PineBackHall,PineBackHall,90,1,closed,closed,1.521342,10.84137,63.86782,1.322327,861.5377,no,no,akers619,inperson,0.666666666666667,0.666666666666667,0.982456140350877,0.981818181818182
50,RaunerBackHall,RaunerBackHall_mirror,90,3,open,open,3.0767,10.13748,56.77985,1.336243,864.2804,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
52,NeutralMcLaughlinCluster,McLaughlinCluster,-90,2,closed,closed,-2.18338,9.518099,-67.07751,1.337402,870.3676,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
54,Neutral53Commons,53Commons,-90,2,closed,closed,-3.458405,9.754515,-61.26889,1.15686,875.7554,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
55,Hop4,Hop4,-90,1,open,open,-2.250732,12.31046,-69.25217,1.866455,878.9564,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
56,PineBackHall,PineBackHall_mirror,-90,3,open,open,-8.199982,37.25801,-82.5332,2.436096,882.6729,no,no,akers619,inperson,0.666666666666667,NaN,0.96,0.981818181818182
57,Hop4,Hop4_mirror,90,3,closed,closed,2.206751,12.13751,72.88274,1.677307,885.657,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
58,AllenSt,AllenSt,90,1,closed,closed,2.852276,9.42379,58.74491,1.921021,890.0289,yes,yes,akers619,inperson,0.666666666666667,0.666666666666667,0.982456140350877,0.981818181818182
59,NeutralHop2,Hop2,90,2,open,open,5.528366,6.842066,68.05751,1.406433,893.0198,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
60,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,-2.833374,10.21049,-61.89722,1.364197,895.8177,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
61,NeutralBakerBerry2nd,BakerBerry2nd,90,2,open,open,4.189891,12.16533,69.47956,1.294678,898.3723,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
62,NeutralRollinsChapel3,RollinsChapel3,-90,2,open,open,-3.553131,14.15139,-66.14328,1.503967,901.1363,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
63,McLaughlinCluster,McLaughlinCluster,90,1,open,open,7.089381,10.50677,82.67435,1.447693,904.0179,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
64,Fairbanks,Fairbanks,90,1,closed,closed,4.493948,5.991105,69.68699,2.366333,907.9298,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
65,McLaughlinCluster,McLaughlinCluster,90,1,open,open,7.573647,10.47888,79.10133,1.057861,910.2964,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
67,Hop2,Hop2_mirror,90,3,open,open,2.116347,12.54215,59.81601,2.863037,917.0439,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
69,PineEntrance,PineEntrance,-90,1,open,open,-8.629913,14.94333,-76.13712,1.643677,925.6909,no,no,akers619,inperson,1,1,0.982456140350877,0.981818181818182
70,Maynard,Maynard,-90,1,open,open,-4.562927,11.67561,-74.22675,1.57373,928.5727,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
71,NeutralBakerBerryHistoric2,BakerBerryHistoric2,-90,2,closed,closed,-7.961914,11.85037,-78.5773,1.184204,941.8938,na,unsure,akers619,inperson,NaN,1,1,0.981818181818182
72,Umplebys,Umplebys_mirror,-90,3,open,open,-2.674988,10.22889,-65.62,1.271484,944.6682,yes,yes,akers619,inperson,0.666666666666667,NaN,0.96,0.981818181818182
74,RollinsChapel3,RollinsChapel3,-90,1,open,open,-5.529968,11.77893,-63.58243,1.629517,949.5966,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
75,AllenSt,AllenSt,-90,1,open,open,-4.553772,11.94493,-66.56415,1.225403,951.9633,yes,yes,akers619,inperson,0.666666666666667,0.666666666666667,0.982456140350877,0.981818181818182
76,PineBackHall,PineBackHall,-90,1,open,open,-6.987152,17.2172,-74.58386,1.197266,954.4136,no,no,akers619,inperson,0.666666666666667,0.666666666666667,0.982456140350877,0.981818181818182
77,BakerBerryCharter,BakerBerryCharter_mirror,-90,3,open,open,-4.161194,12.74825,-60.95416,1.002869,956.6689,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
78,Zimmerman,Zimmerman,90,1,open,open,7.503611,2.854052,80.3542,2.004761,959.9961,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
79,BakerBerry2nd,BakerBerry2nd,90,1,open,open,4.43588,10.32413,63.12933,0.9743652,962.3771,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
80,NeutralPineBackHall,PineBackHall,90,2,closed,closed,5.412883,10.82656,70.96804,1.238586,964.813,na,no,akers619,inperson,NaN,0.666666666666667,1,0.981818181818182
83,NeutralBakerBerryCharter,BakerBerryCharter,-90,2,open,open,-5.868896,17.5367,-69.91357,1.657104,973.9883,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
84,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,-5.31192,8.016321,-68.67075,1.239868,976.8565,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
85,Maynard,Maynard_mirror,-90,3,open,open,-2.892181,9.552591,-58.31345,1.281372,979.7104,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
87,NeutralMcLaughlinCluster,McLaughlinCluster,90,2,open,open,7.324692,11.68893,70.46396,2.352966,985.9894,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
88,Fairbanks,Fairbanks,-90,1,open,open,-3.220917,9.249317,-67.68466,1.378479,989.0661,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
89,BakerBerry2nd,BakerBerry2nd,90,1,open,open,4.473091,10.29665,63.07042,2.269165,992.672,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
90,RaunerBackHall,RaunerBackHall_mirror,-90,3,closed,closed,-1.316223,12.20271,-53.21872,1.085999,995.0114,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
91,Maynard,Maynard,90,1,closed,closed,6.132774,10.20667,64.50568,1.809692,998.6581,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
92,RaunerBackHall,RaunerBackHall,90,1,open,open,4.464546,15.13585,66.52344,1.559143,1001.485,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
93,Hop4,Hop4,90,1,closed,closed,4.836534,12.91844,67.16821,0.9603882,1003.74,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
94,Umplebys,Umplebys,-90,1,open,open,-6.135651,12.26418,-68.52365,1.5177,1006.692,yes,yes,akers619,inperson,0.666666666666667,0.666666666666667,0.982456140350877,0.981818181818182
96,PineEntrance,PineEntrance,90,1,closed,closed,2.585247,12.88373,57.40732,1.141663,1011.3,no,no,akers619,inperson,1,1,0.982456140350877,0.981818181818182
97,NeutralZimmerman,Zimmerman,-90,2,closed,closed,-3.774445,9.526656,-66.26062,1.030273,1013.556,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
98,53Commons,53Commons_mirror,90,3,open,open,1.894017,10.88702,56.44734,1.475708,1016.312,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
99,RaunerBackHall,RaunerBackHall,90,1,open,open,2.988276,14.33814,66.18958,1.406128,1019.528,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
104,Neutral53Commons,53Commons,90,2,open,open,7.340463,7.158165,67.06716,1.642212,1033.019,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
105,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,-5.300781,7.616696,-57.01584,0.848999,1034.995,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
107,Hop2,Hop2_mirror,-90,3,closed,closed,-3.283356,11.23297,-62.55597,1.239014,1049.364,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
108,BakerBerry2nd,BakerBerry2nd_mirror,-90,3,closed,closed,-1.274811,10.74693,-56.04974,1.239258,1051.758,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
110,NeutralHop4,Hop4,-90,2,open,open,-2.852692,11.72828,-63.62094,1.128296,1056.353,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
111,NeutralMaynard,Maynard,-90,2,open,open,-3.498108,12.90559,-63.6937,1.211304,1058.776,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
113,AllenSt,AllenSt_mirror,90,3,closed,closed,2.234815,10.83495,63.131,1.990967,1064.469,yes,yes,akers619,inperson,0.666666666666667,NaN,0.96,0.981818181818182
114,RaunerFirst,RaunerFirst,-90,1,closed,closed,-3.768341,13.7344,-66.53082,0.9888916,1066.586,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
115,McLaughlinCluster,McLaughlinCluster_mirror,90,3,open,open,3.346252,11.43188,64.54643,1.32251,1069.063,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
116,MooreLot,MooreLot,90,1,open,open,7.977505,8.898717,68.60318,2.101685,1072.433,unsure,unsure,akers619,inperson,1,1,0.982456140350877,0.981818181818182
117,RaunerFirst,RaunerFirst_mirror,90,3,open,open,3.465173,11.84135,59.09943,1.252075,1074.994,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
118,NeutralAllenSt,AllenSt,90,2,closed,closed,6.385169,7.798679,63.93671,1.031982,1078.491,na,yes,akers619,inperson,NaN,0.666666666666667,1,0.981818181818182
119,NeutralBakerBerry2nd,BakerBerry2nd,-90,2,closed,closed,-6.794922,11.84135,-70.55646,1.517944,1081.204,na,yes,akers619,inperson,NaN,1,1,0.981818181818182
121,Hop4,Hop4_mirror,-90,3,open,open,-3.249695,13.80283,-62.80655,1.058472,1086.314,yes,yes,akers619,inperson,1,NaN,0.96,0.981818181818182
124,Zimmerman,Zimmerman,90,1,open,open,1.292387,10.59114,64.41846,1.503662,1096.56,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
125,RollinsChapel3,RollinsChapel3,-90,1,open,open,-2.274933,10.25931,-64.36218,0.8919678,1098.538,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
126,PineBackHall,PineBackHall_mirror,90,3,closed,closed,2.181816,11.93534,51.73649,0.9327393,1100.723,no,no,akers619,inperson,0.666666666666667,NaN,0.96,0.981818181818182
130,NeutralMooreLot,MooreLot,-90,2,closed,closed,-4.791504,9.472229,-65.21362,1.253662,1112.265,na,unsure,akers619,inperson,NaN,1,1,0.981818181818182
131,NeutralBakerBerryHistoric2,BakerBerryHistoric2,90,2,open,open,5.242707,10.58453,66.0619,1.489868,1114.868,na,unsure,akers619,inperson,NaN,1,1,0.981818181818182
132,Fairbanks,Fairbanks,-90,1,open,open,-3.471375,8.783332,-56.78943,1.48999,1117.667,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
135,AllenSt,AllenSt,-90,1,open,open,-1.423187,9.062763,-57.81308,1.754028,1125.713,yes,yes,akers619,inperson,0.666666666666667,0.666666666666667,0.982456140350877,0.981818181818182
138,Maynard,Maynard,90,1,closed,closed,2.584631,9.35578,54.55013,1.642944,1133.705,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
139,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,5.47021,12.76478,59.08556,0.9158936,1135.737,yes,yes,akers619,inperson,1,1,0.982456140350877,0.981818181818182
142,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,-1.985138,12.30107,-60.69183,0.9331055,1145.358,unsure,unsure,akers619,inperson,1,1,0.982456140350877,0.981818181818182
143,Umplebys,Umplebys_mirror,90,3,closed,closed,3.197745,7.247091,56.11138,1.183228,1148.198,yes,yes,akers619,inperson,0.666666666666667,NaN,0.96,0.981818181818182
1,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,-3.526093,3.868018,-81.94733,1.434143,643.8047,yes,yes,akers622,inperson,1,1,0.843137254901961,0.896907216494845
2,NeutralZimmerman,Zimmerman,90,2,open,open,-4.416626,-0.03778076,76.14439,1.211426,651.9184,na,yes,akers622,inperson,NaN,1,0.961538461538462,0.896907216494845
3,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,-5.293152,2.534825,76.2655,1.364441,655.0231,unsure,unsure,akers622,inperson,1,1,0.843137254901961,0.896907216494845
8,Zimmerman,Zimmerman_mirror,90,3,open,open,-4.718903,0.2703982,73.10992,1.438904,675.7573,yes,yes,akers622,inperson,1,NaN,0.95,0.896907216494845
9,Maynard,Maynard_mirror,90,3,closed,closed,-4.117157,2.579548,74.9456,1.205688,678.4389,yes,yes,akers622,inperson,1,NaN,0.95,0.896907216494845
11,Zimmerman,Zimmerman,-90,1,closed,closed,-4.741455,5.27876,-79.69232,1.726257,684.7601,yes,yes,akers622,inperson,1,1,0.843137254901961,0.896907216494845
14,PineBackHall,PineBackHall,90,1,closed,closed,-3.906647,5.972855,75.35792,1.378479,694.5777,yes,yes,akers622,inperson,0.666666666666667,0.666666666666667,0.843137254901961,0.896907216494845
15,RaunerFirst,RaunerFirst,90,1,open,open,-5.373779,4.265477,74.00727,1.239197,698.8518,yes,yes,akers622,inperson,1,1,0.843137254901961,0.896907216494845
16,Hop2,Hop2,-90,1,closed,closed,-3.23056,6.539397,-75.15625,1.169922,705.7434,yes,yes,akers622,inperson,1,1,0.843137254901961,0.896907216494845
18,NeutralBakerBerryCharter,BakerBerryCharter,90,2,closed,closed,-4.416046,3.028802,75.08651,1.141724,711.5443,na,yes,akers622,inperson,NaN,1,0.961538461538462,0.896907216494845
19,Hop4,Hop4,-90,1,open,open,-1.540771,0.7794979,-70.95276,0.8074951,713.9946,yes,yes,akers622,inperson,0.666666666666667,0.666666666666667,0.843137254901961,0.896907216494845
20,Hop2,Hop2,-90,1,closed,closed,-2.003815,6.157336,-78.28976,1.058289,716.3895,yes,yes,akers622,inperson,1,1,0.843137254901961,0.896907216494845
21,NeutralHop4,Hop4,90,2,closed,closed,-5.634888,4.57855,74.30158,1.350281,719.1113,na,yes,akers622,inperson,NaN,0.666666666666667,0.961538461538462,0.896907216494845
24,AllenSt,AllenSt,90,1,closed,closed,-5.654297,6.928313,76.96476,1.322693,727.6105,yes,yes,akers622,inperson,1,1,0.843137254901961,0.896907216494845
25,53Commons,53Commons,90,1,open,open,-4.73587,3.500149,76.16692,1.225525,730.1445,yes,yes,akers622,inperson,1,1,0.843137254901961,0.896907216494845
26,BakerBerryCharter,BakerBerryCharter_mirror,90,3,closed,closed,-4.390137,0.8981673,67.91857,1.297913,732.6396,yes,yes,akers622,inperson,1,NaN,0.95,0.896907216494845
27,PineEntrance,PineEntrance_mirror,90,3,closed,closed,-6.862183,3.374826,60.81989,0.8965454,734.6219,yes,yes,akers622,inperson,1,NaN,0.95,0.896907216494845
28,NeutralAllenSt,AllenSt,-90,2,open,open,-3.267181,3.426315,-77.18768,1.183594,737.1843,na,yes,akers622,inperson,NaN,1,0.961538461538462,0.896907216494845
29,RaunerFirst,RaunerFirst,90,1,open,open,-8.099091,0.1849537,67.86623,0.9467163,739.718,yes,yes,akers622,inperson,1,1,0.843137254901961,0.896907216494845
30,NeutralMaynard,Maynard,90,2,closed,closed,-8.28476,0.8679507,70.46564,1.169373,743.1547,na,yes,akers622,inperson,NaN,1,0.961538461538462,0.896907216494845
33,AllenSt,AllenSt_mirror,-90,3,open,open,-2.336395,0.5451162,-66.6048,1.509399,751.8188,yes,yes,akers622,inperson,1,NaN,0.95,0.896907216494845
34,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,-0.1912537,1.936314,-70.32553,0.9190063,753.9489,yes,yes,akers622,inperson,0.666666666666667,0.666666666666667,0.843137254901961,0.896907216494845
36,NeutralRaunerBackHall,RaunerBackHall,90,2,open,open,-4.351959,0.3823393,83.36127,1.21051,780.1658,na,yes,akers622,inperson,NaN,0.666666666666667,0.961538461538462,0.896907216494845
38,MooreLot,MooreLot_mirror,90,3,open,open,-6.455322,-1.951447,71.04694,1.149963,787.9485,yes,yes,akers622,inperson,1,NaN,0.95,0.896907216494845
40,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,3.621497,2.449832,-66.12408,1.43457,793.3923,yes,yes,akers622,inperson,1,1,0.843137254901961,0.896907216494845
42,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,3.702979,0.9116474,-73.33398,1.072205,800.061,yes,yes,akers622,inperson,1,1,0.843137254901961,0.896907216494845
43,53Commons,53Commons,90,1,open,open,-5.522491,-1.211945,72.51545,0.862854,801.8564,yes,yes,akers622,inperson,1,1,0.843137254901961,0.896907216494845
44,NeutralRaunerFirst,RaunerFirst,-90,2,closed,closed,-0.02215576,1.422954,-63.52994,1.265808,805.144,na,yes,akers622,inperson,NaN,1,0.961538461538462,0.896907216494845
