trialIdx,primeName,targetName,targetSide,condition,correctResponse,response,roll,pitch,yaw,rt,timestamp,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
69,PineEntrance,PineEntrance,-90,1,open,open,10.73367,15.20897,-67.03256,1.485779,821.3652,yes,yes,wyeth553,inperson,0.666666666666667,0.666666666666667,0.915254237288136,0.882352941176471
70,Maynard,Maynard,-90,1,open,open,15.02396,17.63184,-81.79761,1.166382,824.7946,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
71,NeutralBakerBerryHistoric2,BakerBerryHistoric2,-90,2,closed,closed,15.35071,26.4807,-68.5275,1.096863,836.9186,na,yes,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
72,Umplebys,Umplebys_mirror,-90,3,open,open,11.18036,9.406505,-77.35855,0.9359741,839.7847,no,no,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
74,RollinsChapel3,RollinsChapel3,-90,1,open,open,9.945245,10.84205,-67.71255,0.8331909,844.075,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
75,AllenSt,AllenSt,-90,1,open,open,11.34799,9.386813,-72.86563,1.027466,846.6852,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
76,PineBackHall,PineBackHall,-90,1,open,open,14.2471,15.03648,-76.30521,1.028076,849.0739,no,no,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
78,Zimmerman,Zimmerman,90,1,open,open,-3.775787,9.35514,69.87897,1.249817,853.9331,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
80,NeutralPineBackHall,PineBackHall,90,2,closed,closed,-1.796143,10.22932,69.09849,1.416321,859.834,na,no,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
81,NeutralRaunerBackHall,RaunerBackHall,-90,2,closed,closed,9.794997,4.162785,-60.71973,1.13855,862.7359,na,yes,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
83,NeutralBakerBerryCharter,BakerBerryCharter,-90,2,open,open,13.57024,5.404631,-77.16415,1.221863,868.373,na,yes,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
84,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,14.37289,18.20915,-68.2684,1.249573,870.9833,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
85,Maynard,Maynard_mirror,-90,3,open,open,9.862887,12.6744,-65.77628,1.430237,873.6631,yes,yes,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
87,NeutralMcLaughlinCluster,McLaughlinCluster,90,2,open,open,-4.513672,15.29751,80.04742,1.430115,879.3418,na,yes,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
88,Fairbanks,Fairbanks,-90,1,open,open,9.673408,1.993399,-69.01523,1.290955,881.7855,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
90,RaunerBackHall,RaunerBackHall_mirror,-90,3,closed,closed,11.66289,7.263772,-68.74274,2.041077,887.2422,yes,yes,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
91,Maynard,Maynard,90,1,closed,closed,-7.736298,9.717005,67.86652,1.41626,890.4495,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
92,RaunerBackHall,RaunerBackHall,90,1,open,open,-5.015961,8.004625,67.14316,1.04126,892.7959,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
94,Umplebys,Umplebys,-90,1,open,open,15.70555,5.7953,-71.6037,0.9859009,897.8361,no,no,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
95,MooreLot,MooreLot_mirror,-90,3,closed,closed,11.83411,12.87289,-72.38336,1.222046,900.3076,unsure,unsure,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
96,PineEntrance,PineEntrance,90,1,closed,closed,-4.122192,21.30925,78.08463,1.485779,903.0706,yes,yes,wyeth553,inperson,0.666666666666667,0.666666666666667,0.915254237288136,0.882352941176471
98,53Commons,53Commons_mirror,90,3,open,open,-7.806885,5.156,76.77666,1.220703,908.0691,yes,yes,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
99,RaunerBackHall,RaunerBackHall,90,1,open,open,-7.785187,5.173469,69.50341,1.069092,910.5959,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
100,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,17.75973,8.036303,-74.01923,1.166382,913.0258,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
101,PineBackHall,PineBackHall,-90,1,open,open,20.11321,-0.7495422,-75.79547,1.138611,915.3862,no,no,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
102,PineEntrance,PineEntrance,90,1,closed,closed,-8.353119,5.941941,58.72786,0.9721069,917.5244,yes,yes,wyeth553,inperson,0.666666666666667,0.666666666666667,0.915254237288136,0.882352941176471
104,Neutral53Commons,53Commons,90,2,open,open,-5.951599,1.083406,71.02048,0.9998169,922.2729,na,yes,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
105,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,12.41912,18.8933,-76.37643,2.041199,925.4664,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
106,53Commons,53Commons,-90,1,closed,closed,19.38277,9.249553,-72.53894,1.249878,927.9657,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
107,Hop2,Hop2_mirror,-90,3,closed,closed,9.322159,13.88,-52.89374,0.986145,942.7666,yes,yes,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
110,NeutralHop4,Hop4,-90,2,open,open,13.03291,15.32315,-66.67053,1.472534,952.4586,na,yes,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
111,NeutralMaynard,Maynard,-90,2,open,open,10.84776,7.345331,-68.6405,1.388489,955.4571,na,yes,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
112,NeutralUmplebys,Umplebys,90,2,closed,closed,2.094513,17.2933,73.00008,1.735718,958.4977,na,no,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
113,AllenSt,AllenSt_mirror,90,3,closed,closed,-9.093353,6.544014,72.29652,1.249756,961.1498,yes,yes,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
114,RaunerFirst,RaunerFirst,-90,1,closed,closed,16.8556,6.398532,-63.95987,1.208069,963.6906,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
115,McLaughlinCluster,McLaughlinCluster_mirror,90,3,open,open,-5.369263,7.797072,62.87656,1.221863,966.162,yes,yes,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
116,MooreLot,MooreLot,90,1,open,open,-1.827698,16.81125,62.39577,1.318726,968.9805,unsure,unsure,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
117,RaunerFirst,RaunerFirst_mirror,90,3,open,open,-0.9045715,12.63815,68.52363,1.610718,971.7437,yes,yes,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
118,NeutralAllenSt,AllenSt,90,2,closed,closed,0.6954132,4.551443,50.67593,1.111084,974.1596,na,yes,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
119,NeutralBakerBerry2nd,BakerBerry2nd,-90,2,closed,closed,12.63515,8.756108,-70.00345,1.360718,976.8253,na,yes,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
120,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,0.2683619,18.10132,68.04574,1.319031,979.4357,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
121,Hop4,Hop4_mirror,-90,3,open,open,13.90129,8.251793,-80.28278,1.332947,982.1431,yes,yes,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
122,NeutralRaunerFirst,RaunerFirst,90,2,open,open,-5.738342,10.91494,67.39079,1.388733,984.8368,na,yes,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
123,Hop2,Hop2,90,1,open,open,-5.579132,1.519573,55.04438,1.026978,986.9333,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
124,Zimmerman,Zimmerman,90,1,open,open,-9.655487,2.438119,71.15569,1.249573,989.4603,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
126,PineBackHall,PineBackHall_mirror,90,3,closed,closed,-2.868378,17.25431,62.52375,1.444153,996.5414,no,no,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
127,Hop4,Hop4,90,1,closed,closed,-8.702576,-0.3477783,57.48155,1.346802,999.1517,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
130,NeutralMooreLot,MooreLot,-90,2,closed,closed,9.241817,4.186533,-78.10364,1.166443,1007.427,na,unsure,wyeth553,inperson,NaN,1,0.848484848484849,0.882352941176471
132,Fairbanks,Fairbanks,-90,1,open,open,14.81652,-2.171082,-78.7269,0.9721069,1012.467,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
133,53Commons,53Commons,-90,1,closed,closed,13.25895,1.974529,-78.49359,1.083069,1014.744,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
134,Hop2,Hop2,90,1,open,open,-8.803986,-2.01651,59.68474,0.8193359,1016.855,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
135,AllenSt,AllenSt,-90,1,open,open,12.44742,5.671852,-79.06961,0.9581299,1019.021,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
136,NeutralPineEntrance,PineEntrance,-90,2,open,open,17.22531,11.76374,-73.06564,1.249634,1021.589,na,yes,wyeth553,inperson,NaN,0.666666666666667,0.848484848484849,0.882352941176471
138,Maynard,Maynard,90,1,closed,closed,-4.907501,16.0096,73.63338,1.221802,1026.699,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
139,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-2.671417,4.490996,62.80769,0.847168,1028.879,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
142,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,10.2924,7.33281,-69.02771,0.9304199,1036.821,yes,yes,wyeth553,inperson,1,1,0.915254237288136,0.882352941176471
143,Umplebys,Umplebys_mirror,90,3,closed,closed,-7.338287,13.22776,61.99831,1.124878,1039.57,no,no,wyeth553,inperson,1,NaN,0.851851851851852,0.882352941176471
1,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,-6.977234,3.702023,-74.40125,1.364563,707.8584,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
2,NeutralZimmerman,Zimmerman,90,2,open,open,-1.683197,4.389011,87.70168,1.114136,715.8156,na,no,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
3,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,-0.5862427,11.88408,82.58515,1.350586,719.9085,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
4,Fairbanks,Fairbanks_mirror,-90,3,open,open,-4.053375,1.556243,-71.9314,1.342529,724.9681,unsure,unsure,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
5,Umplebys,Umplebys,90,1,closed,closed,-2.212311,6.674636,80.20772,1.058105,728.6158,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
6,NeutralMooreLot,MooreLot,90,2,open,open,-1.462494,5.958999,84.14639,1.19751,734.6662,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
7,Fairbanks,Fairbanks,90,1,closed,closed,-0.8331604,7.714717,80.9197,1.865784,738.4811,unsure,unsure,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
8,Zimmerman,Zimmerman_mirror,90,3,open,open,-2.982147,7.319659,81.84573,1.157288,746.2651,no,no,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
9,Maynard,Maynard_mirror,90,3,closed,closed,-1.378418,8.34443,84.39906,1.192932,749.1984,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
10,RollinsChapel3,RollinsChapel3,90,1,closed,closed,-0.7016602,10.28997,81.7606,1.085999,753.027,unsure,unsure,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
13,NeutralFairbanks,Fairbanks,-90,2,open,open,-4.774628,0.8513705,-90.39539,1.141785,765.4585,na,unsure,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
14,PineBackHall,PineBackHall,90,1,closed,closed,1.612155,12.42085,86.5522,1.099915,768.6885,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
15,RaunerFirst,RaunerFirst,90,1,open,open,-0.6030273,9.545684,75.09998,1.601196,771.849,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
18,NeutralBakerBerryCharter,BakerBerryCharter,90,2,closed,closed,-0.2098999,9.782618,85.92484,1.05835,781.7621,na,no,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
19,Hop4,Hop4,-90,1,open,open,-6.301483,4.951722,-83.36792,0.9468384,784.2265,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
21,NeutralHop4,Hop4,90,2,closed,closed,0.3917887,9.959352,73.57848,1.197815,790.1767,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
22,NeutralPineEntrance,PineEntrance,90,2,closed,closed,1.21159,11.49894,80.24728,1.05835,792.7491,na,no,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
23,Umplebys,Umplebys,90,1,closed,closed,1.759156,9.501678,81.20953,0.9052124,795.2415,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
24,AllenSt,AllenSt,90,1,closed,closed,0.3070117,7.787754,81.58452,1.11377,798.1232,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
25,53Commons,53Commons,90,1,open,open,-0.04684448,3.997623,91.15284,1.127869,800.6851,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
26,BakerBerryCharter,BakerBerryCharter_mirror,90,3,closed,closed,-0.2107544,8.652683,85.26832,0.9448853,803.4118,no,no,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
27,PineEntrance,PineEntrance_mirror,90,3,closed,closed,-0.8531494,9.265123,82.15472,0.9324951,808.1591,no,no,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
28,NeutralAllenSt,AllenSt,-90,2,open,open,-7.40567,3.018282,-84.06573,1.072083,810.7498,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
29,RaunerFirst,RaunerFirst,90,1,open,open,-1.924133,8.38352,78.66787,1.072327,813.6597,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
30,NeutralMaynard,Maynard,90,2,closed,closed,-2.243286,8.522008,79.79404,1.294983,817.0161,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
32,MooreLot,MooreLot,-90,1,closed,closed,-6.822113,5.363065,-85.71713,1.253418,824.6096,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
34,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,-6.486572,5.566155,-84.24042,1.030273,831.231,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
35,McLaughlinCluster,McLaughlinCluster_mirror,-90,3,closed,closed,-7.496338,4.404327,-81.24997,1.198547,849.7211,yes,yes,wyeth558,inperson,0.666666666666667,NaN,0.96875,0.961538461538462
36,NeutralRaunerBackHall,RaunerBackHall,90,2,open,open,0.4674228,10.24068,82.70954,1.086304,853.4155,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
37,BakerBerryHistoric2,BakerBerryHistoric2_mirror,-90,3,closed,closed,-4.8591,5.333736,-86.60574,0.9277954,856.3201,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
38,MooreLot,MooreLot_mirror,90,3,open,open,-4.065582,8.208635,82.81229,1.422302,859.413,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
39,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,-1.743591,14.52688,83.23292,1.127686,862.0294,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
41,RollinsChapel3,RollinsChapel3,90,1,closed,closed,-0.5631714,11.2305,87.42847,1.322693,868.4755,unsure,unsure,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
43,53Commons,53Commons,90,1,open,open,-1.96814,9.568989,81.43319,1.00238,873.9747,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
44,NeutralRaunerFirst,RaunerFirst,-90,2,closed,closed,-4.647522,5.528265,-93.84555,1.030518,876.5454,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
45,BakerBerry2nd,BakerBerry2nd_mirror,90,3,open,open,-0.725647,8.316275,89.98135,1.171326,879.1924,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
46,NeutralUmplebys,Umplebys,-90,2,open,open,-5.8573,5.124724,-91.89392,1.072083,881.7629,na,no,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
47,Zimmerman,Zimmerman,-90,1,closed,closed,-3.659302,3.374112,-93.87021,1.322632,884.6588,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
48,RollinsChapel3,RollinsChapel3_mirror,-90,3,open,open,-0.1287842,-1.818695,-97.11111,1.463257,887.5839,unsure,unsure,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
50,RaunerBackHall,RaunerBackHall_mirror,90,3,open,open,-0.08850098,7.518235,77.8847,1.278015,893.2196,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
51,PineEntrance,PineEntrance,-90,1,open,open,-4.524597,4.68822,-92.13959,1.155762,896.2827,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
52,NeutralMcLaughlinCluster,McLaughlinCluster,-90,2,closed,closed,-5.250793,0.1547729,-98.84857,1.406494,899.353,na,yes,wyeth558,inperson,NaN,0.666666666666667,0.971428571428571,0.961538461538462
53,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,-4.520752,4.19003,-92.97849,1.058289,902.054,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
54,Neutral53Commons,53Commons,-90,2,closed,closed,-3.429779,4.164416,-90.9834,1.127808,905.0837,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
55,Hop4,Hop4,-90,1,open,open,-4.661133,3.409163,-87.16226,0.8632202,907.5619,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
56,PineBackHall,PineBackHall_mirror,-90,3,open,open,-2.786194,7.793698,-79.50085,1.748779,910.6609,no,no,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
58,AllenSt,AllenSt,90,1,closed,closed,1.741398,9.189891,81.43205,1.169617,916.1071,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
59,NeutralHop2,Hop2,90,2,open,open,-0.234436,9.002306,82.0047,1.211426,918.6303,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
61,NeutralBakerBerry2nd,BakerBerry2nd,90,2,open,open,0.004311868,8.218327,73.50229,1.698669,924.2964,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
62,NeutralRollinsChapel3,RollinsChapel3,-90,2,open,open,-6.002197,1.700994,-83.38727,1.058411,926.7482,na,unsure,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
64,Fairbanks,Fairbanks,90,1,closed,closed,-1.687744,8.444009,84.37298,1.155579,932.3727,unsure,unsure,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
66,MooreLot,MooreLot,-90,1,closed,closed,-6.222015,3.108179,-82.66095,1.044128,937.7606,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
67,Hop2,Hop2_mirror,90,3,open,open,-0.1037292,9.276339,80.38113,1.101196,940.1983,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
69,PineEntrance,PineEntrance,-90,1,open,open,-5.487366,2.870324,-91.1084,1.141724,945.8736,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
70,Maynard,Maynard,-90,1,open,open,-5.83017,0.9122963,-85.47842,1.086121,948.2545,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
71,NeutralBakerBerryHistoric2,BakerBerryHistoric2,-90,2,closed,closed,-6.168091,4.691666,-80.33868,1.016541,969.637,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
72,Umplebys,Umplebys_mirror,-90,3,open,open,-3.833008,2.105739,-85.02603,1.014832,972.1275,no,no,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
73,BakerBerryHistoric2,BakerBerryHistoric2_mirror,90,3,open,open,-1.601227,16.85033,75.62672,1.072083,974.4247,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
74,RollinsChapel3,RollinsChapel3,-90,1,open,open,-4.930267,1.831139,-81.83789,0.8493042,976.6523,unsure,unsure,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
75,AllenSt,AllenSt,-90,1,open,open,-5.162872,3.908632,-85.50214,0.9467163,979.1166,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
76,PineBackHall,PineBackHall,-90,1,open,open,-6.157288,6.646237,-86.65286,1.225403,981.7202,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
77,BakerBerryCharter,BakerBerryCharter_mirror,-90,3,open,open,-5.593628,6.178645,-83.95905,0.9468994,984.0034,no,no,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
78,Zimmerman,Zimmerman,90,1,open,open,-1.629639,8.551317,74.89198,1.127747,986.5233,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
79,BakerBerry2nd,BakerBerry2nd,90,1,open,open,0.4001419,10.05823,71.27794,0.9468384,988.8622,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
80,NeutralPineBackHall,PineBackHall,90,2,closed,closed,0.5625952,12.09945,79.63531,1.113953,994.4869,na,no,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
81,NeutralRaunerBackHall,RaunerBackHall,-90,2,closed,closed,-4.609955,4.858145,-84.31842,0.9467163,996.7839,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
82,RollinsChapel3,RollinsChapel3_mirror,90,3,closed,closed,-1.076019,8.850987,76.89546,1.169495,999.2761,unsure,unsure,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
83,NeutralBakerBerryCharter,BakerBerryCharter,-90,2,open,open,-4.66925,5.322387,-79.66632,1.044189,1001.824,na,no,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
84,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,-4.281891,1.232865,-78.62582,1.114014,1004.191,yes,yes,wyeth558,inperson,0.666666666666667,0.666666666666667,0.952380952380952,0.961538461538462
85,Maynard,Maynard_mirror,-90,3,open,open,-3.968475,3.248373,-79.32324,0.9748535,1006.391,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
86,Fairbanks,Fairbanks_mirror,90,3,closed,closed,0.09164595,8.23074,75.21656,0.8911133,1008.618,unsure,unsure,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
88,Fairbanks,Fairbanks,-90,1,open,open,-2.929016,-0.1096802,-88.38544,1.030212,1013.867,unsure,unsure,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
89,BakerBerry2nd,BakerBerry2nd,90,1,open,open,0.6227309,8.015466,72.38004,0.710144,1015.913,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
90,RaunerBackHall,RaunerBackHall_mirror,-90,3,closed,closed,-3.889435,3.952312,-80.33472,1.002502,1018.364,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
91,Maynard,Maynard,90,1,closed,closed,-0.1661377,8.491295,75.36911,1.044495,1020.842,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
92,RaunerBackHall,RaunerBackHall,90,1,open,open,-2.332001,10.56052,79.34914,0.7938232,1025.561,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
93,Hop4,Hop4,90,1,closed,closed,0.2555909,9.007979,70.31818,0.7658691,1027.65,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
94,Umplebys,Umplebys,-90,1,open,open,-5.522064,3.379609,-81.92508,0.8774414,1029.877,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
95,MooreLot,MooreLot_mirror,-90,3,closed,closed,-3.473694,0.618108,-87.88257,0.8774414,1032.105,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
96,PineEntrance,PineEntrance,90,1,closed,closed,-1.026031,6.445569,67.16469,0.710083,1034.165,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
97,NeutralZimmerman,Zimmerman,-90,2,closed,closed,-4.5867,0.3839327,-89.36426,1.058105,1036.685,na,no,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
98,53Commons,53Commons_mirror,90,3,open,open,-5.101532,8.25493,74.04775,0.9608154,1040.458,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
99,RaunerBackHall,RaunerBackHall,90,1,open,open,-2.526367,5.962409,67.03693,0.737915,1042.547,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
100,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,-5.415405,5.646582,-83.10007,0.8912354,1044.76,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
101,PineBackHall,PineBackHall,-90,1,open,open,-3.925446,5.082429,-87.72519,1.350586,1047.517,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
104,Neutral53Commons,53Commons,90,2,open,open,-3.015625,7.963768,77.51571,1.05835,1054.743,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
105,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,-4.69281,-0.4677734,-84.10852,1.030396,1057.04,yes,yes,wyeth558,inperson,0.666666666666667,0.666666666666667,0.952380952380952,0.961538461538462
106,53Commons,53Commons,-90,1,closed,closed,-4.467041,1.634636,-80.23978,1.169678,1059.588,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
107,Hop2,Hop2_mirror,-90,3,closed,closed,-4.792938,1.255458,-77.00729,0.9051514,1077.923,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
108,BakerBerry2nd,BakerBerry2nd_mirror,-90,3,closed,closed,-1.317139,1.566769,-82.79501,1.392334,1080.763,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
109,NeutralHop2,Hop2,-90,2,closed,closed,-3.169495,2.084013,-81.35181,0.9467773,1083.743,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
110,NeutralHop4,Hop4,-90,2,open,open,-1.86618,2.935624,-78.2948,0.9328613,1086.04,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
111,NeutralMaynard,Maynard,-90,2,open,open,-2.976318,1.042325,-81.61615,1.016602,1088.407,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
112,NeutralUmplebys,Umplebys,90,2,closed,closed,-5.349121,9.867797,76.95399,0.9327393,1090.676,na,no,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
