trialIdx,primeName,primeAngleYaw,targetName,targetAngleYaw,targetSide,sameScenePrime,correctResponse,response,roll,pitch,yaw,rt,timestamp,condition,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
130,neutral,0,AllenSt,-90,-90,0,open,open,2.211603,-2.887451,-152.2501,0.9884033,1140.92,2,na,yes,Q19,remote,NaN,1,0.862068965517241,0.875
131,BakerBerry2nd,94,BakerBerry2nd,184,90,1,open,open,-11.24429,0.0938541,242.6438,0.9189453,1142.98,1,yes,yes,Q19,remote,1,1,0.902439024390244,0.875
132,Maynard,0,Maynard,-90,-90,1,open,open,4.170971,-5.787109,-156.7101,0.7799072,1144.971,1,yes,yes,Q19,remote,1,1,0.902439024390244,0.875
133,McLaughlinCluster,172,53Commons,90,90,0,open,open,-6.473206,3.551949,145.9121,0.8354492,1146.976,3,yes,yes,Q19,remote,1,1,0.846153846153846,0.875
138,RaunerBackHall,0,Hop2,-91,-90,0,closed,closed,3.063242,-7.441956,-147.7734,0.9191895,1159.464,3,yes,yes,Q19,remote,1,1,0.846153846153846,0.875
139,RollinsChapel3,177,RollinsChapel3,87,-90,1,open,open,2.729408,-8.260529,21.44528,0.7935791,1161.302,1,yes,yes,Q19,remote,1,1,0.902439024390244,0.875
141,Fairbanks,0,Fairbanks,-90,-90,1,open,open,-2.344147,-14.49744,-101.6371,2.060547,1167.358,1,yes,yes,Q19,remote,0.333333333333333,0.333333333333333,0.902439024390244,0.875
142,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,4.811924,-8.446106,-152.5215,0.9884033,1169.544,1,yes,yes,Q19,remote,1,1,0.902439024390244,0.875
2,PineEntrance,0,PineEntrance,90,90,1,closed,closed,-6.429413,9.660289,168.5788,1.40625,777.7314,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
3,Umplebys,-50,Umplebys,-140,-90,1,open,open,-0.4527893,2.02295,-214.7356,1.475891,782.6599,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
4,Hop2,-1,Hop2,-91,-90,1,closed,closed,4.111689,4.169509,-161.9534,1.043945,787.4211,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
5,neutral,0,BakerBerryCharter,0,90,0,closed,closed,-4.560059,7.976525,73.9786,0.8631592,791.4309,2,na,yes,Q35,remote,NaN,0.333333333333333,0.970588235294118,0.919117647058823
6,Hop2,-1,Hop2,-91,-90,1,closed,closed,3.157281,4.641937,-164.3857,0.9465942,796.6795,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
7,Fairbanks,0,BakerBerryCharter,0,90,0,closed,closed,-4.774597,7.150553,77.23197,0.9328613,800.3829,3,yes,yes,Q35,remote,1,0.333333333333333,0.941176470588235,0.919117647058823
8,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-3.950256,8.254014,165.5415,1.336487,804.5038,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
9,53Commons,0,53Commons,90,90,1,open,open,-3.308136,5.984712,166.396,0.9606323,808.4857,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
10,RollinsChapel3,177,RollinsChapel3,267,90,1,closed,closed,-0.7019653,10.59713,348.7532,1.461975,812.1752,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
11,neutral,0,Hop4,87,90,0,closed,closed,-5.00354,11.04417,168.9538,0.9470215,816.0874,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
12,neutral,0,RaunerFirst,-90,-90,0,closed,closed,4.417113,7.559126,-169.3788,1.113708,819.8045,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
13,Umplebys,-50,Umplebys,-140,-90,1,open,open,4.452652,5.13158,-210.7174,1.030457,823.0763,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
14,BakerBerry2nd,94,BakerBerry2nd,4,-90,1,closed,closed,5.444349,5.158512,-67.51389,1.016052,826.1947,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
15,McLaughlinCluster,172,Maynard,-90,-90,0,open,open,5.379288,0.3889257,-160.8752,1.058289,828.9238,3,yes,yes,Q35,remote,1,0.666666666666667,0.941176470588235,0.919117647058823
16,Hop2,-1,Hop4,87,90,0,closed,closed,-5.109161,5.948725,153.6681,0.751709,831.5131,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
17,neutral,0,RaunerBackHall,-90,-90,0,closed,closed,5.4387,4.183707,-159.2239,0.7938843,834.2003,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
18,53Commons,0,Fairbanks,-90,-90,0,open,open,6.924115,0.7472392,-159.3054,0.8771973,836.9291,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
19,Maynard,0,Maynard,90,90,1,closed,closed,-4.08429,4.616956,163.408,1.183167,839.9362,1,yes,yes,Q35,remote,0.666666666666667,0.666666666666667,0.882352941176471,0.919117647058823
20,AllenSt,0,AllenSt,-90,-90,1,open,open,5.310932,2.961493,-161.3752,1.183411,843.0409,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
21,Hop4,-3,BakerBerry2nd,184,90,0,open,open,-4.380798,5.265116,253.2694,1.197571,846.5634,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
23,Hop4,-3,Hop4,-93,-90,1,open,open,5.310517,5.389992,-165.9256,1.04425,855.5989,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
24,MooreLot,180,53Commons,-90,-90,0,closed,closed,5.095622,3.705294,-164.5641,1.225159,858.9541,3,unsure,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
25,neutral,0,Zimmerman,-190,-90,0,closed,closed,7.106211,2.22992,-263.1906,1.142334,861.6973,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
26,AllenSt,0,RaunerFirst,-90,-90,0,closed,closed,7.538015,5.04647,-164.0809,1.058289,864.3283,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
27,RollinsChapel3,177,Zimmerman,-190,-90,0,closed,closed,6.605288,3.096628,-264.2323,1.044189,866.9039,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
28,Maynard,0,Maynard,90,90,1,closed,closed,-3.736481,5.519783,166.646,1.002563,869.1731,1,yes,yes,Q35,remote,0.666666666666667,0.666666666666667,0.882352941176471,0.919117647058823
29,neutral,0,AllenSt,90,90,0,closed,closed,-2.692078,9.016432,162.2408,0.9884033,871.512,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
30,BakerBerryHistoric2,180,BakerBerryHistoric2,90,-90,1,closed,closed,6.88173,11.08235,18.36102,1.071655,873.9202,1,no,no,Q35,remote,1,1,0.882352941176471,0.919117647058823
32,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,-4.128448,6.972365,165.6768,1.141663,879.1553,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
33,BakerBerryCharter,-90,PineBackHall,270,90,0,closed,closed,-3.971222,6.643074,342.0757,1.155701,882.1765,3,yes,unsure,Q35,remote,0.333333333333333,1,0.941176470588235,0.919117647058823
34,neutral,0,Fairbanks,-90,-90,0,open,open,6.636026,1.984035,-162.7896,0.9746094,884.6406,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
35,neutral,0,Hop2,89,90,0,open,open,-2.548279,3.232554,167.6291,1.280945,930.0281,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
36,Zimmerman,-100,Umplebys,40,90,0,closed,closed,-2.271271,5.347992,118.5877,1.044189,933.7313,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
37,AllenSt,0,AllenSt,-90,-90,1,open,open,3.861963,0.6858602,-160.5266,1.127563,936.7524,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
38,Umplebys,-50,RaunerBackHall,-90,-90,0,closed,closed,4.947899,2.54648,-149.5858,0.9188843,939.3143,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
41,Zimmerman,-100,Zimmerman,-10,90,1,open,open,-3.58197,0.7308576,60.49838,1.016663,947.96,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
43,neutral,0,RollinsChapel3,87,-90,0,open,open,2.021602,0.8564696,20.16217,1.072021,953.5567,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
44,BakerBerryHistoric2,180,BakerBerryHistoric2,90,-90,1,closed,closed,5.332205,4.153367,21.9696,0.9187012,955.9373,1,no,no,Q35,remote,1,1,0.882352941176471,0.919117647058823
45,Fairbanks,0,Fairbanks,90,90,1,closed,closed,-5.091553,0.7702237,163.8567,1.002441,958.4572,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
46,neutral,0,McLaughlinCluster,82,-90,0,closed,closed,3.300351,-4.81485,18.09293,1.058044,961.005,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
47,RaunerFirst,0,PineEntrance,-90,-90,0,open,open,5.299057,0.3322139,-160.0475,1.169312,963.5248,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
48,Zimmerman,-100,Zimmerman,-10,90,1,open,open,-5.990143,0.9081637,62.68964,1.141663,966.7688,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
49,MooreLot,180,MooreLot,90,-90,1,closed,closed,2.069332,-0.01422119,26.14337,0.9885864,969.4838,1,unsure,unsure,Q35,remote,1,1,0.882352941176471,0.919117647058823
50,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,-4.686371,0.3841084,161.7399,1.656616,972.5883,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
53,RollinsChapel3,177,RollinsChapel3,267,90,1,closed,closed,-2.324768,7.392141,343.8217,0.9746094,980.1761,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
54,Maynard,0,McLaughlinCluster,82,-90,0,closed,closed,3.664625,-4.055725,18.02722,1.016235,982.5428,3,yes,yes,Q35,remote,0.666666666666667,1,0.941176470588235,0.919117647058823
55,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-3.934143,2.261876,161.9055,1.072449,985.3557,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
56,53Commons,0,53Commons,90,90,1,open,open,-4.384216,2.069354,167.7439,1.11377,988.7523,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
57,neutral,0,Umplebys,40,90,0,closed,closed,-2.269073,4.272516,116.6015,0.9466553,991.1747,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
58,neutral,0,PineEntrance,-90,-90,0,open,open,5.648067,3.736562,-166.7838,1.531372,994.3768,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
59,RaunerBackHall,0,Hop2,89,90,0,open,open,-4.917786,0.6174965,160.517,1.043945,998.442,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
60,MooreLot,180,MooreLot,90,-90,1,closed,closed,5.084886,-2.006989,28.68286,0.9883423,1000.948,1,unsure,unsure,Q35,remote,1,1,0.882352941176471,0.919117647058823
62,neutral,0,Maynard,-90,-90,0,open,open,6.005631,-2.491486,-157.9093,1.322754,1006.503,2,na,yes,Q35,remote,NaN,0.666666666666667,0.970588235294118,0.919117647058823
63,neutral,0,PineBackHall,270,90,0,closed,closed,-2.854492,3.040387,338.9216,1.573303,1009.566,2,na,unsure,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
64,neutral,0,BakerBerryHistoric2,270,90,0,open,open,-4.907135,6.402966,342.1897,1.489624,1014.202,2,na,no,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
65,BakerBerry2nd,94,BakerBerry2nd,4,-90,1,closed,closed,6.851132,-0.8093872,-49.91003,1.350342,1018.072,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
66,BakerBerryHistoric2,180,RollinsChapel3,87,-90,0,open,open,4.144457,-0.7124023,20.53314,1.044617,1020.676,3,no,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
67,PineEntrance,0,PineEntrance,90,90,1,closed,closed,-4.445038,3.796864,156.1662,0.9189453,1023.085,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
68,neutral,0,53Commons,-90,-90,0,closed,closed,5.235026,-2.20163,-154.8007,1.044067,1025.591,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
69,neutral,0,MooreLot,270,90,0,open,open,-4.296631,2.879223,336.9171,1.253174,1029.28,2,na,unsure,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
70,Fairbanks,0,Fairbanks,90,90,1,closed,closed,-5.332214,1.228524,161.3411,1.016602,1032.106,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
71,neutral,0,BakerBerry2nd,184,90,0,open,open,-2.641663,5.813773,249.0973,1.22522,1064.782,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
72,PineEntrance,0,AllenSt,90,90,0,closed,closed,-4.352173,3.389541,149.7934,1.2948,1067.859,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
73,PineBackHall,180,Fairbanks,90,90,0,closed,closed,-4.91037,2.348892,152.5178,1.016357,1070.379,3,unsure,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
74,AllenSt,0,Zimmerman,-10,90,0,open,open,-5.467346,3.39559,55.9832,1.085693,1072.954,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
75,Hop4,-3,RollinsChapel3,267,90,0,closed,closed,-1.878204,8.915498,335.6554,1.08606,1075.948,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
76,BakerBerryHistoric2,180,RaunerFirst,90,90,0,open,open,-3.120392,4.904078,158.1678,1.100098,1078.398,3,no,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
78,PineEntrance,0,PineEntrance,-90,-90,1,open,open,4.335923,3.012407,-168.8708,1.684814,1086.041,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
79,McLaughlinCluster,172,McLaughlinCluster,82,-90,1,closed,closed,3.979291,-3.682098,18.76685,0.9467773,1089.438,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
80,Maynard,0,Maynard,-90,-90,1,open,open,6.124959,-0.4761047,-162.5069,1.21106,1091.986,1,yes,yes,Q35,remote,0.666666666666667,0.666666666666667,0.882352941176471,0.919117647058823
81,neutral,0,RollinsChapel3,267,90,0,closed,closed,-2.235687,7.277317,333.7228,1.030273,1094.367,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
82,PineEntrance,0,BakerBerryCharter,-180,-90,0,open,open,4.196383,1.487646,-251.4259,1.684814,1097.68,3,yes,yes,Q35,remote,1,0.333333333333333,0.941176470588235,0.919117647058823
83,Umplebys,-50,AllenSt,-90,-90,0,open,open,4.698181,-1.272949,-160.7222,1.210815,1100.966,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
85,53Commons,0,53Commons,-90,-90,1,closed,closed,5.670214,-3.713623,-154.4373,0.8352051,1106.145,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
86,MooreLot,180,Hop4,-93,-90,0,open,open,4.50721,1.624079,-161.2401,1.072144,1108.762,3,unsure,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
87,Hop2,-1,Umplebys,-140,-90,0,open,open,4.017788,1.791453,-209.3989,1.489746,1111.561,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
89,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,6.794374,-0.5568848,-148.923,0.9604492,1116.74,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
91,Zimmerman,-100,Zimmerman,-190,-90,1,closed,closed,5.922691,-2.180695,-260.1544,1.071899,1123.645,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
93,AllenSt,0,AllenSt,90,90,1,closed,closed,-5.774567,3.190477,154.5319,1.183716,1129.159,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
94,BakerBerry2nd,94,BakerBerry2nd,184,90,1,open,open,-5.666656,3.381066,251.1059,0.9468994,1131.79,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
95,neutral,0,PineEntrance,90,90,0,closed,closed,-6.631836,3.686013,156.9276,0.8909912,1134.212,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
96,PineBackHall,180,PineBackHall,270,90,1,closed,closed,-6.051544,4.507663,336.5625,0.9190674,1136.621,1,unsure,unsure,Q35,remote,1,1,0.882352941176471,0.919117647058823
97,Zimmerman,-100,Zimmerman,-190,-90,1,closed,closed,8.805404,-2.590179,-260.9818,1.002075,1138.96,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
98,RollinsChapel3,177,Maynard,90,90,0,closed,closed,-4.274902,1.163291,153.0759,1.072144,1141.396,3,yes,yes,Q35,remote,1,0.666666666666667,0.941176470588235,0.919117647058823
99,MooreLot,180,MooreLot,270,90,1,open,open,-2.829132,3.910978,335.0321,1.21167,1144.056,1,unsure,unsure,Q35,remote,1,1,0.882352941176471,0.919117647058823
100,RollinsChapel3,177,RollinsChapel3,87,-90,1,open,open,3.663396,-0.4829712,18.24774,0.8771973,1146.213,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
101,neutral,0,RaunerFirst,90,90,0,open,open,-4.976379,0.6397465,153.2397,0.9886475,1148.511,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
102,neutral,0,Fairbanks,90,90,0,closed,closed,-5.628998,2.064201,156.7717,0.8771973,1150.863,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
103,neutral,0,53Commons,90,90,0,open,open,-4.982361,2.902285,158.607,0.9467773,1153.119,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
104,BakerBerryCharter,-90,BakerBerryCharter,0,90,1,closed,closed,-4.807068,2.450686,68.30302,1.224976,1155.792,1,yes,yes,Q35,remote,0.333333333333333,0.333333333333333,0.882352941176471,0.919117647058823
107,neutral,0,Zimmerman,-10,90,0,open,open,-4.385925,0.6212541,64.09041,1.36438,1191.543,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
108,neutral,0,BakerBerry2nd,4,-90,0,closed,closed,6.028049,-1.221985,-65.08429,0.9328613,1194.244,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
109,McLaughlinCluster,172,McLaughlinCluster,82,-90,1,closed,closed,3.63947,-5.116211,26.37457,1.39209,1197.209,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
111,neutral,0,Hop4,-93,-90,0,open,open,5.961756,0.2897677,-163.0126,1.183472,1202.639,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
112,MooreLot,180,MooreLot,270,90,1,open,open,-2.840973,2.987955,336.8226,1.155396,1205.243,1,unsure,unsure,Q35,remote,1,1,0.882352941176471,0.919117647058823
114,neutral,0,Maynard,90,90,0,closed,closed,-4.949677,2.37532,156.1321,0.9193115,1209.893,2,na,yes,Q35,remote,NaN,0.666666666666667,0.970588235294118,0.919117647058823
115,BakerBerryCharter,-90,MooreLot,90,-90,0,closed,closed,5.507979,0.9387301,13.31555,1.030029,1212.218,3,yes,unsure,Q35,remote,0.333333333333333,1,0.941176470588235,0.919117647058823
116,neutral,0,RaunerBackHall,90,90,0,open,open,-4.397888,3.922102,158.8262,0.9327393,1214.445,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
117,Fairbanks,0,BakerBerry2nd,4,-90,0,closed,closed,7.703353,0.9633027,-73.27051,0.9189453,1216.965,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
118,Umplebys,-50,Umplebys,40,90,1,closed,closed,-4.355499,4.748539,108.196,0.9328613,1219.263,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
119,neutral,0,MooreLot,90,-90,0,closed,closed,5.60874,1.038173,11.19101,0.8493652,1221.351,2,na,unsure,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
120,Maynard,0,PineEntrance,90,90,0,closed,closed,-6.320435,0.6156943,151.7578,0.8354492,1224.316,3,yes,yes,Q35,remote,0.666666666666667,1,0.941176470588235,0.919117647058823
121,neutral,0,McLaughlinCluster,262,90,0,open,open,-3.967712,5.810895,331.1395,1.25293,1227.588,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
122,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,5.425003,1.780134,-166.783,0.9328613,1230.206,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
123,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,6.389217,1.509857,-162.8381,0.7794189,1232.377,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
124,Hop4,-3,Hop4,87,90,1,closed,closed,-2.947906,2.064984,155.4479,0.5426025,1235.37,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
125,neutral,0,Hop2,-91,-90,0,closed,closed,5.059062,-0.9694519,-162.5257,0.6542969,1238.879,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
126,RaunerFirst,0,BakerBerryHistoric2,90,-90,0,closed,closed,4.908374,0.4574282,20.86572,0.8215332,1241.608,3,yes,no,Q35,remote,1,1,0.941176470588235,0.919117647058823
127,AllenSt,0,AllenSt,90,90,1,closed,closed,-3.751221,4.57521,151.6681,0.8074951,1243.807,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
128,Hop4,-3,Hop4,87,90,1,closed,closed,-4.633575,3.286687,152.093,0.6265869,1245.84,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
129,BakerBerryHistoric2,180,BakerBerryHistoric2,270,90,1,open,open,-5.461151,9.007127,338.5934,0.9885254,1249.112,1,no,no,Q35,remote,1,1,0.882352941176471,0.919117647058823
130,neutral,0,AllenSt,-90,-90,0,open,open,5.211213,-0.7507935,-163.065,1.085693,1251.451,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
131,BakerBerry2nd,94,BakerBerry2nd,184,90,1,open,open,-5.68457,5.12728,251.4787,0.8913574,1253.693,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
132,Maynard,0,Maynard,-90,-90,1,open,open,6.126107,-1.072571,-164.7293,0.9327393,1256.045,1,yes,yes,Q35,remote,0.666666666666667,0.666666666666667,0.882352941176471,0.919117647058823
133,McLaughlinCluster,172,53Commons,90,90,0,open,open,-3.965118,1.336304,150.1714,1.086182,1258.454,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
134,BakerBerryCharter,-90,BakerBerryCharter,0,90,1,closed,closed,-5.963287,2.449844,64.28766,0.7376709,1260.417,1,yes,yes,Q35,remote,0.333333333333333,0.333333333333333,0.882352941176471,0.919117647058823
135,PineBackHall,180,PineBackHall,270,90,1,closed,closed,-6.843018,1.803227,332.8363,0.7241211,1262.477,1,unsure,unsure,Q35,remote,1,1,0.882352941176471,0.919117647058823
136,neutral,0,Umplebys,-140,-90,0,open,open,6.127635,-2.980621,-211.5487,0.8492432,1264.802,2,na,yes,Q35,remote,NaN,1,0.970588235294118,0.919117647058823
138,RaunerBackHall,0,Hop2,-91,-90,0,closed,closed,6.143904,-0.3960571,-159.1943,0.8770752,1269.369,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
139,RollinsChapel3,177,RollinsChapel3,87,-90,1,open,open,5.037745,-1.782898,18.21436,0.8074951,1271.443,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
140,Hop2,-1,Hop2,89,90,1,open,open,-5.264709,2.931284,152.8571,1.795898,1274.478,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
141,Fairbanks,0,Fairbanks,-90,-90,1,open,open,5.146088,-4.153839,-157.6013,1.155518,1277.875,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
142,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,6.227033,-1.400513,-155.8285,1.099854,1280.326,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
143,Umplebys,-50,Umplebys,40,90,1,closed,closed,-5.529053,1.336945,105.3619,0.8209229,1282.47,1,yes,yes,Q35,remote,1,1,0.882352941176471,0.919117647058823
144,Zimmerman,-100,RaunerBackHall,90,90,0,open,open,-5.29184,1.863,157.7904,1.099976,1284.85,3,yes,yes,Q35,remote,1,1,0.941176470588235,0.919117647058823
1,PineBackHall,180,MooreLot,270,90,0,open,open,0.7743613,7.598265,348.0897,1.944519,728.0981,3,no,yes,Q14,remote,1,1,0.9375,0.897435897435897
2,PineEntrance,0,PineEntrance,90,90,1,closed,closed,0.1663354,8.405043,181.6332,0.9866333,734.8066,1,yes,yes,Q14,remote,0,0,0.872727272727273,0.897435897435897
8,RaunerFirst,0,RaunerFirst,90,90,1,open,open,0.3983255,8.679014,183.526,1.333679,769.182,1,yes,yes,Q14,remote,1,1,0.872727272727273,0.897435897435897
9,53Commons,0,53Commons,90,90,1,open,open,0.3174109,6.342432,191.2661,1.069519,776.0709,1,yes,yes,Q14,remote,1,1,0.872727272727273,0.897435897435897
11,neutral,0,Hop4,87,90,0,closed,closed,-0.6099854,8.826038,185.3726,1.028259,783.4461,2,na,yes,Q14,remote,NaN,1,0.9,0.897435897435897
12,neutral,0,RaunerFirst,-90,-90,0,closed,closed,-0.5596008,9.055147,-187.4998,1.069458,786.6265,2,na,yes,Q14,remote,NaN,1,0.9,0.897435897435897
14,BakerBerry2nd,94,BakerBerry2nd,4,-90,1,closed,closed,-1.295319,9.335958,-98.14984,1.194763,795.0851,1,yes,yes,Q14,remote,1,1,0.872727272727273,0.897435897435897
16,Hop2,-1,Hop4,87,90,0,closed,closed,1.605176,9.096933,177.6966,0.749939,801.7935,3,yes,yes,Q14,remote,1,1,0.9375,0.897435897435897
17,neutral,0,RaunerBackHall,-90,-90,0,closed,closed,-2.273987,9.55489,-188.6607,0.9584961,805.6546,2,na,yes,Q14,remote,NaN,1,0.9,0.897435897435897
18,53Commons,0,Fairbanks,-90,-90,0,open,open,-1.677338,7.238569,-180.4504,0.805603,808.2656,3,yes,unsure,Q14,remote,1,1,0.9375,0.897435897435897
19,Maynard,0,Maynard,90,90,1,closed,closed,0.2708917,6.411361,174.035,1.750122,812.1132,1,yes,yes,Q14,remote,1,1,0.872727272727273,0.897435897435897
20,AllenSt,0,AllenSt,-90,-90,1,open,open,-2.227814,8.766782,-179.373,0.9864502,814.6548,1,yes,yes,Q14,remote,0.666666666666667,0.666666666666667,0.872727272727273,0.897435897435897
21,Hop4,-3,BakerBerry2nd,184,90,0,open,open,1.261473,8.548138,273.7476,1.222351,817.3771,3,yes,yes,Q14,remote,1,1,0.9375,0.897435897435897
22,BakerBerry2nd,94,BakerBerryHistoric2,270,90,0,open,open,1.100891,10.32145,364.3836,1.236511,820.3772,3,yes,unsure,Q14,remote,1,0.666666666666667,0.9375,0.897435897435897
23,Hop4,-3,Hop4,-93,-90,1,open,open,-0.6385803,7.900227,-172.6288,1.542114,823.7661,1,yes,yes,Q14,remote,1,1,0.872727272727273,0.897435897435897
24,MooreLot,180,53Commons,-90,-90,0,closed,closed,-1.733276,8.935329,-179.6646,1.555786,827.0159,3,yes,yes,Q14,remote,1,1,0.9375,0.897435897435897
