trialIdx,primeName,primeAngleYaw,targetName,targetAngleYaw,targetSide,arrowDirection,condition,correctResponse,response,roll,pitch,yaw,rt,timestamp,familiarityTarget,familiarityPrime,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc,arrowValidity,primeCondition
100,NeutralHop2,0,Hop2,-91,-90,right,4,closed,closed,-3.973572,6.030163,-170.0673,1.127808,1253.677,unsure,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
102,RaunerFirst,0,RaunerFirst,-90,-90,left,1,closed,closed,-0.9256287,4.460433,-167.4763,1.04861142857333,1262.142,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
103,PineBackHall,180,PineBackHall,270,90,left,3,closed,closed,-10.78311,4.216989,348.2441,1.030396,1265.929,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
105,NeutralBakerBerry2nd,0,BakerBerry2nd,184,90,left,4,open,open,-8.149933,-1.23938,247.4445,1.0504618918938,1273.962,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
106,NeutralBakerBerryHistoric2,0,BakerBerryHistoric2,270,90,right,2,open,open,-10.46979,1.135455,347.0035,0.9606934,1277.679,no,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
107,NeutralHop4,0,Hop4,-93,-90,right,4,open,open,-2.604889,-3.690491,-161.147,1.27132742857511,1302.006,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
108,Maynard,0,Maynard,90,90,right,1,closed,closed,-8.558868,-0.050354,172.4949,0.8355713,1318.35,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
109,Neutral53Commons,0,53Commons,-90,-90,right,4,closed,closed,-2.526154,2.148018,-167.3192,1.00650242857273,1322.541,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
110,RollinsChapel3,177,RollinsChapel3,267,90,right,1,closed,closed,-7.831238,6.00968,357.3423,0.9467773,1330.087,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
112,BakerBerryCharter,-90,BakerBerryCharter,0,90,left,3,closed,closed,-6.60318,2.827158,80.8179,0.9050293,1339.791,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
114,McLaughlinCluster,172,McLaughlinCluster,262,90,right,1,open,open,-7.011322,8.483211,345.7604,1.378418,1348.979,no,no,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
115,AllenSt,0,AllenSt,-90,-90,left,1,open,open,-3.836304,2.697128,-174.1765,1.016602,1352.599,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
118,NeutralAllenSt,0,AllenSt,90,90,left,4,closed,closed,-8.660858,3.337859,166.1779,1.06406389189171,1363.974,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
120,PineEntrance,0,PineEntrance,90,90,right,1,closed,closed,-7.138855,6.163443,173.927,0.8216553,1371.506,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
121,NeutralRaunerBackHall,0,RaunerBackHall,-90,-90,left,2,closed,closed,2.530669,4.447171,-100.9265,0.8911133,1375.223,yes,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
124,AllenSt,0,AllenSt,90,90,left,3,closed,closed,-5.909088,-0.9245911,157.8309,0.910632891889629,1386.263,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
126,Hop2,-1,Hop2,89,90,right,1,open,open,-4.457214,1.801492,168.611,1.37006989188844,1394.227,unsure,unsure,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
128,AllenSt,0,AllenSt,90,90,right,1,closed,closed,-6.92157,4.362173,172.8601,0.682373,1403.29,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
129,NeutralMaynard,0,Maynard,-90,-90,right,4,open,open,-1.622437,3.937847,-177.1752,1.73030642857094,1408.442,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
131,BakerBerryCharter,-90,BakerBerryCharter,0,90,right,1,closed,closed,-7.82193,2.396695,72.73367,0.4736328,1415.988,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
133,BakerBerryHistoric2,180,BakerBerryHistoric2,90,-90,left,1,closed,closed,-2.755188,1.884511,7.07251,0.742370428576605,1423.756,no,no,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
134,NeutralHop2,0,Hop2,89,90,left,4,open,open,-8.925446,2.417868,162.4757,1.2028078918941,1429.005,unsure,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
136,NeutralZimmerman,0,Zimmerman,-190,-90,right,4,closed,closed,-2.352234,2.977135,-273.2615,1.266968,1438.639,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
137,Maynard,0,Maynard,-90,-90,left,1,open,open,-2.414703,0.778763,-174.1136,1.15564,1442.76,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
138,NeutralBakerBerryHistoric2,0,BakerBerryHistoric2,90,-90,left,2,closed,closed,-3.200745,2.243276,12.59729,0.7518311,1446.296,no,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
142,NeutralRaunerBackHall,0,RaunerBackHall,90,90,right,2,open,open,-6.452179,2.59693,166.5797,0.9329834,1461.667,yes,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
144,PineEntrance,0,PineEntrance,90,90,right,1,closed,closed,-6.422791,5.407056,167.4938,0.7102051,1469.352,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
145,NeutralPineBackHall,0,PineBackHall,90,-90,right,4,open,open,-4.271484,4.049176,4.958679,1.32674342857124,1473.946,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
146,NeutralHop2,0,Hop2,-91,-90,left,2,closed,closed,-4.54837,2.079194,-170.3108,0.807251,1477.482,unsure,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
147,PineBackHall,180,PineBackHall,270,90,right,1,closed,closed,-7.373749,2.160932,336.5464,0.668335,1480.838,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
151,Hop2,-1,Hop2,-91,-90,left,1,closed,closed,-3.987152,1.471748,-176.1573,0.807373,1497.516,unsure,unsure,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
152,Hop4,-3,Hop4,-93,-90,left,1,open,open,-3.516113,2.284208,-177.139,0.8354492,1501.081,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
153,Zimmerman,-100,Zimmerman,-190,-90,left,1,closed,closed,-3.200714,3.274709,-271.0522,1.489502,1505.383,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
154,NeutralMaynard,0,Maynard,-90,-90,left,2,open,open,-3.773956,5.714794,-172.4571,1.15564,1509.225,yes,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
155,BakerBerryCharter,-90,BakerBerryCharter,-180,-90,left,1,open,open,-3.737518,6.370997,-265.2191,0.807373,1512.734,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
158,RaunerFirst,0,RaunerFirst,-90,-90,left,1,closed,closed,-1.643829,4.405899,-169.767,0.7658691,1526.921,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
159,RaunerBackHall,0,RaunerBackHall,90,90,right,1,open,open,-6.346771,5.435293,163.3213,1.085938,1530.763,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
160,Maynard,0,Maynard,-90,-90,right,3,open,open,-1.88269,3.95351,-174.1089,1.183594,1534.828,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
161,NeutralBakerBerryCharter,0,BakerBerryCharter,-180,-90,right,4,open,open,-4.068176,0.5182708,-263.463,1.08606,1549.795,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
162,NeutralZimmerman,0,Zimmerman,-10,90,left,4,open,open,-10.00839,-5.259033,60.18999,0.966235891889629,1554.292,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
165,NeutralRaunerFirst,0,RaunerFirst,-90,-90,left,2,closed,closed,-5.331573,4.915022,-164.0268,0.9190674,1565.708,yes,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
167,NeutralZimmerman,0,Zimmerman,-10,90,right,2,open,open,-7.310089,-2.29599,62.59358,0.9328613,1572.544,yes,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
168,BakerBerryCharter,-90,BakerBerryCharter,-180,-90,right,3,open,open,-3.549103,-2.213379,-256.248,1.09023542857809,1576.707,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
169,53Commons,0,53Commons,-90,-90,right,3,closed,closed,-0.7559814,-1.686035,-170.8926,1.336548,1580.73,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
171,NeutralHop4,0,Hop4,-93,-90,left,2,open,open,-2.11438,-0.3714905,-169.8087,0.8911133,1588.29,yes,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
174,NeutralRaunerFirst,0,RaunerFirst,90,90,right,2,open,open,-7.814697,-2.475983,162.7985,1.113892,1601.433,yes,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
175,MooreLot,180,MooreLot,90,-90,left,1,closed,closed,-6.870728,3.382236,5.545715,0.8216553,1604.83,unsure,unsure,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
176,RaunerFirst,0,RaunerFirst,-90,-90,right,3,closed,closed,-3.341156,0.7873672,-168.9713,1.016357,1608.45,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
177,MooreLot,180,MooreLot,90,-90,right,3,closed,closed,-3.231659,3.750325,11.41602,1.072266,1612.362,unsure,unsure,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
178,Maynard,0,Maynard,-90,-90,left,1,open,open,-3.068726,4.328131,-172.3327,0.8076172,1615.731,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
179,Zimmerman,-100,Zimmerman,-10,90,right,1,open,open,-11.25732,-3.375793,60.04424,0.8493652,1619.476,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
180,NeutralMooreLot,0,MooreLot,90,-90,right,4,closed,closed,-3.687286,0.8887219,8.725281,1.086426,1623.333,unsure,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
181,Maynard,0,Maynard,90,90,left,3,closed,closed,-10.51468,-3.284546,150.9388,1.058228,1627.175,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
182,BakerBerryHistoric2,180,BakerBerryHistoric2,90,-90,right,3,closed,closed,-0.6829834,0.2519119,4.868073,0.9468994,1630.795,no,no,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
183,BakerBerry2nd,94,BakerBerry2nd,4,-90,right,3,closed,closed,-0.8962708,1.555241,-79.22052,1.030518,1634.512,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
185,Neutral53Commons,0,53Commons,90,90,left,4,open,open,-9.966644,-3.849579,157.8911,1.11932189189052,1642.42,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
186,NeutralUmplebys,0,Umplebys,40,90,left,4,closed,closed,-10.18707,-1.804382,108.322,0.92428289189082,1647.209,unsure,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
187,RollinsChapel3,177,RollinsChapel3,87,-90,left,1,open,open,-3.340332,-2.658234,10.1615,0.9746094,1651.135,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
188,Zimmerman,-100,Zimmerman,-10,90,right,1,open,open,-10.75748,-2.307129,62.52565,1.36438,1655.354,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
190,NeutralMaynard,0,Maynard,90,90,left,4,closed,closed,-9.600555,-1.748962,162.2975,1.072021,1662.955,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
191,NeutralBakerBerry2nd,0,BakerBerry2nd,4,-90,right,4,closed,closed,-2.571564,1.252159,-82.45447,0.9606934,1666.673,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
192,RaunerFirst,0,RaunerFirst,-90,-90,left,1,closed,closed,-1.485291,1.057694,-167.4272,0.7519531,1670.056,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
194,NeutralRaunerFirst,0,RaunerFirst,-90,-90,right,4,closed,closed,-1.473358,0.4739358,-170.2223,0.8634033,1677.797,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
196,NeutralHop4,0,Hop4,87,90,left,4,closed,closed,-7.829956,-0.3564758,158.9399,1.04956389189231,1685.677,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
197,Maynard,0,Maynard,90,90,right,1,closed,closed,-10.64682,-2.465942,158.6133,0.9188232,1689.519,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
198,RaunerFirst,0,RaunerFirst,90,90,right,1,open,open,-9.811829,-3.097626,151.6046,0.994153891891417,1693.738,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
200,NeutralRollinsChapel3,0,RollinsChapel3,267,90,left,4,closed,closed,-11.15067,0.3087764,341.3892,0.9747314,1701.827,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
201,NeutralHop4,0,Hop4,87,90,right,2,closed,closed,-9.166626,-2.5112,138.4769,0.8354492,1705.21,yes,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
202,Fairbanks,0,Fairbanks,-90,-90,left,1,open,open,-0.5086975,-0.9067078,-171.0648,1.099976,1709.08,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
203,NeutralMooreLot,0,MooreLot,90,-90,left,2,closed,closed,-1.792816,-1.349396,12.90048,0.923143428575115,1712.839,unsure,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
204,Hop2,-1,Hop2,-91,-90,right,3,closed,closed,1.958033,-1.719238,-165.5777,0.9050293,1716.236,unsure,unsure,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
206,NeutralRaunerBackHall,0,RaunerBackHall,-90,-90,right,4,closed,closed,-1.48465,-3.196167,-162.7479,1.615112,1724.562,yes,na,matisse353,inperson,NaN,NaN,0.909090909090909,0.791666666666667,invalid,Neutral
208,MooreLot,180,MooreLot,90,-90,left,1,closed,closed,-3.228119,-2.753418,13.4079,0.9886475,1732.233,unsure,unsure,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
209,NeutralUmplebys,0,Umplebys,40,90,right,2,closed,closed,-10.63272,-2.942627,108.2199,0.8770752,1735.741,unsure,na,matisse353,inperson,NaN,NaN,0.705882352941177,0.791666666666667,valid,Neutral
210,RollinsChapel3,177,RollinsChapel3,267,90,left,3,closed,closed,-10.24106,-0.3035278,324.972,0.715771191894099,1739.264,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
212,PineBackHall,180,PineBackHall,90,-90,left,1,open,open,-1.65799,-2.795837,8.630646,0.9886475,1748.341,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
213,RollinsChapel3,177,RollinsChapel3,87,-90,right,3,open,open,-3.159393,-0.8260193,9.021942,0.9887695,1752.114,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
214,BakerBerryCharter,-90,BakerBerryCharter,0,90,right,1,closed,closed,-10.16266,-6.761292,59.17007,1.100098,1755.706,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
215,53Commons,0,53Commons,90,90,right,1,open,open,-12.7951,-4.403473,151.1061,1.072144,1759.479,yes,yes,matisse353,inperson,NaN,NaN,0.765957446808511,0.791666666666667,valid,Same-scene
216,RaunerBackHall,0,RaunerBackHall,90,90,left,3,open,open,-10.54742,-5.132141,143.2554,1.141846,1763.335,yes,yes,matisse353,inperson,NaN,NaN,0.838709677419355,0.791666666666667,invalid,Same-scene
1,RaunerFirst,0,RaunerFirst,90,90,right,1,open,open,-4.569794,2.500814,174.0178,1.754333,788.1692,no,no,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
3,Hop2,-1,Hop2,89,90,left,3,open,open,-5.020325,-0.165802,161.8954,1.42911020588152,804.1102,yes,yes,matisse347,inperson,NaN,NaN,0.857142857142857,0.870056497175141,invalid,Same-scene
5,NeutralBakerBerryHistoric2,0,BakerBerryHistoric2,90,-90,right,4,closed,closed,2.792543,3.541001,8.305847,1.30466206666495,816.9278,no,na,matisse347,inperson,NaN,NaN,0.885714285714286,0.870056497175141,invalid,Neutral
7,AllenSt,0,AllenSt,90,90,right,1,closed,closed,-5.023834,1.951019,155.0378,0.8909912,832.2004,yes,yes,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
8,RaunerFirst,0,RaunerFirst,90,90,right,1,open,open,-5.701172,-0.2573242,164.8361,1.11377,839.5793,no,no,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
10,Neutral53Commons,0,53Commons,90,90,right,2,open,open,-6.614716,3.618177,163.5986,1.002563,851.4352,yes,na,matisse347,inperson,NaN,NaN,0.888888888888889,0.870056497175141,valid,Neutral
11,NeutralBakerBerryCharter,0,BakerBerryCharter,0,90,right,2,closed,closed,-5.654755,1.635782,79.08744,0.8632813,856.7246,no,na,matisse347,inperson,NaN,NaN,0.888888888888889,0.870056497175141,valid,Neutral
14,PineEntrance,0,PineEntrance,90,90,left,3,closed,closed,-4.35318,-0.1442261,154.3141,1.15059720587944,873.0694,no,no,matisse347,inperson,NaN,NaN,0.857142857142857,0.870056497175141,invalid,Same-scene
15,BakerBerry2nd,94,BakerBerry2nd,4,-90,left,1,closed,closed,3.475918,1.038067,-72.10696,0.7102051,878.6941,yes,yes,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
16,PineEntrance,0,PineEntrance,-90,-90,left,1,open,open,3.135682,3.244149,-173.9355,0.9468384,883.1631,no,no,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
17,McLaughlinCluster,172,McLaughlinCluster,262,90,right,1,open,open,-6.605804,5.47514,342.1515,1.197266,889.1079,yes,yes,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
18,53Commons,0,53Commons,90,90,right,1,open,open,-7.409149,1.540858,164.6775,1.057922,894.0085,yes,yes,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
19,Hop4,-3,Hop4,-93,-90,right,3,open,open,1.149654,0.5424119,-169.3239,1.03970906666913,898.9092,yes,yes,matisse347,inperson,NaN,NaN,0.857142857142857,0.870056497175141,invalid,Same-scene
20,MooreLot,180,MooreLot,270,90,right,1,open,open,-4.442902,0.1656244,339.4351,0.8629761,903.3783,yes,yes,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
21,McLaughlinCluster,172,McLaughlinCluster,262,90,right,1,open,open,-6.679077,1.72857,336.0037,0.9328613,907.569,yes,yes,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
22,AllenSt,0,AllenSt,-90,-90,right,3,open,open,0.663493,-0.02453613,-166.7906,1.48595306666615,913.2214,yes,yes,matisse347,inperson,NaN,NaN,0.857142857142857,0.870056497175141,invalid,Same-scene
23,Hop4,-3,Hop4,87,90,right,1,closed,closed,-4.993011,-0.3410645,157.7365,0.8214111,917.4816,yes,yes,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
24,BakerBerryHistoric2,180,BakerBerryHistoric2,90,-90,left,1,closed,closed,1.803647,1.391296,9.487,0.7523193,922.16,no,no,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
26,Umplebys,-50,Umplebys,40,90,right,1,closed,closed,-2.660431,0.9102085,112.4955,0.9746704,930.8192,yes,yes,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
27,NeutralBakerBerry2nd,0,BakerBerry2nd,184,90,right,2,open,open,-4.531372,0.066595,258.2889,1.002441,935.0793,yes,na,matisse347,inperson,NaN,NaN,0.888888888888889,0.870056497175141,valid,Neutral
28,McLaughlinCluster,172,McLaughlinCluster,82,-90,right,3,closed,closed,0.6692705,-1.189728,11.00616,1.22069806666704,939.9245,yes,yes,matisse347,inperson,NaN,NaN,0.857142857142857,0.870056497175141,invalid,Same-scene
30,RaunerBackHall,0,RaunerBackHall,-90,-90,left,1,closed,closed,3.62733,0.1143015,-166.3206,0.6682739,948.6744,unsure,unsure,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
31,BakerBerryCharter,-90,BakerBerryCharter,-180,-90,left,1,open,open,3.195977,2.175579,-258.6363,0.8909302,952.6979,no,no,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
32,Umplebys,-50,Umplebys,40,90,right,1,closed,closed,-3.342804,0.6867191,106.5106,1.72118020587676,957.7657,yes,yes,matisse347,inperson,NaN,NaN,0.8625,0.870056497175141,valid,Same-scene
33,NeutralBakerBerryCharter,0,BakerBerryCharter,-180,-90,left,2,open,open,3.953356,3.04631,-261.6039,0.9188843,962.193,no,na,matisse347,inperson,NaN,NaN,0.888888888888889,0.870056497175141,valid,Neutral
