trialIdx,primeName,primeAngleYaw,targetName,targetAngleYaw,targetSide,sameScenePrime,correctResponse,response,roll,pitch,yaw,rt,timestamp,condition,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
4,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,7.660205,3.616716,-73.7977,1.099976,803.1608,1,no,no,degas989,inperson,1,1,0.898550724637681,0.926470588235294
6,Umplebys,0,Umplebys,90,-90,2,closed,closed,7.670027,0.5735207,-57.71164,1.475708,813.6442,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
7,BakerBerryHistoric2,0,BakerBerryHistoric2,-90,90,2,closed,closed,-1.669098,3.76897,68.99709,1.114014,817.3895,3,no,no,degas989,inperson,1,1,0.96875,0.926470588235294
8,BakerBerryCharter,0,BakerBerryCharter,-90,-90,1,open,open,7.664796,3.644855,-68.55365,1.08606,820.508,1,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.898550724637681,0.926470588235294
9,PineEntrance,0,PineEntrance,90,90,1,closed,closed,2.815111,5.973269,69.94106,1.211243,823.7379,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
10,neutral,0,BakerBerryCharter,90,90,0,closed,closed,0.5170858,3.636713,69.4463,1.100037,826.7592,2,na,yes,degas989,inperson,NaN,0.666666666666667,0.942857142857143,0.926470588235294
12,PineBackHall,0,PineBackHall,90,90,1,closed,closed,1.305802,4.230721,70.86766,1.058167,832.7457,1,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.898550724637681,0.926470588235294
13,BakerBerryCharter,0,BakerBerryCharter,-90,90,2,open,open,0.9337233,5.449365,71.7224,1.211304,835.6414,3,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.96875,0.926470588235294
14,Hop2,0,Hop2,-90,-90,1,closed,closed,6.403282,4.600799,-68.33987,0.9606934,838.1614,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
15,MooreLot,0,MooreLot,90,90,1,open,open,-2.359802,4.809373,71.34051,0.9190674,840.7094,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
17,RollinsChapel3,0,RollinsChapel3,-90,90,2,open,open,-2.600128,3.714576,66.79409,1.239197,846.8073,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
18,neutral,0,Hop4,90,90,0,closed,closed,-1.622314,4.228862,68.72054,1.058167,849.6473,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
19,53Commons,0,53Commons,90,-90,2,open,open,7.107641,0.4083739,-64.59769,0.9607544,852.2786,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
20,neutral,0,Umplebys,-90,-90,0,open,open,5.667017,3.062063,-65.50418,1.071899,854.9657,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
21,PineBackHall,0,PineBackHall,90,90,1,closed,closed,-0.6366882,4.108513,67.41424,1.04425,857.3604,1,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.898550724637681,0.926470588235294
22,neutral,0,BakerBerryHistoric2,90,90,0,open,open,-0.6523438,5.02949,71.43835,1.127747,859.8105,2,na,no,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
23,Zimmerman,0,Zimmerman,90,90,1,open,open,-2.406799,3.25398,71.63538,1.183472,862.442,1,unsure,unsure,degas989,inperson,1,1,0.898550724637681,0.926470588235294
24,Fairbanks,0,Fairbanks,-90,-90,1,open,open,5.247113,2.31107,-70.7937,0.8355103,864.5999,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
25,Zimmerman,0,Zimmerman,90,90,1,open,open,-1.300171,4.738254,73.75701,1.141785,867.1198,1,unsure,unsure,degas989,inperson,1,1,0.898550724637681,0.926470588235294
28,MooreLot,0,MooreLot,90,-90,2,open,open,5.953667,1.422421,-59.54779,1.183472,875.7656,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
29,neutral,0,Zimmerman,-90,-90,0,closed,closed,3.789458,2.335506,-71.01266,1.350586,880.6524,2,na,unsure,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
30,RaunerBackHall,0,RaunerBackHall,-90,90,2,closed,closed,-0.6119385,3.843134,61.85479,1.322815,883.6597,3,no,no,degas989,inperson,1,1,0.96875,0.926470588235294
32,53Commons,0,53Commons,90,90,1,open,open,-0.08706665,3.728687,67.15167,1.016418,889.3537,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
33,neutral,0,Fairbanks,90,90,0,closed,closed,1.020878,2.84168,66.22731,1.336609,892.2774,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
34,Hop2,0,Hop2,-90,90,2,closed,closed,-2.334137,3.333886,62.02836,1.22522,894.8949,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
36,MooreLot,0,MooreLot,90,90,1,open,open,2.971925,5.134441,77.9724,1.030579,915.3607,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
37,AllenSt,0,AllenSt,90,90,1,closed,closed,0.4140778,1.562884,67.10394,0.9467163,917.7552,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
38,BakerBerryCharter,0,BakerBerryCharter,-90,-90,1,open,open,1.739438,6.142267,-75.43686,1.114136,920.359,1,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.898550724637681,0.926470588235294
39,PineEntrance,0,PineEntrance,90,90,1,closed,closed,0.7767935,7.988643,87.38284,1.308838,922.8508,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
40,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,5.237513,5.076148,-84.66208,1.183655,925.6915,1,no,no,degas989,inperson,1,1,0.898550724637681,0.926470588235294
41,Fairbanks,0,Fairbanks,-90,-90,1,open,open,3.840459,5.129438,-84.8204,1.100464,928.1001,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
42,neutral,0,PineEntrance,-90,-90,0,open,open,3.521528,4.808487,-86.50867,1.128235,930.8009,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
44,53Commons,0,53Commons,90,90,1,open,open,0.7365912,5.067302,89.01912,1.475586,936.3555,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
45,AllenSt,0,AllenSt,90,-90,2,closed,closed,2.211391,2.37605,-79.10602,1.156128,939.21,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
46,neutral,0,BakerBerry2nd,90,90,0,open,open,1.385199,4.785553,83.22853,1.323181,941.7161,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
48,BakerBerry2nd,0,BakerBerry2nd,-90,90,2,closed,closed,0.1674092,5.90343,85.1548,1.656921,947.4099,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
49,McLaughlinCluster,0,McLaughlinCluster,90,90,1,open,open,1.157466,7.645745,87.02853,1.169983,949.9302,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
50,BakerBerry2nd,0,BakerBerry2nd,-90,-90,1,closed,closed,-1.434631,1.818981,-92.18842,1.183838,953.0348,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
51,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,-0.5479126,5.289074,-82.33588,1.364563,955.889,1,no,no,degas989,inperson,1,1,0.898550724637681,0.926470588235294
54,neutral,0,RollinsChapel3,90,90,0,closed,closed,8.750713,8.344939,86.20121,1.643311,966.5534,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
55,neutral,0,MooreLot,-90,-90,0,closed,closed,-2.492828,5.693511,-82.12158,1.142212,969.1152,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
56,AllenSt,0,AllenSt,90,90,1,closed,closed,5.586557,3.34638,75.66962,1.002502,971.5093,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
57,Hop4,0,Hop4,-90,-90,1,open,open,-0.7933655,5.173901,-81.54526,0.9750977,974.0297,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
58,neutral,0,Maynard,-90,-90,0,open,open,-0.655304,3.523253,-80.59052,1.294739,976.9533,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
59,Zimmerman,0,Zimmerman,90,-90,2,open,open,-2.419006,2.466681,-75.3699,1.281189,979.7238,3,unsure,unsure,degas989,inperson,1,1,0.96875,0.926470588235294
60,BakerBerryHistoric2,0,BakerBerryHistoric2,-90,-90,1,closed,closed,-0.6379089,1.771361,-84.52957,1.169922,982.2856,1,no,no,degas989,inperson,1,1,0.898550724637681,0.926470588235294
61,neutral,0,AllenSt,-90,-90,0,open,open,-1.55069,3.735013,-80.70956,1.197937,985.0284,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
62,neutral,0,McLaughlinCluster,-90,-90,0,closed,closed,-1.694885,1.181797,-72.39722,1.044739,987.6596,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
63,Hop2,0,Hop2,-90,-90,1,closed,closed,-0.9584656,0.2575204,-81.41235,1.03064,990.4998,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
65,RollinsChapel3,0,RollinsChapel3,-90,-90,1,open,open,-0.671051,5.375883,-76.21075,1.07196,996.347,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
66,neutral,0,RaunerBackHall,90,90,0,open,open,2.109926,5.18944,86.42645,1.099792,999.6741,2,na,no,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
67,PineEntrance,0,PineEntrance,90,-90,2,closed,closed,-0.2691345,2.518996,-65.98846,1.239441,1002.222,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
68,BakerBerryHistoric2,0,BakerBerryHistoric2,-90,-90,1,closed,closed,1.484863,1.365267,-73.54675,1.184082,1004.896,1,no,no,degas989,inperson,1,1,0.898550724637681,0.926470588235294
69,Maynard,0,Maynard,90,90,1,closed,closed,2.488962,1.583556,81.56789,2.019226,1008.32,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
70,Umplebys,0,Umplebys,90,90,1,closed,closed,1.015843,0.205055,94.50837,1.392273,1011.174,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
71,Hop4,0,Hop4,-90,-90,1,open,open,0.8062245,2.334573,-78.93057,1.643188,1025.737,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
72,PineBackHall,0,PineBackHall,90,-90,2,closed,closed,1.761999,2.097509,-67.38138,1.476318,1028.522,3,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.96875,0.926470588235294
73,Fairbanks,0,Fairbanks,90,90,1,closed,closed,1.472957,1.88273,83.04533,1.294922,1031.25,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
74,Hop2,0,Hop2,90,90,1,open,open,0.3267725,5.07725,82.20101,1.211182,1034.118,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
75,AllenSt,0,AllenSt,-90,-90,1,open,open,1.367223,4.733144,-82.91165,1.29541,1037.028,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
76,neutral,0,Umplebys,90,90,0,closed,closed,1.875463,3.218007,88.99858,1.294922,1039.52,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
77,McLaughlinCluster,0,McLaughlinCluster,-90,-90,1,closed,closed,1.35634,-1.851257,-74.76935,1.128052,1041.957,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
78,Maynard,0,Maynard,-90,-90,1,open,open,1.132521,2.459186,-80.77463,1.114258,1044.268,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
79,neutral,0,PineBackHall,90,90,0,closed,closed,0.6221946,4.205755,87.97129,1.239502,1046.899,2,na,yes,degas989,inperson,NaN,0.666666666666667,0.942857142857143,0.926470588235294
80,McLaughlinCluster,0,McLaughlinCluster,-90,-90,1,closed,closed,2.794205,-1.12677,-77.28452,1.0448,1049.628,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
81,Zimmerman,0,Zimmerman,-90,-90,1,closed,closed,2.561268,-0.004981129,-70.4888,0.9890137,1052.036,1,unsure,unsure,degas989,inperson,1,1,0.898550724637681,0.926470588235294
82,neutral,0,BakerBerryCharter,-90,-90,0,open,open,2.890369,1.035428,-79.66766,1.11438,1054.598,2,na,yes,degas989,inperson,NaN,0.666666666666667,0.942857142857143,0.926470588235294
83,neutral,0,MooreLot,90,90,0,open,open,2.305435,3.946483,89.70158,1.36499,1057.257,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
84,PineEntrance,0,PineEntrance,-90,90,2,open,open,2.506248,4.375347,75.45343,1.252441,1059.888,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
85,Fairbanks,0,Fairbanks,90,90,1,closed,closed,-0.4284058,4.096921,95.51434,1.085938,1062.45,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
86,neutral,0,PineEntrance,90,90,0,closed,closed,1.219203,4.819085,83.38242,1.058105,1065.332,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
87,BakerBerryHistoric2,0,BakerBerryHistoric2,90,-90,2,open,open,2.613502,3.771601,-66.38202,1.811279,1068.507,3,no,no,degas989,inperson,1,1,0.96875,0.926470588235294
89,PineBackHall,0,PineBackHall,-90,-90,1,open,open,1.28306,4.545767,-84.1705,1.197266,1073.839,1,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.898550724637681,0.926470588235294
90,Hop4,0,Hop4,90,90,1,closed,closed,1.196423,3.914638,81.63135,1.016479,1076.066,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
91,53Commons,0,53Commons,-90,-90,1,closed,closed,4.57499,1.229397,-81.63907,0.9890137,1078.419,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
92,neutral,0,BakerBerry2nd,-90,-90,0,closed,closed,2.472705,1.412546,-91.57495,1.098877,1080.633,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
93,PineBackHall,0,PineBackHall,-90,-90,1,open,open,1.660132,3.713703,-91.17908,1.016846,1082.902,1,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.898550724637681,0.926470588235294
94,Maynard,0,Maynard,-90,90,2,open,open,3.284437,5.950124,79.11413,1.197876,1085.241,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
96,RollinsChapel3,0,RollinsChapel3,90,90,1,closed,closed,4.746987,7.288508,78.46924,1.183594,1089.988,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
97,neutral,0,AllenSt,90,90,0,closed,closed,3.156979,4.872843,67.9716,1.099609,1092.341,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
98,PineEntrance,0,PineEntrance,-90,-90,1,open,open,1.059912,4.548811,-91.61453,1.114502,1095.14,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
99,RollinsChapel3,0,RollinsChapel3,90,90,1,closed,closed,2.185682,5.439085,89.73314,1.141724,1097.437,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
100,BakerBerryHistoric2,0,BakerBerryHistoric2,90,90,1,open,open,0.3733252,7.680991,78.88936,1.308838,1100.179,1,no,no,degas989,inperson,1,1,0.898550724637681,0.926470588235294
101,Umplebys,0,Umplebys,-90,90,2,open,open,0.2587206,5.251235,69.27671,1.155762,1102.463,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
103,Hop4,0,Hop4,90,-90,2,closed,closed,0.2291356,3.469009,-72.74658,1.156006,1108.798,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
104,RollinsChapel3,0,RollinsChapel3,90,-90,2,closed,closed,2.447459,2.093857,-63.36795,1.50415,1111.401,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
105,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,4.768547,6.109577,83.4569,1.39209,1114.157,1,no,no,degas989,inperson,1,1,0.898550724637681,0.926470588235294
106,Hop2,0,Hop2,90,-90,2,open,open,1.668242,3.01246,-66.10541,1.156006,1116.705,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
107,RaunerFirst,0,RaunerFirst,90,90,1,open,open,0.3043146,4.895715,71.91901,1.810181,1128.971,1,no,no,degas989,inperson,1,1,0.898550724637681,0.926470588235294
108,PineBackHall,0,PineBackHall,-90,90,2,open,open,3.287689,5.115265,63.21325,1.225342,1131.686,3,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.96875,0.926470588235294
109,neutral,0,RollinsChapel3,-90,-90,0,open,open,-0.5093079,2.331654,-75.80081,1.392822,1134.234,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
111,BakerBerryHistoric2,0,BakerBerryHistoric2,90,90,1,open,open,2.387402,9.872782,83.21244,1.211304,1140.303,1,no,no,degas989,inperson,1,1,0.898550724637681,0.926470588235294
112,BakerBerryCharter,0,BakerBerryCharter,90,90,1,closed,closed,2.43583,6.764158,75.45977,1.058105,1142.963,1,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.898550724637681,0.926470588235294
113,neutral,0,Zimmerman,90,90,0,open,open,0.5050789,7.612011,75.57899,1.26709,1145.552,2,na,unsure,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
115,Zimmerman,0,Zimmerman,-90,90,2,closed,closed,2.927812,4.525739,62.87549,1.2948,1150.662,3,unsure,unsure,degas989,inperson,1,1,0.96875,0.926470588235294
116,Fairbanks,0,Fairbanks,90,-90,2,closed,closed,0.2000452,1.865719,-72.56293,1.156128,1153.057,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
117,RaunerBackHall,0,RaunerBackHall,90,-90,2,open,open,0.8953685,2.946222,-69.57071,1.100342,1155.312,3,no,no,degas989,inperson,1,1,0.96875,0.926470588235294
118,neutral,0,53Commons,90,90,0,open,open,4.158835,6.016431,79.78953,1.224976,1157.832,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
119,Maynard,0,Maynard,-90,-90,1,open,open,1.07209,5.863138,-85.02319,1.197876,1160.157,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
120,neutral,0,Fairbanks,-90,-90,0,open,open,0.4142853,4.700534,-82.51859,1.100342,1162.426,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
121,McLaughlinCluster,0,McLaughlinCluster,-90,90,2,closed,closed,1.533781,3.254306,78.61053,1.113892,1164.681,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
122,AllenSt,0,AllenSt,-90,-90,1,open,open,2.128664,4.190525,-76.66049,1.086548,1166.965,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
123,MooreLot,0,MooreLot,-90,-90,1,closed,closed,1.400854,3.744138,-75.16556,1.18396,1169.332,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
124,Hop4,0,Hop4,90,90,1,closed,closed,2.668307,4.946995,79.45989,1.058228,1171.587,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
125,BakerBerry2nd,0,BakerBerry2nd,90,-90,2,open,open,0.8622721,3.477499,-70.22974,1.197876,1174.093,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
126,Umplebys,0,Umplebys,-90,-90,1,open,open,1.130056,5.530929,-71.24057,1.086548,1176.335,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
127,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,0.1228476,6.095103,70.20069,1.183472,1178.757,1,no,no,degas989,inperson,1,1,0.898550724637681,0.926470588235294
129,neutral,0,Hop2,-90,-90,0,closed,closed,-1.284149,2.323041,-77.87866,1.420532,1183.908,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
130,neutral,0,McLaughlinCluster,90,90,0,open,open,2.780768,9.356025,75.13248,1.698608,1186.748,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
131,neutral,0,Hop4,-90,-90,0,open,open,-0.04473877,4.916871,-72.48987,1.155762,1189.338,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
132,MooreLot,0,MooreLot,-90,-90,1,closed,closed,-0.006225586,2.4223,-76.8739,1.07251,1191.677,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
133,Umplebys,0,Umplebys,-90,-90,1,open,open,-0.3063965,4.261533,-79.08401,0.9887695,1193.877,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
134,neutral,0,RaunerBackHall,-90,-90,0,closed,closed,2.071509,3.894821,-79.32199,0.9472656,1196.466,2,na,no,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
135,Hop2,0,Hop2,90,90,1,open,open,2.769814,6.962853,79.25587,1.461914,1199.668,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
136,53Commons,0,53Commons,-90,90,2,closed,closed,1.528168,5.653409,74.07001,1.392212,1202.313,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
137,BakerBerryCharter,0,BakerBerryCharter,90,-90,2,closed,closed,2.311957,4.570777,-67.70834,1.183838,1205.224,3,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.96875,0.926470588235294
138,RaunerFirst,0,RaunerFirst,90,-90,2,open,open,2.341079,1.827324,-63.82675,1.378906,1207.869,3,no,no,degas989,inperson,1,1,0.96875,0.926470588235294
139,BakerBerry2nd,0,BakerBerry2nd,90,90,1,open,open,3.64505,6.321986,79.05403,1.15564,1210.263,1,yes,yes,degas989,inperson,1,1,0.898550724637681,0.926470588235294
140,AllenSt,0,AllenSt,-90,90,2,open,open,3.097956,3.746708,67.89308,1.211426,1212.894,3,yes,yes,degas989,inperson,1,1,0.96875,0.926470588235294
141,neutral,0,Maynard,90,90,0,closed,closed,-1.254028,5.851186,80.31621,1.211426,1215.568,2,na,yes,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
142,BakerBerryCharter,0,BakerBerryCharter,90,90,1,closed,closed,0.6510373,5.211621,80.44263,1.002563,1218.018,1,yes,yes,degas989,inperson,0.666666666666667,0.666666666666667,0.898550724637681,0.926470588235294
143,Zimmerman,0,Zimmerman,-90,-90,1,closed,closed,1.941424,2.069311,-83.17996,0.9471436,1220.274,1,unsure,unsure,degas989,inperson,1,1,0.898550724637681,0.926470588235294
144,neutral,0,BakerBerryHistoric2,-90,-90,0,closed,closed,3.763315,3.18938,-76.87781,1.100342,1222.529,2,na,no,degas989,inperson,NaN,1,0.942857142857143,0.926470588235294
2,neutral,0,Hop2,90,90,0,open,open,-1.60434,6.110149,76.30962,1.308655,734.6218,2,na,no,degas728,inperson,NaN,1,0.903225806451613,0.911290322580645
3,RaunerFirst,0,RaunerFirst,-90,90,2,closed,closed,-2.396881,7.1415,70.48713,1.991028,740.6363,3,yes,yes,degas728,inperson,0.333333333333333,0.333333333333333,0.878787878787879,0.911290322580645
4,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,-4.208191,4.938987,-98.80566,1.587219,746.4558,1,unsure,unsure,degas728,inperson,0.666666666666667,0.666666666666667,0.933333333333333,0.911290322580645
6,Umplebys,0,Umplebys,90,-90,2,closed,closed,-1.42688,6.565322,-58.15521,2.103699,758.4025,3,yes,yes,degas728,inperson,1,1,0.878787878787879,0.911290322580645
7,BakerBerryHistoric2,0,BakerBerryHistoric2,-90,90,2,closed,closed,-2.590515,7.602474,71.99673,1.404602,762.8145,3,no,no,degas728,inperson,0.333333333333333,0.333333333333333,0.878787878787879,0.911290322580645
8,BakerBerryCharter,0,BakerBerryCharter,-90,-90,1,open,open,-4.536896,5.211514,-86.63913,1.573669,767.7015,1,unsure,unsure,degas728,inperson,0.333333333333333,0.333333333333333,0.933333333333333,0.911290322580645
9,PineEntrance,0,PineEntrance,90,90,1,closed,closed,-1.847321,14.67104,88.31422,1.517456,772.7133,1,yes,yes,degas728,inperson,1,1,0.933333333333333,0.911290322580645
10,neutral,0,BakerBerryCharter,90,90,0,closed,closed,-2.004639,11.40873,82.53619,1.350525,777.962,2,na,unsure,degas728,inperson,NaN,0.333333333333333,0.903225806451613,0.911290322580645
11,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,-2.315796,4.955296,-89.64673,1.503662,783.8093,1,yes,yes,degas728,inperson,0.333333333333333,0.333333333333333,0.933333333333333,0.911290322580645
12,PineBackHall,0,PineBackHall,90,90,1,closed,closed,-3.235382,14.60325,80.88863,1.448059,787.4849,1,no,no,degas728,inperson,0.333333333333333,0.333333333333333,0.933333333333333,0.911290322580645
13,BakerBerryCharter,0,BakerBerryCharter,-90,90,2,open,open,-1.621582,9.80954,69.63326,1.169495,791.1881,3,unsure,unsure,degas728,inperson,0.333333333333333,0.333333333333333,0.878787878787879,0.911290322580645
14,Hop2,0,Hop2,-90,-90,1,closed,closed,-0.7183838,0.9331582,-93.67761,1.462524,795.4629,1,no,no,degas728,inperson,1,1,0.933333333333333,0.911290322580645
16,Hop4,0,Hop4,-90,90,2,open,open,-1.234131,8.852758,74.44432,1.642883,803.5651,3,unsure,unsure,degas728,inperson,1,1,0.878787878787879,0.911290322580645
17,RollinsChapel3,0,RollinsChapel3,-90,90,2,open,open,-4.256653,4.253047,73.14208,1.517761,807.3937,3,yes,yes,degas728,inperson,0.333333333333333,0.333333333333333,0.878787878787879,0.911290322580645
18,neutral,0,Hop4,90,90,0,closed,closed,-2.175842,10.81905,80.64674,1.392273,810.8743,2,na,unsure,degas728,inperson,NaN,1,0.903225806451613,0.911290322580645
19,53Commons,0,53Commons,90,-90,2,open,open,-0.1367798,2.117613,-66.75714,1.60022,815.1346,3,yes,yes,degas728,inperson,1,1,0.878787878787879,0.911290322580645
20,neutral,0,Umplebys,-90,-90,0,open,open,-2.465546,2.628244,-79.56671,1.559387,819.4087,2,na,yes,degas728,inperson,NaN,1,0.903225806451613,0.911290322580645
21,PineBackHall,0,PineBackHall,90,90,1,closed,closed,-1.148193,13.10263,78.72842,1.266968,823.3904,1,no,no,degas728,inperson,0.333333333333333,0.333333333333333,0.933333333333333,0.911290322580645
22,neutral,0,BakerBerryHistoric2,90,90,0,open,open,-0.3903809,11.31856,82.16573,1.267029,827.1913,2,na,no,degas728,inperson,NaN,0.333333333333333,0.903225806451613,0.911290322580645
23,Zimmerman,0,Zimmerman,90,90,1,open,open,-1.862549,7.149484,74.63183,1.40625,830.8668,1,unsure,unsure,degas728,inperson,0.666666666666667,0.666666666666667,0.933333333333333,0.911290322580645
24,Fairbanks,0,Fairbanks,-90,-90,1,open,open,0.1357429,-0.1474609,-80.03287,1.392456,834.598,1,unsure,unsure,degas728,inperson,0.333333333333333,0.333333333333333,0.933333333333333,0.911290322580645
25,Zimmerman,0,Zimmerman,90,90,1,open,open,-2.627899,3.994944,67.03984,1.601135,838.3291,1,unsure,unsure,degas728,inperson,0.666666666666667,0.666666666666667,0.933333333333333,0.911290322580645
26,Maynard,0,Maynard,90,-90,2,closed,closed,-1.045929,2.633644,-69.1232,1.615295,841.9073,3,yes,yes,degas728,inperson,1,1,0.878787878787879,0.911290322580645
27,McLaughlinCluster,0,McLaughlinCluster,90,-90,2,open,open,-0.6020508,2.210254,-65.64139,1.865784,845.8473,3,yes,yes,degas728,inperson,0.666666666666667,0.666666666666667,0.878787878787879,0.911290322580645
